NAME,B19113A_001E,state,county,year
"Union County, Arkansas",54702.0,05,139,2013
"Van Buren County, Arkansas",42698.0,05,141,2013
"Washington County, Arkansas",59522.0,05,143,2013
"White County, Arkansas",52351.0,05,145,2013
"Woodruff County, Arkansas",42361.0,05,147,2013
"Yell County, Arkansas",41452.0,05,149,2013
"Alameda County, California",101008.0,06,001,2013
"Alpine County, California",84063.0,06,003,2013
"Amador County, California",69701.0,06,005,2013
"Butte County, California",58550.0,06,007,2013
"Calaveras County, California",71255.0,06,009,2013
"Colusa County, California",58537.0,06,011,2013
"Contra Costa County, California",101828.0,06,013,2013
"Del Norte County, California",52053.0,06,015,2013
"El Dorado County, California",86341.0,06,017,2013
"Fresno County, California",58252.0,06,019,2013
"Glenn County, California",54273.0,06,021,2013
"Humboldt County, California",54886.0,06,023,2013
"Imperial County, California",48587.0,06,025,2013
"Inyo County, California",75351.0,06,027,2013
"Kern County, California",55024.0,06,029,2013
"Kings County, California",52074.0,06,031,2013
"Lake County, California",50966.0,06,033,2013
"Lassen County, California",66013.0,06,035,2013
"Los Angeles County, California",70568.0,06,037,2013
"Madera County, California",51239.0,06,039,2013
"Marin County, California",128348.0,06,041,2013
"Mariposa County, California",65698.0,06,043,2013
"Mendocino County, California",56900.0,06,045,2013
"Merced County, California",51625.0,06,047,2013
"Modoc County, California",45661.0,06,049,2013
"Mono County, California",77287.0,06,051,2013
"Monterey County, California",64910.0,06,053,2013
"Napa County, California",80899.0,06,055,2013
"Nevada County, California",71476.0,06,057,2013
"Orange County, California",93324.0,06,059,2013
"Placer County, California",87763.0,06,061,2013
"Plumas County, California",56207.0,06,063,2013
"Riverside County, California",67330.0,06,065,2013
"Sacramento County, California",69868.0,06,067,2013
"San Benito County, California",71936.0,06,069,2013
"San Bernardino County, California",62116.0,06,071,2013
"San Diego County, California",75891.0,06,073,2013
"San Francisco County, California",122715.0,06,075,2013
"San Joaquin County, California",64242.0,06,077,2013
"San Luis Obispo County, California",78180.0,06,079,2013
"San Mateo County, California",114910.0,06,081,2013
"Santa Barbara County, California",77352.0,06,083,2013
"Santa Clara County, California",107926.0,06,085,2013
"Santa Cruz County, California",84210.0,06,087,2013
"Shasta County, California",55845.0,06,089,2013
"Sierra County, California",52917.0,06,091,2013
"Siskiyou County, California",49243.0,06,093,2013
"Solano County, California",81339.0,06,095,2013
"Sonoma County, California",80516.0,06,097,2013
"Stanislaus County, California",57973.0,06,099,2013
"Sutter County, California",61514.0,06,101,2013
"Tehama County, California",49850.0,06,103,2013
"Trinity County, California",47835.0,06,105,2013
"Tulare County, California",46266.0,06,107,2013
"Tuolumne County, California",59997.0,06,109,2013
"Ventura County, California",89298.0,06,111,2013
"Yolo County, California",81749.0,06,113,2013
"Yuba County, California",51658.0,06,115,2013
"Adams County, Colorado",66791.0,08,001,2013
"Alamosa County, Colorado",49256.0,08,003,2013
"Arapahoe County, Colorado",80635.0,08,005,2013
"Archuleta County, Colorado",58704.0,08,007,2013
"Baca County, Colorado",49152.0,08,009,2013
"Bent County, Colorado",43085.0,08,011,2013
"Boulder County, Colorado",95778.0,08,013,2013
"Broomfield County, Colorado",99216.0,08,014,2013
"Chaffee County, Colorado",59211.0,08,015,2013
"Cheyenne County, Colorado",64188.0,08,017,2013
"Clear Creek County, Colorado",93875.0,08,019,2013
"Conejos County, Colorado",46611.0,08,021,2013
"Costilla County, Colorado",41687.0,08,023,2013
"Crowley County, Colorado",41338.0,08,025,2013
"Custer County, Colorado",50455.0,08,027,2013
"Delta County, Colorado",51761.0,08,029,2013
"Denver County, Colorado",74794.0,08,031,2013
"Dolores County, Colorado",51875.0,08,033,2013
"Douglas County, Colorado",113226.0,08,035,2013
"Eagle County, Colorado",90776.0,08,037,2013
"Elbert County, Colorado",89690.0,08,039,2013
"El Paso County, Colorado",74209.0,08,041,2013
"Fremont County, Colorado",49301.0,08,043,2013
"Garfield County, Colorado",68709.0,08,045,2013
"Gilpin County, Colorado",95173.0,08,047,2013
"Grand County, Colorado",74637.0,08,049,2013
"Gunnison County, Colorado",67902.0,08,051,2013
"Hinsdale County, Colorado",77250.0,08,053,2013
"Huerfano County, Colorado",52578.0,08,055,2013
"Jackson County, Colorado",62625.0,08,057,2013
"Jefferson County, Colorado",86221.0,08,059,2013
"Kiowa County, Colorado",55313.0,08,061,2013
"Kit Carson County, Colorado",57595.0,08,063,2013
"Lake County, Colorado",59865.0,08,065,2013
"La Plata County, Colorado",68599.0,08,067,2013
"Larimer County, Colorado",77751.0,08,069,2013
"Las Animas County, Colorado",56402.0,08,071,2013
"Lincoln County, Colorado",51944.0,08,073,2013
"Logan County, Colorado",48531.0,08,075,2013
"Mesa County, Colorado",61343.0,08,077,2013
"Mineral County, Colorado",68672.0,08,079,2013
"Moffat County, Colorado",69688.0,08,081,2013
"Montezuma County, Colorado",52724.0,08,083,2013
"Montrose County, Colorado",56943.0,08,085,2013
"Morgan County, Colorado",52042.0,08,087,2013
"Otero County, Colorado",42804.0,08,089,2013
"Ouray County, Colorado",72500.0,08,091,2013
"Park County, Colorado",76071.0,08,093,2013
"Phillips County, Colorado",55324.0,08,095,2013
"Pitkin County, Colorado",94981.0,08,097,2013
"Prowers County, Colorado",47163.0,08,099,2013
"Pueblo County, Colorado",56835.0,08,101,2013
"Rio Blanco County, Colorado",77468.0,08,103,2013
"Rio Grande County, Colorado",44078.0,08,105,2013
"Routt County, Colorado",74834.0,08,107,2013
"Saguache County, Colorado",42282.0,08,109,2013
"San Juan County, Colorado",52917.0,08,111,2013
"San Miguel County, Colorado",77500.0,08,113,2013
"Sedgwick County, Colorado",53375.0,08,115,2013
"Summit County, Colorado",84680.0,08,117,2013
"Teller County, Colorado",74491.0,08,119,2013
"Washington County, Colorado",55189.0,08,121,2013
"Weld County, Colorado",68201.0,08,123,2013
"Yuma County, Colorado",53559.0,08,125,2013
"Fairfield County, Connecticut",117759.0,09,001,2013
"Hartford County, Connecticut",91928.0,09,003,2013
"Litchfield County, Connecticut",88748.0,09,005,2013
"Middlesex County, Connecticut",101179.0,09,007,2013
"New Haven County, Connecticut",88518.0,09,009,2013
"New London County, Connecticut",86693.0,09,011,2013
"Tolland County, Connecticut",96304.0,09,013,2013
"Windham County, Connecticut",76569.0,09,015,2013
"Kent County, Delaware",69107.0,10,001,2013
"New Castle County, Delaware",88878.0,10,003,2013
"Sussex County, Delaware",64553.0,10,005,2013
"District of Columbia, District of Columbia",173945.0,11,001,2013
"Alachua County, Florida",74368.0,12,001,2013
"Baker County, Florida",60851.0,12,003,2013
"Bay County, Florida",59010.0,12,005,2013
"Bradford County, Florida",56173.0,12,007,2013
"Brevard County, Florida",61934.0,12,009,2013
"Broward County, Florida",70459.0,12,011,2013
"Calhoun County, Florida",39664.0,12,013,2013
"Charlotte County, Florida",54222.0,12,015,2013
"Citrus County, Florida",47958.0,12,017,2013
"Clay County, Florida",69058.0,12,019,2013
"Collier County, Florida",69401.0,12,021,2013
"Columbia County, Florida",49041.0,12,023,2013
"DeSoto County, Florida",39485.0,12,027,2013
"Dixie County, Florida",44601.0,12,029,2013
"Duval County, Florida",68693.0,12,031,2013
"Escambia County, Florida",62039.0,12,033,2013
"Flagler County, Florida",54956.0,12,035,2013
"Franklin County, Florida",49516.0,12,037,2013
"Gadsden County, Florida",61858.0,12,039,2013
"Gilchrist County, Florida",46242.0,12,041,2013
"Glades County, Florida",37352.0,12,043,2013
"Gulf County, Florida",47816.0,12,045,2013
"Hamilton County, Florida",52573.0,12,047,2013
"Hardee County, Florida",42368.0,12,049,2013
"Hendry County, Florida",46188.0,12,051,2013
"Hernando County, Florida",49590.0,12,053,2013
"Highlands County, Florida",43669.0,12,055,2013
"Hillsborough County, Florida",66117.0,12,057,2013
"Holmes County, Florida",45743.0,12,059,2013
"Indian River County, Florida",58836.0,12,061,2013
"Jackson County, Florida",51962.0,12,063,2013
"Jefferson County, Florida",59472.0,12,065,2013
"Lafayette County, Florida",54819.0,12,067,2013
"Lake County, Florida",55273.0,12,069,2013
"Lee County, Florida",60442.0,12,071,2013
"Leon County, Florida",82533.0,12,073,2013
"Levy County, Florida",43144.0,12,075,2013
"Liberty County, Florida",54681.0,12,077,2013
"Madison County, Florida",44901.0,12,079,2013
"Manatee County, Florida",62086.0,12,081,2013
"Marion County, Florida",48484.0,12,083,2013
"Martin County, Florida",71619.0,12,085,2013
"Miami-Dade County, Florida",51803.0,12,086,2013
"Monroe County, Florida",66352.0,12,087,2013
"Nassau County, Florida",64761.0,12,089,2013
"Okaloosa County, Florida",67305.0,12,091,2013
"Okeechobee County, Florida",45000.0,12,093,2013
"Orange County, Florida",64135.0,12,095,2013
"Osceola County, Florida",49804.0,12,097,2013
"Palm Beach County, Florida",70806.0,12,099,2013
"Pasco County, Florida",53686.0,12,101,2013
"Pinellas County, Florida",62835.0,12,103,2013
"Polk County, Florida",53042.0,12,105,2013
"Putnam County, Florida",44982.0,12,107,2013
"St. Johns County, Florida",81769.0,12,109,2013
"St. Lucie County, Florida",53334.0,12,111,2013
"Santa Rosa County, Florida",67174.0,12,113,2013
"Sarasota County, Florida",62472.0,12,115,2013
"Seminole County, Florida",71970.0,12,117,2013
"Sumter County, Florida",59190.0,12,119,2013
"Suwannee County, Florida",44942.0,12,121,2013
"Taylor County, Florida",45365.0,12,123,2013
"Union County, Florida",52867.0,12,125,2013
"Volusia County, Florida",55574.0,12,127,2013
"Wakulla County, Florida",61735.0,12,129,2013
"Walton County, Florida",58786.0,12,131,2013
"Washington County, Florida",46948.0,12,133,2013
"Appling County, Georgia",48284.0,13,001,2013
"Atkinson County, Georgia",45670.0,13,003,2013
"Bacon County, Georgia",48288.0,13,005,2013
"Baker County, Georgia",66250.0,13,007,2013
"Baldwin County, Georgia",63974.0,13,009,2013
"Banks County, Georgia",51954.0,13,011,2013
"Barrow County, Georgia",60402.0,13,013,2013
"Bartow County, Georgia",59185.0,13,015,2013
"Ben Hill County, Georgia",41827.0,13,017,2013
"Berrien County, Georgia",44861.0,13,019,2013
"Bibb County, Georgia",69894.0,13,021,2013
"Bleckley County, Georgia",54722.0,13,023,2013
"Brantley County, Georgia",41538.0,13,025,2013
"Brooks County, Georgia",57136.0,13,027,2013
"Bryan County, Georgia",75353.0,13,029,2013
"Bulloch County, Georgia",61345.0,13,031,2013
"Burke County, Georgia",56171.0,13,033,2013
"Butts County, Georgia",64633.0,13,035,2013
"Calhoun County, Georgia",64063.0,13,037,2013
"Camden County, Georgia",63830.0,13,039,2013
"Candler County, Georgia",48325.0,13,043,2013
"Carroll County, Georgia",59493.0,13,045,2013
"Catoosa County, Georgia",56141.0,13,047,2013
"Charlton County, Georgia",50935.0,13,049,2013
"Chatham County, Georgia",70137.0,13,051,2013
"Chattahoochee County, Georgia",55370.0,13,053,2013
"Chattooga County, Georgia",40675.0,13,055,2013
"Cherokee County, Georgia",81132.0,13,057,2013
"Clarke County, Georgia",63851.0,13,059,2013
"Clay County, Georgia",48944.0,13,061,2013
"Clayton County, Georgia",46283.0,13,063,2013
"Clinch County, Georgia",46862.0,13,065,2013
"Cobb County, Georgia",91772.0,13,067,2013
"Coffee County, Georgia",46737.0,13,069,2013
"Colquitt County, Georgia",46611.0,13,071,2013
"Columbia County, Georgia",80387.0,13,073,2013
"Cook County, Georgia",53924.0,13,075,2013
"Coweta County, Georgia",76676.0,13,077,2013
"Crawford County, Georgia",51607.0,13,079,2013
"Crisp County, Georgia",58681.0,13,081,2013
"Dade County, Georgia",51131.0,13,083,2013
"Dawson County, Georgia",60788.0,13,085,2013
"Decatur County, Georgia",52267.0,13,087,2013
"DeKalb County, Georgia",97339.0,13,089,2013
"Dodge County, Georgia",54375.0,13,091,2013
"Dooly County, Georgia",51771.0,13,093,2013
"Dougherty County, Georgia",63044.0,13,095,2013
"Comerío Municipio, Puerto Rico",15886.0,72,045,2013
"Manatí Municipio, Puerto Rico",21944.0,72,091,2013
"San Germán Municipio, Puerto Rico",21137.0,72,125,2013
"Río Grande Municipio, Puerto Rico",28402.0,72,119,2013
"Juana Díaz Municipio, Puerto Rico",21756.0,72,075,2013
"Loíza Municipio, Puerto Rico",25842.0,72,087,2013
"Peñuelas Municipio, Puerto Rico",16125.0,72,111,2013
"Canóvanas Municipio, Puerto Rico",27947.0,72,029,2013
"Rincón Municipio, Puerto Rico",20211.0,72,117,2013
"Oxford County, Maine",50156.0,23,017,2013
"Penobscot County, Maine",56841.0,23,019,2013
"Piscataquis County, Maine",46307.0,23,021,2013
"Sagadahoc County, Maine",69937.0,23,023,2013
"Somerset County, Maine",50065.0,23,025,2013
"Waldo County, Maine",52792.0,23,027,2013
"Washington County, Maine",45804.0,23,029,2013
"York County, Maine",71129.0,23,031,2013
"Allegany County, Maryland",54098.0,24,001,2013
"Anne Arundel County, Maryland",108631.0,24,003,2013
"Baltimore County, Maryland",87647.0,24,005,2013
"Calvert County, Maryland",111324.0,24,009,2013
"Caroline County, Maryland",68000.0,24,011,2013
"Carroll County, Maryland",100546.0,24,013,2013
"Cecil County, Maryland",80655.0,24,015,2013
"Charles County, Maryland",108337.0,24,017,2013
"Dorchester County, Maryland",66602.0,24,019,2013
"Frederick County, Maryland",102263.0,24,021,2013
"Garrett County, Maryland",56355.0,24,023,2013
"Harford County, Maryland",96006.0,24,025,2013
"Howard County, Maryland",140876.0,24,027,2013
"Kent County, Maryland",77453.0,24,029,2013
"Montgomery County, Maryland",140927.0,24,031,2013
"Prince George's County, Maryland",92180.0,24,033,2013
"Queen Anne's County, Maryland",101190.0,24,035,2013
"St. Mary's County, Maryland",103685.0,24,037,2013
"Somerset County, Maryland",56228.0,24,039,2013
"Talbot County, Maryland",82869.0,24,041,2013
"Washington County, Maryland",67984.0,24,043,2013
"Wicomico County, Maryland",67319.0,24,045,2013
"Worcester County, Maryland",72362.0,24,047,2013
"Baltimore city, Maryland",81961.0,24,510,2013
"Barnstable County, Massachusetts",77677.0,25,001,2013
"Berkshire County, Massachusetts",67309.0,25,003,2013
"Bristol County, Massachusetts",74582.0,25,005,2013
"Dukes County, Massachusetts",82269.0,25,007,2013
"Essex County, Massachusetts",92942.0,25,009,2013
"Franklin County, Massachusetts",68095.0,25,011,2013
"Hampden County, Massachusetts",69900.0,25,013,2013
"Hampshire County, Massachusetts",82187.0,25,015,2013
"Middlesex County, Massachusetts",108945.0,25,017,2013
"Nantucket County, Massachusetts",98281.0,25,019,2013
"Norfolk County, Massachusetts",113254.0,25,021,2013
"Plymouth County, Massachusetts",95366.0,25,023,2013
"Suffolk County, Massachusetts",85331.0,25,025,2013
"Worcester County, Massachusetts",85089.0,25,027,2013
"Alcona County, Michigan",45609.0,26,001,2013
"Alger County, Michigan",46397.0,26,003,2013
"Allegan County, Michigan",60440.0,26,005,2013
"Alpena County, Michigan",48537.0,26,007,2013
"Antrim County, Michigan",53277.0,26,009,2013
"Arenac County, Michigan",45386.0,26,011,2013
"Baraga County, Michigan",53074.0,26,013,2013
"Barry County, Michigan",63132.0,26,015,2013
"Bay County, Michigan",56283.0,26,017,2013
"Benzie County, Michigan",55656.0,26,019,2013
"Berrien County, Michigan",61868.0,26,021,2013
"Branch County, Michigan",51096.0,26,023,2013
"Calhoun County, Michigan",55175.0,26,025,2013
"Cass County, Michigan",58452.0,26,027,2013
"Charlevoix County, Michigan",56557.0,26,029,2013
"Cheboygan County, Michigan",46137.0,26,031,2013
"Chippewa County, Michigan",56664.0,26,033,2013
"Clare County, Michigan",40252.0,26,035,2013
"Clinton County, Michigan",73334.0,26,037,2013
"Crawford County, Michigan",50455.0,26,039,2013
"Delta County, Michigan",53889.0,26,041,2013
"Dickinson County, Michigan",53564.0,26,043,2013
"Eaton County, Michigan",66846.0,26,045,2013
"Emmet County, Michigan",62415.0,26,047,2013
"Genesee County, Michigan",58528.0,26,049,2013
"Gladwin County, Michigan",45730.0,26,051,2013
"Gogebic County, Michigan",47025.0,26,053,2013
"Grand Traverse County, Michigan",64628.0,26,055,2013
"Gratiot County, Michigan",51090.0,26,057,2013
"Hillsdale County, Michigan",49838.0,26,059,2013
"Houghton County, Michigan",52672.0,26,061,2013
"Huron County, Michigan",50982.0,26,063,2013
"Ingham County, Michigan",68737.0,26,065,2013
"Ionia County, Michigan",55415.0,26,067,2013
"Iosco County, Michigan",45398.0,26,069,2013
"Iron County, Michigan",46679.0,26,071,2013
"Isabella County, Michigan",52133.0,26,073,2013
"Jackson County, Michigan",59427.0,26,075,2013
"Kalamazoo County, Michigan",66574.0,26,077,2013
"Kalkaska County, Michigan",48357.0,26,079,2013
"Kent County, Michigan",67812.0,26,081,2013
"Keweenaw County, Michigan",50250.0,26,083,2013
"Lake County, Michigan",39635.0,26,085,2013
"Lapeer County, Michigan",60590.0,26,087,2013
"Leelanau County, Michigan",67893.0,26,089,2013
"Lenawee County, Michigan",59958.0,26,091,2013
"Livingston County, Michigan",83146.0,26,093,2013
"Luce County, Michigan",47400.0,26,095,2013
"Mackinac County, Michigan",49632.0,26,097,2013
"Macomb County, Michigan",69950.0,26,099,2013
"Manistee County, Michigan",49794.0,26,101,2013
"Marquette County, Michigan",61438.0,26,103,2013
"Mason County, Michigan",50802.0,26,105,2013
"Mecosta County, Michigan",50543.0,26,107,2013
"Menominee County, Michigan",50270.0,26,109,2013
"Midland County, Michigan",65454.0,26,111,2013
"Missaukee County, Michigan",47467.0,26,113,2013
"Monroe County, Michigan",65996.0,26,115,2013
"Montcalm County, Michigan",47245.0,26,117,2013
"Montmorency County, Michigan",42342.0,26,119,2013
"Muskegon County, Michigan",54276.0,26,121,2013
"Newaygo County, Michigan",50408.0,26,123,2013
"Oakland County, Michigan",87936.0,26,125,2013
"Oceana County, Michigan",47762.0,26,127,2013
"Ogemaw County, Michigan",42202.0,26,129,2013
"Ontonagon County, Michigan",45017.0,26,131,2013
"Osceola County, Michigan",45863.0,26,133,2013
"Oscoda County, Michigan",40808.0,26,135,2013
"Otsego County, Michigan",57249.0,26,137,2013
"Ottawa County, Michigan",68680.0,26,139,2013
