NAME,B19301I_001E,state,county,year
"Austin County, Texas",18465.0,48,015,2018
"Kenedy County, Texas",14910.0,48,261,2018
"Nueces County, Texas",21612.0,48,355,2018
"Colorado County, Texas",17626.0,48,089,2018
"San Patricio County, Texas",19243.0,48,409,2018
"Rains County, Texas",15334.0,48,379,2018
"Randall County, Texas",21680.0,48,381,2018
"Real County, Texas",11743.0,48,385,2018
"San Saba County, Texas",14390.0,48,411,2018
"Schleicher County, Texas",21222.0,48,413,2018
"Sterling County, Texas",27489.0,48,431,2018
"Zavala County, Texas",13275.0,48,507,2018
"Calhoun County, Texas",21428.0,48,057,2018
"Carson County, Texas",23306.0,48,065,2018
"Foard County, Texas",22403.0,48,155,2018
"Freestone County, Texas",10559.0,48,161,2018
"Goliad County, Texas",20563.0,48,175,2018
"Hamilton County, Texas",14503.0,48,193,2018
"Hardeman County, Texas",14021.0,48,197,2018
"Mitchell County, Texas",16541.0,48,335,2018
"Briscoe County, Texas",13680.0,48,045,2018
"Lavaca County, Texas",18561.0,48,285,2018
"Terry County, Texas",14495.0,48,445,2018
"Jeff Davis County, Texas",15316.0,48,243,2018
"Webb County, Texas",16560.0,48,479,2018
"Jim Hogg County, Texas",18155.0,48,247,2018
"Montgomery County, Texas",20252.0,48,339,2018
"Dallam County, Texas",19569.0,48,111,2018
"Armstrong County, Texas",26602.0,48,011,2018
"Castro County, Texas",17235.0,48,069,2018
"Kleberg County, Texas",19649.0,48,273,2018
"Willacy County, Texas",12285.0,48,489,2018
"Crosby County, Texas",13884.0,48,107,2018
"Fisher County, Texas",21875.0,48,151,2018
"Duval County, Texas",18200.0,48,131,2018
"Blanco County, Texas",18006.0,48,031,2018
"Jasper County, Texas",15546.0,48,241,2018
"Kinney County, Texas",17351.0,48,271,2018
"Deaf Smith County, Texas",17663.0,48,117,2018
"Galveston County, Texas",22436.0,48,167,2018
"La Salle County, Texas",21694.0,48,283,2018
"Roberts County, Texas",5744.0,48,393,2018
"Tyler County, Texas",14803.0,48,457,2018
"Wheeler County, Texas",15625.0,48,483,2018
"Bowie County, Texas",12162.0,48,037,2018
"Brewster County, Texas",20143.0,48,043,2018
"Kent County, Texas",20535.0,48,263,2018
"Smith County, Texas",14128.0,48,423,2018
"Crockett County, Texas",19339.0,48,105,2018
"Hardin County, Texas",20725.0,48,199,2018
"Howard County, Texas",12663.0,48,227,2018
"Leon County, Texas",18141.0,48,289,2018
"Montague County, Texas",15026.0,48,337,2018
"Panola County, Texas",14417.0,48,365,2018
"Millard County, Utah",15526.0,49,027,2018
"Washington County, Utah",15163.0,49,053,2018
"Kane County, Utah",11218.0,49,025,2018
"Grand County, Utah",16736.0,49,019,2018
"Rich County, Utah",1925.0,49,033,2018
"Wasatch County, Utah",15779.0,49,051,2018
"Box Elder County, Utah",13390.0,49,003,2018
"Iron County, Utah",13190.0,49,021,2018
"Sevier County, Utah",11348.0,49,041,2018
"Weber County, Utah",17180.0,49,057,2018
"Duchesne County, Utah",15906.0,49,013,2018
"San Juan County, Utah",14810.0,49,037,2018
"Salt Lake County, Utah",17240.0,49,035,2018
"Uintah County, Utah",14493.0,49,047,2018
"Daggett County, Utah",4125.0,49,009,2018
"Davis County, Utah",18984.0,49,011,2018
"Wayne County, Utah",19277.0,49,055,2018
"Carbon County, Utah",17298.0,49,007,2018
"Emery County, Utah",10246.0,49,015,2018
"Morgan County, Utah",14689.0,49,029,2018
"Cache County, Utah",13013.0,49,005,2018
"Garfield County, Utah",20109.0,49,017,2018
"Juab County, Utah",10646.0,49,023,2018
"Rutland County, Vermont",18098.0,50,021,2018
"Orleans County, Vermont",21460.0,50,019,2018
"Grand Isle County, Vermont",30813.0,50,013,2018
"Orange County, Vermont",18598.0,50,017,2018
"Chittenden County, Vermont",25973.0,50,007,2018
"Lamoille County, Vermont",23538.0,50,015,2018
"Windsor County, Vermont",23791.0,50,027,2018
"Caledonia County, Vermont",20211.0,50,005,2018
"Tazewell County, Virginia",17884.0,51,185,2018
"Windham County, Vermont",20309.0,50,025,2018
"Addison County, Vermont",15480.0,50,001,2018
"Washington County, Vermont",19380.0,50,023,2018
"Falls Church city, Virginia",39179.0,51,610,2018
"Manassas Park city, Virginia",21458.0,51,685,2018
"Poquoson city, Virginia",30397.0,51,735,2018
"Sussex County, Virginia",14186.0,51,183,2018
"Waynesboro city, Virginia",13372.0,51,820,2018
"Roanoke city, Virginia",15134.0,51,770,2018
"Salem city, Virginia",20753.0,51,775,2018
"Norfolk city, Virginia",22382.0,51,710,2018
"Charlotte County, Virginia",7312.0,51,037,2018
"Fairfax County, Virginia",27746.0,51,059,2018
"Greensville County, Virginia",2598.0,51,081,2018
"James City County, Virginia",34697.0,51,095,2018
"Russell County, Virginia",15069.0,51,167,2018
"Smyth County, Virginia",13513.0,51,173,2018
"Lexington city, Virginia",6572.0,51,678,2018
"Campbell County, Virginia",20633.0,51,031,2018
"Henry County, Virginia",13444.0,51,089,2018
"King George County, Virginia",30336.0,51,099,2018
"Lancaster County, Virginia",31289.0,51,103,2018
"Lee County, Virginia",10200.0,51,105,2018
"Mathews County, Virginia",22501.0,51,115,2018
"Middlesex County, Virginia",78810.0,51,119,2018
"Prince George County, Virginia",20858.0,51,149,2018
"Rockingham County, Virginia",20631.0,51,165,2018
"Scott County, Virginia",10207.0,51,169,2018
"Surry County, Virginia",58914.0,51,181,2018
"Appomattox County, Virginia",29709.0,51,011,2018
"Franklin County, Virginia",14544.0,51,067,2018
"King and Queen County, Virginia",20919.0,51,097,2018
"Montgomery County, Virginia",23522.0,51,121,2018
"New Kent County, Virginia",27849.0,51,127,2018
"Cumberland County, Virginia",,51,049,2018
"Goochland County, Virginia",28673.0,51,075,2018
"Halifax County, Virginia",18311.0,51,083,2018
"Madison County, Virginia",19410.0,51,113,2018
"Prince William County, Virginia",23325.0,51,153,2018
"Southampton County, Virginia",15913.0,51,175,2018
"Highland County, Virginia",-666666666.0,51,091,2018
"Brunswick County, Virginia",7913.0,51,025,2018
"Caroline County, Virginia",25074.0,51,033,2018
"Gloucester County, Virginia",22971.0,51,073,2018
"Northampton County, Virginia",11277.0,51,131,2018
"Patrick County, Virginia",9325.0,51,141,2018
"Powhatan County, Virginia",24588.0,51,145,2018
"Rockbridge County, Virginia",6157.0,51,163,2018
"Shenandoah County, Virginia",15053.0,51,171,2018
"Fauquier County, Virginia",22836.0,51,061,2018
"Charles City County, Virginia",33380.0,51,036,2018
"Culpeper County, Virginia",17183.0,51,047,2018
"Dinwiddie County, Virginia",14507.0,51,053,2018
"Greene County, Virginia",19227.0,51,079,2018
"Hanover County, Virginia",25234.0,51,085,2018
"Lunenburg County, Virginia",9586.0,51,111,2018
"Orange County, Virginia",18939.0,51,137,2018
"Harrisonburg city, Virginia",15524.0,51,660,2018
"Emporia city, Virginia",13826.0,51,595,2018
"Wythe County, Virginia",13145.0,51,197,2018
"Chesapeake city, Virginia",24572.0,51,550,2018
"Albemarle County, Virginia",23974.0,51,003,2018
"Bedford County, Virginia",21564.0,51,019,2018
"Botetourt County, Virginia",27076.0,51,023,2018
"Wise County, Virginia",8543.0,51,195,2018
"Bristol city, Virginia",,51,520,2018
"Portsmouth city, Virginia",21351.0,51,740,2018
"Williamsburg city, Virginia",10637.0,51,830,2018
"Alleghany County, Virginia",21347.0,51,005,2018
"Carroll County, Virginia",13132.0,51,035,2018
"Washington County, Virginia",11127.0,51,191,2018
"Northumberland County, Virginia",26863.0,51,133,2018
"Page County, Virginia",11908.0,51,139,2018
"Warren County, Virginia",22243.0,51,187,2018
"Alexandria city, Virginia",28327.0,51,510,2018
"Fredericksburg city, Virginia",20584.0,51,630,2018
"Hampton city, Virginia",23870.0,51,650,2018
"Arlington County, Virginia",38256.0,51,013,2018
"Hopewell city, Virginia",17745.0,51,670,2018
"Buchanan County, Virginia",16953.0,51,027,2018
"Frederick County, Virginia",17818.0,51,069,2018
"Stafford County, Virginia",28598.0,51,179,2018
"York County, Virginia",25888.0,51,199,2018
"Richmond city, Virginia",16170.0,51,760,2018
"Nelson County, Virginia",17326.0,51,125,2018
"Pittsylvania County, Virginia",11019.0,51,143,2018
"Norton city, Virginia",,51,720,2018
"Fluvanna County, Virginia",159305.0,51,065,2018
"Amelia County, Virginia",16267.0,51,007,2018
"Winchester city, Virginia",13472.0,51,840,2018
"Accomack County, Virginia",12415.0,51,001,2018
"Floyd County, Virginia",14282.0,51,063,2018
"Grayson County, Virginia",10525.0,51,077,2018
"Nottoway County, Virginia",11208.0,51,135,2018
"Harrison County, West Virginia",15584.0,54,033,2018
"Ohio County, West Virginia",22078.0,54,069,2018
"Calhoun County, West Virginia",5852.0,54,013,2018
"Morgan County, West Virginia",9229.0,54,065,2018
"Raleigh County, West Virginia",16583.0,54,081,2018
"Braxton County, West Virginia",6980.0,54,007,2018
"Barbour County, West Virginia",5261.0,54,001,2018
"McDowell County, West Virginia",5522.0,54,047,2018
"Wayne County, West Virginia",25455.0,54,099,2018
"Wyoming County, West Virginia",,54,109,2018
"Jackson County, West Virginia",7821.0,54,035,2018
"Mercer County, West Virginia",10964.0,54,055,2018
"Upshur County, West Virginia",14005.0,54,097,2018
"Webster County, West Virginia",,54,101,2018
"Berkeley County, West Virginia",22108.0,54,003,2018
"Fayette County, West Virginia",11282.0,54,019,2018
"Grant County, West Virginia",25782.0,54,023,2018
"Hampshire County, West Virginia",16401.0,54,027,2018
"Summers County, West Virginia",21810.0,54,089,2018
"Brooke County, West Virginia",10257.0,54,009,2018
"Doddridge County, West Virginia",2341.0,54,017,2018
"Mineral County, West Virginia",5930.0,54,057,2018
"Greenbrier County, West Virginia",19137.0,54,025,2018
"Hardy County, West Virginia",10095.0,54,031,2018
"Marion County, West Virginia",23864.0,54,049,2018
"Mingo County, West Virginia",-666666666.0,54,059,2018
"Hancock County, West Virginia",15653.0,54,029,2018
"Lewis County, West Virginia",4125.0,54,041,2018
"Nicholas County, West Virginia",26622.0,54,067,2018
"Pocahontas County, West Virginia",24038.0,54,075,2018
"Tyler County, West Virginia",21358.0,54,095,2018
"Randolph County, West Virginia",17239.0,54,083,2018
"Taylor County, West Virginia",13344.0,54,091,2018
"Wirt County, West Virginia",14394.0,54,105,2018
"Clay County, West Virginia",,54,015,2018
"Gilmer County, West Virginia",6328.0,54,021,2018
"Monongalia County, West Virginia",21534.0,54,061,2018
"Monroe County, West Virginia",25204.0,54,063,2018
"Wetzel County, West Virginia",14987.0,54,103,2018
"Cabell County, West Virginia",17412.0,54,011,2018
"Kanawha County, West Virginia",23620.0,54,039,2018
"Pendleton County, West Virginia",,54,071,2018
"Preston County, West Virginia",5522.0,54,077,2018
"Kitsap County, Washington",23613.0,53,035,2018
"King County, Washington",24909.0,53,033,2018
"Pend Oreille County, Washington",18935.0,53,051,2018
"San Juan County, Washington",18422.0,53,055,2018
"Whitman County, Washington",12189.0,53,075,2018
"Yakima County, Washington",14181.0,53,077,2018
"Cowlitz County, Washington",13378.0,53,015,2018
"Ferry County, Washington",19516.0,53,019,2018
"Lewis County, Washington",13623.0,53,041,2018
"Grays Harbor County, Washington",13891.0,53,027,2018
"Island County, Washington",21687.0,53,029,2018
"Wahkiakum County, Washington",16056.0,53,069,2018
"Franklin County, Washington",15379.0,53,021,2018
"Grant County, Washington",14014.0,53,025,2018
"Whatcom County, Washington",17911.0,53,073,2018
"Okanogan County, Washington",12473.0,53,047,2018
"Kittitas County, Washington",16514.0,53,037,2018
"Benton County, Washington",16343.0,53,005,2018
"Columbia County, Washington",18263.0,53,013,2018
"Asotin County, Washington",11429.0,53,003,2018
"Garfield County, Washington",,53,023,2018
"Mason County, Washington",10851.0,53,045,2018
"Stevens County, Washington",11771.0,53,065,2018
"Spokane County, Washington",19435.0,53,063,2018
"Chelan County, Washington",16060.0,53,007,2018
"Rock County, Wisconsin",12989.0,55,105,2018
"Waushara County, Wisconsin",10916.0,55,137,2018
"Adams County, Wisconsin",10981.0,55,001,2018
"Bayfield County, Wisconsin",8854.0,55,007,2018
"Lafayette County, Wisconsin",16120.0,55,065,2018
"Monroe County, Wisconsin",16762.0,55,081,2018
"Pierce County, Wisconsin",24528.0,55,093,2018
"Wood County, Wisconsin",15622.0,55,141,2018
"Ashland County, Wisconsin",11613.0,55,003,2018
"Calumet County, Wisconsin",14518.0,55,015,2018
"Florence County, Wisconsin",25884.0,55,037,2018
"Clark County, Wisconsin",11795.0,55,019,2018
"Jefferson County, Wisconsin",14769.0,55,055,2018
"Kenosha County, Wisconsin",17617.0,55,059,2018
"Iron County, Wisconsin",38025.0,55,051,2018
"St. Croix County, Wisconsin",18719.0,55,109,2018
"Oconto County, Wisconsin",15467.0,55,083,2018
"Lincoln County, Wisconsin",14774.0,55,069,2018
"Waupaca County, Wisconsin",13953.0,55,135,2018
"Barron County, Wisconsin",17979.0,55,005,2018
"Sawyer County, Wisconsin",13508.0,55,113,2018
"Green Lake County, Wisconsin",14850.0,55,047,2018
"Marquette County, Wisconsin",16917.0,55,077,2018
"Marinette County, Wisconsin",20657.0,55,075,2018
"Racine County, Wisconsin",17443.0,55,101,2018
"Winnebago County, Wisconsin",14262.0,55,139,2018
"Forest County, Wisconsin",14006.0,55,041,2018
"Grant County, Wisconsin",11701.0,55,043,2018
"Rusk County, Wisconsin",14805.0,55,107,2018
"Sheboygan County, Wisconsin",15099.0,55,117,2018
"Langlade County, Wisconsin",8966.0,55,067,2018
"Outagamie County, Wisconsin",19648.0,55,087,2018
"Vernon County, Wisconsin",19318.0,55,123,2018
"Columbia County, Wisconsin",17542.0,55,021,2018
"Kewaunee County, Wisconsin",15314.0,55,061,2018
"Brown County, Wisconsin",13372.0,55,009,2018
"Marathon County, Wisconsin",13100.0,55,073,2018
"Oneida County, Wisconsin",15625.0,55,085,2018
"Trempealeau County, Wisconsin",11493.0,55,121,2018
"Washburn County, Wisconsin",16178.0,55,129,2018
"Dodge County, Wisconsin",16718.0,55,027,2018
"Walworth County, Wisconsin",15137.0,55,127,2018
"Crawford County, Wisconsin",12387.0,55,023,2018
"Manitowoc County, Wisconsin",15581.0,55,071,2018
"Sauk County, Wisconsin",22321.0,55,111,2018
"Burnett County, Wisconsin",12142.0,55,013,2018
"Chippewa County, Wisconsin",8109.0,55,017,2018
"Door County, Wisconsin",19386.0,55,029,2018
"Douglas County, Wisconsin",17232.0,55,031,2018
"Jackson County, Wisconsin",13789.0,55,053,2018
"Iowa County, Wisconsin",23595.0,55,049,2018
"Ozaukee County, Wisconsin",28190.0,55,089,2018
"Richland County, Wisconsin",11180.0,55,103,2018
"Campbell County, Wyoming",17992.0,56,005,2018
"Johnson County, Wyoming",30273.0,56,019,2018
"Natrona County, Wyoming",19739.0,56,025,2018
"Converse County, Wyoming",22513.0,56,009,2018
"Niobrara County, Wyoming",22835.0,56,027,2018
"Teton County, Wyoming",27142.0,56,039,2018
"Sweetwater County, Wyoming",20599.0,56,037,2018
"Platte County, Wyoming",12822.0,56,031,2018
"Park County, Wyoming",17684.0,56,029,2018
"Sheridan County, Wyoming",21615.0,56,033,2018
"Big Horn County, Wyoming",12467.0,56,003,2018
"Crook County, Wyoming",27499.0,56,011,2018
"Albany County, Wyoming",17682.0,56,001,2018
"Carbon County, Wyoming",19329.0,56,007,2018
"Goshen County, Wyoming",29202.0,56,015,2018
"Uinta County, Wyoming",17942.0,56,041,2018
"Washakie County, Wyoming",20544.0,56,043,2018
"Hot Springs County, Wyoming",55405.0,56,017,2018
"Fremont County, Wyoming",15664.0,56,013,2018
"Sublette County, Wyoming",28596.0,56,035,2018
"Weston County, Wyoming",15111.0,56,045,2018
"Hatillo Municipio, Puerto Rico",10664.0,72,065,2018
"Humacao Municipio, Puerto Rico",11583.0,72,069,2018
"Morovis Municipio, Puerto Rico",9737.0,72,101,2018
"Mayagüez Municipio, Puerto Rico",10566.0,72,097,2018
"Trujillo Alto Municipio, Puerto Rico",15828.0,72,139,2018
"Quebradillas Municipio, Puerto Rico",9696.0,72,115,2018
"Moca Municipio, Puerto Rico",8824.0,72,099,2018
"Culebra Municipio, Puerto Rico",10760.0,72,049,2018
"Salinas Municipio, Puerto Rico",9052.0,72,123,2018
"Barceloneta Municipio, Puerto Rico",9184.0,72,017,2018
"Yauco Municipio, Puerto Rico",8325.0,72,153,2018
"Guaynabo Municipio, Puerto Rico",23603.0,72,061,2018
"Cabo Rojo Municipio, Puerto Rico",9242.0,72,023,2018
"Fajardo Municipio, Puerto Rico",11629.0,72,053,2018
"Patillas Municipio, Puerto Rico",9234.0,72,109,2018
"Rincón Municipio, Puerto Rico",10454.0,72,117,2018
"Aguas Buenas Municipio, Puerto Rico",10092.0,72,007,2018
"Bayamón Municipio, Puerto Rico",14334.0,72,021,2018
"Cayey Municipio, Puerto Rico",12088.0,72,035,2018
"Maunabo Municipio, Puerto Rico",9577.0,72,095,2018
"Peñuelas Municipio, Puerto Rico",8610.0,72,111,2018
"San Sebastián Municipio, Puerto Rico",8703.0,72,131,2018
"Toa Alta Municipio, Puerto Rico",14281.0,72,135,2018
"Vieques Municipio, Puerto Rico",10391.0,72,147,2018
"Yabucoa Municipio, Puerto Rico",9148.0,72,151,2018
"Caguas Municipio, Puerto Rico",14620.0,72,025,2018
"Canóvanas Municipio, Puerto Rico",11918.0,72,029,2018
