index,state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,Median_Income,Whole Foods Market Count,Wendy's Count,Trader Joe's Count,C-Town Count,ALDI Count,Burger King Count
14972,New York,Kings County,2014,"2,601,513",1121903.0,871044.0,9135.0,286727.0,621.0,224112.0,12109.0,3883.0,14958.0,2543.0,19445.0,4063.0,258.0,46958.0,5.0,9.0,2.0,28.0,2.0,34.0
14973,New York,Lewis County,2014,"27,089",26389.0,290.0,59.0,109.0,0.0,115.0,55.0,76.0,17.0,0.0,42.0,12.0,0.0,46990.0,,,,,,
14974,New York,Livingston County,2014,"64,585",60626.0,1657.0,112.0,840.0,15.0,391.0,470.0,295.0,251.0,16.0,164.0,30.0,0.0,52200.0,,,,,,
14975,New York,Madison County,2014,"72,210",69019.0,1546.0,445.0,601.0,3.0,105.0,400.0,256.0,145.0,10.0,88.0,100.0,13.0,53584.0,,,,,,
14976,New York,Monroe County,2014,"747,364",569686.0,113581.0,2644.0,25778.0,167.0,17036.0,7458.0,1868.0,3224.0,1064.0,3949.0,1511.0,110.0,52501.0,,,,,,
14977,New York,Montgomery County,2014,"49,679",44837.0,1123.0,101.0,286.0,29.0,2295.0,371.0,193.0,160.0,85.0,335.0,136.0,0.0,44167.0,,,,,,
14978,New York,Nassau County,2014,"1,354,705",957680.0,151846.0,3013.0,111051.0,110.0,86386.0,6290.0,4410.0,6197.0,1311.0,17070.0,5177.0,60.0,98401.0,2.0,23.0,5.0,5.0,1.0,26.0
14979,New York,New York County,2014,"1,630,678",918058.0,245256.0,5988.0,184945.0,1052.0,197648.0,20822.0,2986.0,16270.0,3092.0,16986.0,4776.0,519.0,71656.0,12.0,8.0,9.0,10.0,1.0,13.0
14980,New York,Niagara County,2014,"213,305",189885.0,15558.0,2042.0,2321.0,368.0,951.0,1319.0,1144.0,465.0,75.0,626.0,181.0,38.0,49091.0,,,,,,
14981,New York,Oneida County,2014,"232,598",201993.0,14012.0,491.0,7912.0,28.0,3614.0,2856.0,787.0,538.0,260.0,1047.0,298.0,108.0,48931.0,,,,,,
14982,New York,Onondaga County,2014,"467,285",377487.0,51623.0,3253.0,16185.0,72.0,5303.0,5687.0,2356.0,1692.0,629.0,2790.0,711.0,58.0,54498.0,,,,,,
14983,New York,Ontario County,2014,"109,334",101910.0,2486.0,330.0,1299.0,73.0,887.0,820.0,552.0,263.0,38.0,233.0,84.0,0.0,57318.0,,,,,,
14984,New York,Orange County,2014,"374,845",282492.0,38093.0,1080.0,9680.0,67.0,30684.0,3812.0,1389.0,1526.0,395.0,4408.0,848.0,44.0,70794.0,,,,,,
14985,New York,Orleans County,2014,"41,861",38079.0,2515.0,294.0,239.0,21.0,655.0,329.0,102.0,19.0,51.0,125.0,53.0,10.0,48015.0,,,,,,
14986,New York,Oswego County,2014,"120,590",116463.0,1101.0,298.0,767.0,6.0,998.0,520.0,675.0,322.0,60.0,265.0,182.0,2.0,47646.0,,,,,,
14987,New York,Otsego County,2014,"60,950",58215.0,1159.0,99.0,644.0,0.0,551.0,360.0,253.0,276.0,19.0,119.0,61.0,22.0,47884.0,,,,,,
14988,New York,Putnam County,2014,"99,438",89281.0,2019.0,363.0,2284.0,0.0,3364.0,656.0,348.0,391.0,38.0,613.0,291.0,49.0,96262.0,,1.0,,,,2.0
14989,New York,Queens County,2014,"2,298,736",946565.0,424129.0,8771.0,546900.0,1191.0,272214.0,11379.0,5181.0,13784.0,2906.0,42643.0,4616.0,323.0,57210.0,,14.0,1.0,24.0,1.0,29.0
14990,New York,Rensselaer County,2014,"159,666",139612.0,8596.0,247.0,3608.0,23.0,1379.0,2315.0,1919.0,823.0,80.0,497.0,501.0,0.0,60140.0,,,,,,
14991,New York,Richmond County,2014,"471,937",356125.0,49435.0,1057.0,37617.0,48.0,17335.0,3124.0,785.0,1675.0,366.0,3139.0,636.0,180.0,74043.0,,6.0,1.0,1.0,,10.0
14992,New York,Rockland County,2014,"321,119",227643.0,39688.0,788.0,19940.0,19.0,23454.0,1542.0,457.0,1223.0,220.0,2586.0,615.0,11.0,85808.0,,5.0,,,2.0,4.0
14993,New York,St. Lawrence County,2014,"111,437",104533.0,2458.0,889.0,1213.0,70.0,705.0,467.0,661.0,309.0,65.0,511.0,98.0,36.0,44454.0,,,,,,
14994,New York,Saratoga County,2014,"224,513",209540.0,3537.0,279.0,4525.0,35.0,779.0,1030.0,649.0,1009.0,94.0,764.0,225.0,46.0,70581.0,,,,,,
14995,New York,Schenectady County,2014,"155,016",123222.0,15620.0,473.0,6308.0,0.0,4578.0,1721.0,562.0,938.0,192.0,1198.0,366.0,0.0,57025.0,,,,,,
14996,New York,Schoharie County,2014,"31,767",30781.0,496.0,42.0,239.0,9.0,204.0,49.0,145.0,44.0,8.0,110.0,20.0,6.0,51873.0,,,,,,
14997,New York,Schuyler County,2014,"18,176",17867.0,160.0,34.0,84.0,0.0,25.0,142.0,84.0,22.0,10.0,18.0,12.0,0.0,49225.0,,,,,,
14998,New York,Seneca County,2014,"34,879",32529.0,1688.0,131.0,225.0,40.0,77.0,243.0,133.0,79.0,0.0,34.0,53.0,0.0,48932.0,,,,,,
14999,New York,Steuben County,2014,"98,165",94036.0,1683.0,142.0,1465.0,9.0,299.0,519.0,473.0,111.0,33.0,105.0,42.0,0.0,47733.0,,,,,,
15000,New York,Suffolk County,2014,"1,495,525",1215779.0,113313.0,3389.0,53969.0,374.0,79008.0,6042.0,4494.0,6212.0,1531.0,12361.0,2948.0,953.0,88323.0,4.0,29.0,4.0,4.0,7.0,30.0
15001,New York,Sullivan County,2014,"75,634",62381.0,6797.0,244.0,1214.0,0.0,3670.0,1297.0,354.0,155.0,104.0,455.0,184.0,37.0,49388.0,,,,,,
15002,New York,Tioga County,2014,"49,824",48898.0,402.0,76.0,302.0,17.0,104.0,217.0,202.0,204.0,5.0,31.0,6.0,0.0,56167.0,,,,,,
15003,New York,Tompkins County,2014,"103,391",84180.0,4566.0,287.0,10187.0,1.0,983.0,903.0,445.0,1165.0,60.0,352.0,38.0,12.0,52836.0,,,,,,
15004,New York,Ulster County,2014,"180,400",158254.0,10381.0,228.0,3333.0,26.0,2765.0,2337.0,1153.0,726.0,305.0,1130.0,892.0,68.0,58592.0,,,,,,
15005,New York,Warren County,2014,"64,866",63000.0,738.0,139.0,634.0,13.0,111.0,228.0,277.0,36.0,15.0,162.0,35.0,0.0,56601.0,,,,,,
15006,New York,Washington County,2014,"62,475",59311.0,1861.0,70.0,338.0,71.0,430.0,307.0,273.0,41.0,85.0,90.0,33.0,0.0,51494.0,,,,,,
15007,New York,Wayne County,2014,"91,801",86619.0,3132.0,225.0,629.0,0.0,689.0,704.0,339.0,171.0,12.0,302.0,65.0,0.0,51597.0,,,,,,
15008,New York,Westchester County,2014,"967,044",640230.0,137275.0,3354.0,53749.0,60.0,97366.0,9009.0,1594.0,6062.0,930.0,10750.0,1835.0,105.0,83422.0,5.0,5.0,3.0,5.0,,12.0
15009,New York,Wyoming County,2014,"41,134",38271.0,2390.0,95.0,195.0,0.0,265.0,61.0,135.0,58.0,55.0,117.0,37.0,0.0,53012.0,,,,,,
15010,New York,Yates County,2014,"25,149",24553.0,232.0,10.0,128.0,7.0,55.0,123.0,83.0,13.0,0.0,46.0,31.0,0.0,50061.0,,,,,,
16689,Florida,Florida,2015,"20,209,042",,,,,,,,,,,,,,,,,,,,
16690,Florida,Alachua County,2015,"259,052",177612.0,50580.0,773.0,14380.0,510.0,2407.0,2641.0,720.0,1879.0,175.0,1798.0,673.0,70.0,43073.0,,,,,,
16691,Florida,Baker County,2015,"27,355",22649.0,3938.0,39.0,162.0,0.0,221.0,9.0,54.0,25.0,0.0,38.0,0.0,0.0,47121.0,,,,,,
16692,Florida,Bay County,2015,"181,488",143910.0,18881.0,994.0,3566.0,102.0,1081.0,2089.0,1416.0,1517.0,71.0,1119.0,604.0,3.0,47368.0,,,,,,
16693,Florida,Bradford County,2015,"26,748",21123.0,5457.0,23.0,110.0,7.0,38.0,316.0,40.0,2.0,0.0,91.0,16.0,0.0,,,,,,,
16694,Florida,Brevard County,2015,"565,746",459762.0,56914.0,1775.0,12776.0,493.0,6852.0,5030.0,2732.0,3118.0,300.0,2721.0,1063.0,55.0,48925.0,,,,,,
16695,Florida,Broward County,2015,"1,885,040",1154135.0,513087.0,4446.0,64492.0,868.0,55033.0,18411.0,5800.0,6334.0,841.0,16525.0,2955.0,225.0,51968.0,8.0,53.0,4.0,,15.0,49.0
16696,Florida,Calhoun County,2015,"14,406",11875.0,1963.0,170.0,94.0,0.0,162.0,23.0,103.0,31.0,29.0,59.0,4.0,102.0,,,,,,,
16697,Florida,Charlotte County,2015,"172,382",150032.0,9294.0,360.0,2126.0,5.0,950.0,917.0,775.0,558.0,0.0,554.0,194.0,18.0,44244.0,,,,,,
16698,Florida,Citrus County,2015,"140,287",130285.0,4179.0,500.0,2226.0,0.0,391.0,874.0,656.0,171.0,13.0,305.0,54.0,0.0,38312.0,,,,,,
16699,Florida,Clay County,2015,"202,392",161899.0,19275.0,447.0,6251.0,177.0,2111.0,1971.0,1254.0,1432.0,208.0,1475.0,863.0,54.0,58290.0,,,,,,
16700,Florida,Collier County,2015,"356,041",299480.0,23297.0,908.0,4260.0,16.0,8966.0,1171.0,801.0,878.0,62.0,1121.0,131.0,0.0,57452.0,,,,,,
16701,Florida,Columbia County,2015,"68,222",52347.0,12153.0,195.0,543.0,24.0,648.0,726.0,566.0,191.0,41.0,326.0,46.0,0.0,41926.0,,,,,,
16702,Florida,DeSoto County,2015,"35,648",28693.0,4624.0,120.0,106.0,18.0,1008.0,125.0,133.0,36.0,31.0,63.0,0.0,0.0,35165.0,,,,,,
16703,Florida,Dixie County,2015,"16,353",14177.0,1416.0,36.0,120.0,28.0,19.0,64.0,143.0,47.0,0.0,41.0,0.0,0.0,36292.0,,,,,,
16704,Florida,Duval County,2015,"910,578",547556.0,261833.0,2183.0,38800.0,948.0,10114.0,9020.0,3787.0,7908.0,675.0,5927.0,1689.0,233.0,47690.0,,,,,,
16705,Florida,Escambia County,2015,"309,311",211248.0,66179.0,1280.0,8864.0,482.0,3679.0,5040.0,3167.0,2755.0,495.0,2106.0,888.0,144.0,45390.0,,,,,,
16706,Florida,Flagler County,2015,"104,436",82050.0,11300.0,126.0,2385.0,25.0,2801.0,798.0,124.0,282.0,90.0,774.0,28.0,0.0,47866.0,,,,,,
16707,Florida,Franklin County,2015,"11,707",9534.0,1692.0,59.0,88.0,68.0,53.0,86.0,18.0,26.0,0.0,0.0,4.0,0.0,,,,,,,
16708,Florida,Gadsden County,2015,"46,060",18836.0,25437.0,43.0,223.0,13.0,1194.0,251.0,103.0,6.0,12.0,199.0,84.0,23.0,35567.0,,,,,,
16709,Florida,Gilchrist County,2015,"17,378",15563.0,1037.0,31.0,81.0,0.0,44.0,23.0,173.0,20.0,0.0,12.0,8.0,0.0,,,,,,,
16710,Florida,Glades County,2015,"13,099",10601.0,1729.0,530.0,56.0,0.0,222.0,8.0,68.0,22.0,0.0,36.0,0.0,0.0,34877.0,,,,,,
16711,Florida,Gulf County,2015,"15,929",12304.0,2837.0,88.0,264.0,16.0,65.0,70.0,85.0,17.0,6.0,33.0,0.0,0.0,41788.0,,,,,,
16712,Florida,Hamilton County,2015,"14,272",8741.0,4908.0,45.0,50.0,0.0,314.0,95.0,29.0,24.0,75.0,114.0,0.0,0.0,35048.0,,,,,,
16713,Florida,Hardee County,2015,"27,177",22675.0,2188.0,78.0,50.0,7.0,1994.0,109.0,83.0,9.0,8.0,255.0,12.0,0.0,35457.0,,,,,,
16714,Florida,Hendry County,2015,"39,248",28307.0,4604.0,822.0,376.0,45.0,3515.0,273.0,78.0,26.0,0.0,232.0,85.0,0.0,36771.0,,,,,,
16715,Florida,Hernando County,2015,"177,900",157227.0,9405.0,428.0,1902.0,50.0,2116.0,1020.0,875.0,662.0,62.0,611.0,451.0,0.0,40945.0,,,,,,
16716,Florida,Highlands County,2015,"100,137",81651.0,9400.0,157.0,1479.0,120.0,3703.0,789.0,227.0,112.0,75.0,530.0,85.0,0.0,35093.0,,,,,,
16717,Florida,Hillsborough County,2015,"1,364,073",926752.0,216735.0,4665.0,48093.0,1061.0,64340.0,11650.0,4789.0,7667.0,2199.0,11906.0,2784.0,243.0,50579.0,,,,,,
16718,Florida,Holmes County,2015,"19,273",17485.0,1372.0,56.0,73.0,23.0,122.0,113.0,300.0,0.0,33.0,52.0,6.0,0.0,35020.0,,,,,,
16719,Florida,Indian River County,2015,"147,434",123113.0,13210.0,339.0,1703.0,0.0,2133.0,849.0,415.0,589.0,9.0,316.0,190.0,0.0,45798.0,,,,,,
16720,Florida,Jackson County,2015,"48,609",33838.0,13078.0,247.0,301.0,33.0,434.0,251.0,343.0,8.0,137.0,230.0,0.0,0.0,,,,,,,
16721,Florida,Jefferson County,2015,"14,115",8649.0,5136.0,39.0,0.0,0.0,238.0,53.0,62.0,0.0,9.0,12.0,0.0,0.0,,,,,,,
16722,Florida,Lafayette County,2015,"8,724",6805.0,1596.0,0.0,6.0,0.0,267.0,43.0,10.0,0.0,16.0,48.0,10.0,0.0,,,,,,,
16723,Florida,Lake County,2015,"325,154",258871.0,30316.0,1183.0,5519.0,332.0,6770.0,2372.0,1182.0,958.0,75.0,2197.0,681.0,105.0,46403.0,,,,,,
16724,Florida,Lee County,2015,"699,644",561079.0,57315.0,1983.0,10579.0,149.0,21391.0,3614.0,1877.0,1836.0,214.0,2924.0,542.0,172.0,48537.0,,,,,,
16725,Florida,Leon County,2015,"285,904",176063.0,88071.0,914.0,9123.0,37.0,2453.0,1994.0,889.0,1324.0,325.0,1382.0,335.0,30.0,46745.0,,,,,,
16726,Florida,Levy County,2015,"39,601",34782.0,3643.0,212.0,197.0,3.0,129.0,250.0,280.0,28.0,75.0,138.0,84.0,0.0,35782.0,,,,,,
16727,Florida,Liberty County,2015,"8,409",6468.0,1371.0,32.0,67.0,0.0,223.0,88.0,22.0,9.0,15.0,0.0,0.0,0.0,39406.0,,,,,,
16728,Florida,Madison County,2015,"18,478",10871.0,7250.0,66.0,45.0,0.0,203.0,123.0,89.0,2.0,31.0,12.0,37.0,0.0,,,,,,,
16729,Florida,Manatee County,2015,"362,548",290861.0,31903.0,545.0,6309.0,179.0,8841.0,2149.0,460.0,1081.0,125.0,999.0,265.0,12.0,49675.0,,,,,,
16730,Florida,Marion County,2015,"342,182",275115.0,43498.0,1166.0,5059.0,122.0,4358.0,2361.0,1597.0,1114.0,76.0,1999.0,305.0,41.0,39459.0,,,,,,
16731,Florida,Martin County,2015,"155,559",132047.0,8482.0,631.0,1689.0,10.0,6187.0,485.0,461.0,635.0,111.0,796.0,52.0,0.0,51593.0,,,,,,
16732,Florida,Miami-Dade County,2015,"2,659,839",1999090.0,491978.0,4001.0,41871.0,612.0,64010.0,11628.0,2346.0,5175.0,713.0,14643.0,2776.0,199.0,43129.0,,,,,,
16733,Florida,Monroe County,2015,"76,648",67628.0,4970.0,334.0,769.0,0.0,822.0,234.0,291.0,376.0,0.0,288.0,183.0,6.0,57290.0,,,,,,
16734,Florida,Nassau County,2015,"77,951",68588.0,4876.0,243.0,670.0,25.0,320.0,405.0,325.0,256.0,0.0,132.0,40.0,0.0,54116.0,,,,,,
16735,Florida,Okaloosa County,2015,"197,748",152507.0,17580.0,1107.0,5637.0,378.0,5591.0,2413.0,1073.0,2886.0,267.0,1662.0,920.0,216.0,55880.0,,,,,,
16736,Florida,Okeechobee County,2015,"39,854",33535.0,3536.0,368.0,380.0,0.0,1076.0,25.0,161.0,25.0,0.0,149.0,0.0,0.0,35405.0,,,,,,
16737,Florida,Orange County,2015,"1,291,301",792374.0,255754.0,2792.0,63813.0,656.0,76473.0,9481.0,3643.0,7294.0,1397.0,11955.0,3115.0,292.0,47943.0,,,,,,
16738,Florida,Osceola County,2015,"323,736",227745.0,34061.0,691.0,7891.0,197.0,19706.0,3503.0,491.0,1379.0,322.0,4044.0,840.0,0.0,44254.0,,,,,,
16739,Florida,Palm Beach County,2015,"1,424,256",1033939.0,247805.0,2686.0,34524.0,534.0,30071.0,9405.0,3913.0,4444.0,712.0,8355.0,2248.0,170.0,53363.0,5.0,33.0,5.0,,10.0,33.0
16740,Florida,Pasco County,2015,"494,895",425022.0,24301.0,1727.0,11068.0,320.0,5198.0,3477.0,1859.0,2182.0,166.0,3325.0,617.0,26.0,45064.0,,,,,,
16741,Florida,Pinellas County,2015,"947,060",769793.0,96133.0,2610.0,29531.0,706.0,9304.0,9586.0,2952.0,5193.0,261.0,4403.0,944.0,61.0,45819.0,,,,,,
16742,Florida,Polk County,2015,"648,523",493630.0,94487.0,1663.0,10479.0,220.0,11439.0,5882.0,2655.0,2115.0,336.0,3157.0,559.0,54.0,43162.0,,,,,,
16743,Florida,Putnam County,2015,"71,939",56529.0,11969.0,157.0,440.0,83.0,2083.0,486.0,512.0,153.0,93.0,184.0,7.0,0.0,31715.0,,,,,,
16744,Florida,St. Johns County,2015,"226,362",188004.0,11366.0,452.0,4772.0,198.0,1071.0,1241.0,773.0,1368.0,36.0,606.0,574.0,34.0,66194.0,,,,,,
16745,Florida,St. Lucie County,2015,"297,282",210714.0,55585.0,760.0,5069.0,54.0,8877.0,2864.0,892.0,861.0,104.0,1714.0,490.0,22.0,43459.0,,,,,,
16746,Florida,Santa Rosa County,2015,"166,226",138251.0,9226.0,900.0,3131.0,174.0,2332.0,1931.0,1661.0,1608.0,360.0,999.0,448.0,0.0,58923.0,,,,,,
16747,Florida,Sarasota County,2015,"404,761",357445.0,18479.0,1075.0,5736.0,87.0,3016.0,2533.0,1045.0,1253.0,68.0,903.0,372.0,26.0,51766.0,,,,,,
16748,Florida,Seminole County,2015,"448,318",348169.0,50641.0,754.0,18172.0,374.0,7421.0,3301.0,1687.0,2387.0,81.0,2863.0,1375.0,121.0,57010.0,,,,,,
16749,Florida,Sumter County,2015,"117,076",95851.0,9051.0,407.0,776.0,41.0,1039.0,358.0,267.0,183.0,29.0,412.0,87.0,0.0,50350.0,,,,,,
16750,Florida,Suwannee County,2015,"43,677",36081.0,5901.0,160.0,139.0,23.0,509.0,259.0,230.0,205.0,11.0,53.0,24.0,0.0,36289.0,,,,,,
16751,Florida,Taylor County,2015,"22,355",17021.0,4878.0,227.0,71.0,28.0,183.0,142.0,106.0,0.0,0.0,29.0,0.0,0.0,36181.0,,,,,,
16752,Florida,Union County,2015,"15,265",11236.0,3280.0,54.0,98.0,9.0,233.0,160.0,47.0,18.0,24.0,32.0,0.0,0.0,39163.0,,,,,,
16753,Florida,Volusia County,2015,"516,730",417668.0,53036.0,1809.0,8540.0,224.0,12572.0,3241.0,1845.0,1473.0,381.0,2333.0,591.0,6.0,41117.0,,,,,,
16754,Florida,Wakulla County,2015,"31,523",25481.0,4817.0,48.0,127.0,0.0,140.0,132.0,329.0,16.0,0.0,38.0,0.0,0.0,50340.0,,,,,,
16755,Florida,Walton County,2015,"63,066",51711.0,3078.0,575.0,754.0,97.0,1762.0,459.0,560.0,82.0,29.0,221.0,159.0,0.0,,,,,,,
16756,Florida,Washington County,2015,"24,552",19619.0,3737.0,235.0,34.0,13.0,164.0,223.0,306.0,101.0,83.0,95.0,19.0,0.0,38970.0,,,,,,
18220,New York,New York,2015,"19,654,666",,,,,,,,,,,,,,,,,,,,
18221,New York,Albany County,2015,"307,433",236881.0,38612.0,411.0,17442.0,174.0,4044.0,4812.0,888.0,1413.0,237.0,1334.0,1083.0,132.0,59887.0,,,,,,
18222,New York,Allegany County,2015,"47,334",45982.0,677.0,159.0,575.0,0.0,230.0,138.0,69.0,113.0,0.0,62.0,65.0,0.0,42776.0,,,,,,
18223,New York,Bronx County,2015,"1,440,005",299869.0,475378.0,7980.0,52457.0,666.0,540762.0,12064.0,1610.0,2884.0,2602.0,27690.0,3993.0,402.0,34299.0,,8.0,,22.0,3.0,18.0
18224,New York,Broome County,2015,"195,928",172145.0,10764.0,496.0,8101.0,79.0,1972.0,2156.0,629.0,884.0,108.0,474.0,285.0,0.0,46261.0,,,,,,
18225,New York,Cattaraugus County,2015,"77,926",72829.0,1247.0,2219.0,657.0,0.0,349.0,530.0,784.0,117.0,12.0,145.0,73.0,0.0,42601.0,,,,,,
18226,New York,Cayuga County,2015,"78,298",73064.0,3448.0,302.0,339.0,0.0,466.0,696.0,343.0,211.0,20.0,209.0,65.0,10.0,52082.0,,,,,,
18227,New York,Chautauqua County,2015,"130,529",123422.0,3339.0,654.0,899.0,83.0,2020.0,1149.0,446.0,208.0,70.0,264.0,87.0,5.0,42993.0,,,,,,
18228,New York,Chemung County,2015,"86,705",78077.0,5209.0,395.0,1339.0,11.0,275.0,2143.0,172.0,242.0,40.0,332.0,32.0,0.0,50320.0,,,,,,
18229,New York,Chenango County,2015,"48,772",47687.0,421.0,134.0,265.0,14.0,237.0,271.0,266.0,51.0,13.0,111.0,79.0,0.0,45668.0,,,,,,
18230,New York,Clinton County,2015,"80,718",74714.0,3505.0,255.0,1097.0,7.0,959.0,343.0,339.0,200.0,22.0,232.0,12.0,0.0,49930.0,,,,,,
18231,New York,Columbia County,2015,"61,434",55911.0,2733.0,38.0,1082.0,22.0,562.0,890.0,245.0,247.0,56.0,228.0,181.0,0.0,59105.0,,,,,,
18232,New York,Cortland County,2015,"48,290",46242.0,866.0,45.0,448.0,21.0,381.0,457.0,270.0,233.0,0.0,45.0,35.0,0.0,49514.0,,,,,,
18233,New York,Delaware County,2015,"45,891",44597.0,923.0,94.0,303.0,7.0,256.0,161.0,178.0,180.0,14.0,150.0,35.0,3.0,43720.0,,,,,,
18234,New York,Dutchess County,2015,"294,039",233097.0,30102.0,1151.0,11486.0,85.0,12181.0,3190.0,935.0,1297.0,670.0,2034.0,681.0,19.0,71904.0,,,,,,
18235,New York,Erie County,2015,"920,644",724864.0,122658.0,4161.0,29038.0,259.0,19829.0,7564.0,3263.0,2827.0,1159.0,4599.0,1124.0,239.0,51247.0,,,,,,
18236,New York,Essex County,2015,"37,965",36206.0,1194.0,97.0,218.0,6.0,575.0,84.0,309.0,19.0,12.0,160.0,19.0,13.0,52758.0,,,,,,
18237,New York,Franklin County,2015,"50,540",42552.0,2856.0,3705.0,221.0,5.0,848.0,308.0,404.0,131.0,14.0,168.0,68.0,0.0,47923.0,,,,,,
18238,New York,Fulton County,2015,"53,801",51984.0,861.0,79.0,344.0,14.0,406.0,472.0,220.0,152.0,0.0,74.0,0.0,0.0,46969.0,,,,,,
18239,New York,Genesee County,2015,"58,462",54819.0,1650.0,608.0,413.0,0.0,846.0,705.0,234.0,128.0,0.0,53.0,2.0,0.0,50880.0,,,,,,
18240,New York,Greene County,2015,"47,616",43319.0,3066.0,13.0,468.0,0.0,354.0,210.0,349.0,118.0,104.0,281.0,18.0,12.0,50278.0,,,,,,
18241,New York,Hamilton County,2015,"4,699",4534.0,24.0,7.0,5.0,1.0,35.0,49.0,43.0,4.0,0.0,58.0,0.0,0.0,48243.0,,,,,,
18242,New York,Herkimer County,2015,"62,652",61490.0,639.0,148.0,298.0,190.0,321.0,442.0,164.0,156.0,0.0,145.0,38.0,3.0,46229.0,,,,,,
18243,New York,Jefferson County,2015,"116,371",102762.0,6573.0,575.0,1725.0,286.0,1985.0,2065.0,779.0,768.0,199.0,916.0,314.0,0.0,49505.0,,,,,,
18244,New York,Kings County,2015,"2,608,794",1126111.0,870465.0,8744.0,297890.0,508.0,230280.0,13471.0,4213.0,16018.0,2714.0,20508.0,4120.0,217.0,48201.0,5.0,9.0,2.0,28.0,2.0,34.0
18245,New York,Lewis County,2015,"26,827",26257.0,249.0,65.0,121.0,10.0,175.0,93.0,78.0,16.0,0.0,46.0,14.0,0.0,49819.0,,,,,,
18246,New York,Livingston County,2015,"64,344",60451.0,1587.0,92.0,881.0,9.0,473.0,516.0,296.0,239.0,34.0,201.0,22.0,0.0,51734.0,,,,,,
18247,New York,Madison County,2015,"71,636",68687.0,1484.0,443.0,580.0,4.0,130.0,444.0,246.0,219.0,15.0,94.0,81.0,0.0,54145.0,,,,,,
18248,New York,Monroe County,2015,"745,577",569193.0,115007.0,2780.0,26474.0,139.0,15697.0,7873.0,1861.0,3559.0,1025.0,4035.0,1590.0,123.0,52553.0,,,,,,
18249,New York,Montgomery County,2015,"49,564",44234.0,1060.0,99.0,362.0,23.0,2676.0,495.0,166.0,144.0,36.0,378.0,106.0,0.0,43764.0,,,,,,
18250,New York,Nassau County,2015,"1,354,840",951347.0,154320.0,3384.0,115232.0,220.0,87238.0,6642.0,5006.0,6850.0,1255.0,18037.0,4878.0,203.0,99465.0,2.0,23.0,5.0,5.0,1.0,26.0
18251,New York,New York County,2015,"1,636,063",919474.0,244770.0,6155.0,189892.0,971.0,201754.0,20284.0,3291.0,16970.0,3413.0,17397.0,4510.0,626.0,72871.0,12.0,8.0,9.0,10.0,1.0,13.0
18252,New York,Niagara County,2015,"212,358",188346.0,15823.0,2086.0,2474.0,93.0,1126.0,1557.0,1074.0,436.0,122.0,696.0,280.0,37.0,49449.0,,,,,,
18253,New York,Oneida County,2015,"231,264",200833.0,14063.0,562.0,8447.0,66.0,3653.0,3032.0,699.0,690.0,161.0,1008.0,301.0,43.0,48246.0,,,,,,
18254,New York,Onondaga County,2015,"466,277",376424.0,51813.0,3075.0,16655.0,117.0,4961.0,6182.0,2474.0,2067.0,926.0,2741.0,842.0,27.0,55092.0,,,,,,
18255,New York,Ontario County,2015,"109,271",101946.0,2737.0,301.0,1310.0,25.0,1060.0,626.0,553.0,318.0,46.0,185.0,85.0,0.0,57416.0,,,,,,
18256,New York,Orange County,2015,"375,803",281896.0,37750.0,1127.0,9744.0,56.0,31949.0,4151.0,1313.0,1624.0,418.0,4537.0,796.0,23.0,70848.0,,,,,,
18257,New York,Orleans County,2015,"41,481",37776.0,2555.0,242.0,239.0,25.0,601.0,387.0,140.0,20.0,34.0,117.0,60.0,8.0,46359.0,,,,,,
18258,New York,Oswego County,2015,"119,735",115869.0,1102.0,248.0,772.0,10.0,1122.0,506.0,740.0,324.0,91.0,237.0,145.0,17.0,47860.0,,,,,,
18259,New York,Otsego County,2015,"60,504",57734.0,1178.0,149.0,766.0,0.0,483.0,347.0,254.0,287.0,10.0,158.0,12.0,21.0,48588.0,,,,,,
18260,New York,Putnam County,2015,"99,185",89663.0,2285.0,495.0,2318.0,8.0,2509.0,739.0,350.0,432.0,36.0,549.0,104.0,0.0,96148.0,,1.0,,,,2.0
18261,New York,Queens County,2015,"2,305,838",946834.0,425230.0,8759.0,561128.0,1094.0,279630.0,11688.0,5257.0,14130.0,2740.0,39046.0,5282.0,321.0,57720.0,,14.0,1.0,24.0,1.0,29.0
18262,New York,Rensselaer County,2015,"159,436",139539.0,9774.0,147.0,3734.0,14.0,1114.0,2831.0,726.0,885.0,83.0,513.0,531.0,9.0,60709.0,,,,,,
18263,New York,Richmond County,2015,"472,349",355926.0,49754.0,1152.0,37927.0,150.0,17363.0,3042.0,725.0,2050.0,386.0,3224.0,609.0,173.0,73197.0,,6.0,1.0,1.0,,10.0
18264,New York,Rockland County,2015,"322,919",227139.0,39966.0,698.0,19940.0,19.0,25316.0,1444.0,538.0,1619.0,429.0,3037.0,532.0,11.0,84855.0,,5.0,,,2.0,4.0
18265,New York,St. Lawrence County,2015,"110,348",104302.0,2489.0,939.0,1125.0,89.0,912.0,465.0,620.0,389.0,30.0,506.0,120.0,25.0,44705.0,,,,,,
18266,New York,Saratoga County,2015,"226,078",209990.0,3606.0,277.0,5310.0,39.0,880.0,1095.0,692.0,782.0,144.0,721.0,200.0,38.0,71496.0,,,,,,
