NAME,B19301A_001E,state,county,year
"Heard County, Georgia",23619.0,13,149,2019
"Dougherty County, Georgia",35910.0,13,095,2019
"Fannin County, Georgia",28316.0,13,111,2019
"Houston County, Georgia",33875.0,13,153,2019
"Laurens County, Georgia",25464.0,13,175,2019
"Spalding County, Georgia",29468.0,13,255,2019
"Telfair County, Georgia",21206.0,13,271,2019
"Warren County, Indiana",31047.0,18,171,2019
"Vermillion County, Indiana",26887.0,18,165,2019
"Wells County, Indiana",29172.0,18,179,2019
"Allen County, Indiana",31995.0,18,003,2019
"Decatur County, Indiana",26993.0,18,031,2019
"Delaware County, Indiana",26121.0,18,035,2019
"Floyd County, Indiana",34840.0,18,043,2019
"Jefferson County, Indiana",27696.0,18,077,2019
"Jennings County, Indiana",25964.0,18,079,2019
"Johnson County, Indiana",35455.0,18,081,2019
"Miami County, Indiana",24894.0,18,103,2019
"Morgan County, Indiana",31186.0,18,109,2019
"Gibson County, Indiana",28676.0,18,051,2019
"Newton County, Indiana",26121.0,18,111,2019
"Orange County, Indiana",24121.0,18,117,2019
"St. Joseph County, Indiana",31144.0,18,141,2019
"Kosciusko County, Indiana",30253.0,18,085,2019
"Marshall County, Indiana",26508.0,18,099,2019
"Switzerland County, Indiana",25206.0,18,155,2019
"Vanderburgh County, Indiana",31692.0,18,163,2019
"Blackford County, Indiana",24708.0,18,009,2019
"Scott County, Indiana",23981.0,18,143,2019
"Monroe County, Indiana",30145.0,18,105,2019
"Elkhart County, Indiana",27534.0,18,039,2019
"Crawford County, Indiana",22895.0,18,025,2019
"Cass County, Indiana",26676.0,18,017,2019
"Marion County, Indiana",33888.0,18,097,2019
"Wayne County, Indiana",27386.0,18,177,2019
"Butler County, Iowa",29470.0,19,023,2019
"Fremont County, Iowa",29627.0,19,071,2019
"Hamilton County, Iowa",31366.0,19,079,2019
"Taylor County, Iowa",30566.0,19,173,2019
"Union County, Iowa",28078.0,19,175,2019
"Worth County, Iowa",32475.0,19,195,2019
"Ringgold County, Iowa",29383.0,19,159,2019
"Adair County, Iowa",30975.0,19,001,2019
"Chickasaw County, Iowa",31164.0,19,037,2019
"Clarke County, Iowa",27166.0,19,039,2019
"Dickinson County, Iowa",39380.0,19,059,2019
"Johnson County, Iowa",38077.0,19,103,2019
"Keokuk County, Iowa",30350.0,19,107,2019
"Tama County, Iowa",30599.0,19,171,2019
"Wapello County, Iowa",28166.0,19,179,2019
"Franklin County, Iowa",30256.0,19,069,2019
"Carroll County, Iowa",32037.0,19,027,2019
"Cedar County, Iowa",32979.0,19,031,2019
"Floyd County, Iowa",29742.0,19,067,2019
"Greene County, Iowa",28974.0,19,073,2019
"Louisa County, Iowa",30161.0,19,115,2019
"Lyon County, Iowa",29658.0,19,119,2019
"Union County, Georgia",29418.0,13,291,2019
"Bladen County, North Carolina",28593.0,37,017,2019
"Carteret County, North Carolina",34762.0,37,031,2019
"Bertie County, North Carolina",34373.0,37,015,2019
"Martin County, North Carolina",27662.0,37,117,2019
"Perquimans County, North Carolina",31576.0,37,143,2019
"Rockingham County, North Carolina",26780.0,37,157,2019
"Camden County, North Carolina",29397.0,37,029,2019
"Gaston County, North Carolina",29309.0,37,071,2019
"Moore County, North Carolina",37552.0,37,125,2019
"Stanly County, North Carolina",27479.0,37,167,2019
"Yancey County, North Carolina",24930.0,37,199,2019
"Chatham County, North Carolina",44425.0,37,037,2019
"Johnston County, North Carolina",29845.0,37,101,2019
"Person County, North Carolina",30315.0,37,145,2019
"Ashe County, North Carolina",25315.0,37,009,2019
"Lenoir County, North Carolina",27829.0,37,107,2019
"Onslow County, North Carolina",25200.0,37,133,2019
"Rutherford County, North Carolina",25370.0,37,161,2019
"Yadkin County, North Carolina",25936.0,37,197,2019
"Burke County, North Carolina",26298.0,37,023,2019
"Traill County, North Dakota",34619.0,38,097,2019
"Dickey County, North Dakota",33144.0,38,021,2019
"Ward County, North Dakota",36154.0,38,101,2019
"Pembina County, North Dakota",37134.0,38,067,2019
"Hettinger County, North Dakota",36047.0,38,041,2019
"Cass County, North Dakota",40130.0,38,017,2019
"Emmons County, North Dakota",33622.0,38,029,2019
"Richland County, North Dakota",32363.0,38,077,2019
"Adams County, North Dakota",34629.0,38,001,2019
"Eddy County, North Dakota",35725.0,38,027,2019
"Mercer County, North Dakota",40439.0,38,057,2019
"Ransom County, North Dakota",34755.0,38,073,2019
"Sioux County, North Dakota",36869.0,38,085,2019
"Golden Valley County, North Dakota",33317.0,38,033,2019
"Towner County, North Dakota",39064.0,38,095,2019
"Divide County, North Dakota",40624.0,38,023,2019
"Sargent County, North Dakota",37393.0,38,081,2019
"Meigs County, Ohio",25259.0,39,105,2019
"Champaign County, Ohio",28232.0,39,021,2019
"Greene County, Ohio",37537.0,39,057,2019
"Lawrence County, Ohio",24961.0,39,087,2019
"Morgan County, Ohio",23336.0,39,115,2019
"Wyandot County, Ohio",28963.0,39,175,2019
"Erie County, Ohio",34768.0,39,043,2019
"Logan County, Ohio",29882.0,39,091,2019
"Summit County, Ohio",36801.0,39,153,2019
"Lemhi County, Idaho",25327.0,16,059,2019
"Payette County, Idaho",27006.0,16,075,2019
"Benewah County, Idaho",24461.0,16,009,2019
"Bonner County, Idaho",28549.0,16,017,2019
"Clark County, Idaho",18320.0,16,033,2019
"Custer County, Idaho",24689.0,16,037,2019
"Elmore County, Idaho",23648.0,16,039,2019
"Fremont County, Idaho",24011.0,16,043,2019
"Madison County, Idaho",17081.0,16,065,2019
"Shoshone County, Idaho",24630.0,16,079,2019
"Idaho County, Idaho",22939.0,16,049,2019
"Teton County, Idaho",32366.0,16,081,2019
"Power County, Idaho",24796.0,16,077,2019
"Washington County, Idaho",23471.0,16,087,2019
"Hancock County, Illinois",28945.0,17,067,2019
"Madison County, Illinois",34446.0,17,119,2019
"Grundy County, Illinois",36223.0,17,063,2019
"Kankakee County, Illinois",30444.0,17,091,2019
"Mercer County, Illinois",29737.0,17,131,2019
"DuPage County, Illinois",49319.0,17,043,2019
"Alexander County, Illinois",22350.0,17,003,2019
"Menard County, Illinois",37660.0,17,129,2019
"LaSalle County, Illinois",31540.0,17,099,2019
"Cook County, Illinois",46506.0,17,031,2019
"Macon County, Illinois",33221.0,17,115,2019
"Stephenson County, Illinois",29826.0,17,177,2019
"Wayne County, Illinois",26627.0,17,191,2019
"Woodford County, Illinois",37692.0,17,203,2019
"Franklin County, Illinois",24442.0,17,055,2019
"McDonough County, Illinois",25300.0,17,109,2019
"McHenry County, Illinois",39856.0,17,111,2019
"Greeley County, Kansas",30809.0,20,071,2019
"Ellis County, Kansas",30915.0,20,051,2019
"Linn County, Kansas",28369.0,20,107,2019
"Seward County, Kansas",23945.0,20,175,2019
"Johnson County, Kansas",48727.0,20,091,2019
"Miami County, Kansas",36401.0,20,121,2019
"Woodson County, Kansas",23688.0,20,207,2019
"Ness County, Kansas",35005.0,20,135,2019
"Bourbon County, Kansas",22993.0,20,011,2019
"Kiowa County, Kansas",27397.0,20,097,2019
"Shawnee County, Kansas",33360.0,20,177,2019
"Chautauqua County, Kansas",24000.0,20,019,2019
"Reno County, Kansas",28130.0,20,155,2019
"Doniphan County, Kansas",27049.0,20,043,2019
"Haskell County, Kansas",28737.0,20,081,2019
"Scott County, Kansas",28564.0,20,171,2019
"Brown County, Kansas",26592.0,20,013,2019
"Phillips County, Kansas",27852.0,20,147,2019
"Decatur County, Kansas",31274.0,20,039,2019
"Garrard County, Kentucky",26675.0,21,079,2019
"Campbell County, Kentucky",35177.0,21,037,2019
"Elliott County, Kentucky",14427.0,21,063,2019
"Larue County, Kentucky",25560.0,21,123,2019
"Mercer County, Kentucky",27629.0,21,167,2019
"Russell County, Kentucky",20694.0,21,207,2019
"Washington County, Kentucky",27134.0,21,229,2019
"Barren County, Kentucky",22331.0,21,009,2019
"Hancock County, Kentucky",25195.0,21,091,2019
"Hardin County, Kentucky",29313.0,21,093,2019
"McLean County, Kentucky",25993.0,21,149,2019
"Powell County, Kentucky",20537.0,21,197,2019
"Caldwell County, Kentucky",29651.0,21,033,2019
"Boyd County, Kentucky",26333.0,21,019,2019
"Fayette County, Kentucky",39012.0,21,067,2019
"Johnson County, Kentucky",22128.0,21,115,2019
"Morgan County, Kentucky",19007.0,21,175,2019
"Pulaski County, Kentucky",24580.0,21,199,2019
"Adair County, Kentucky",21612.0,21,001,2019
"Breathitt County, Kentucky",19079.0,21,025,2019
"Hart County, Kentucky",20216.0,21,099,2019
"Trimble County, Kentucky",27462.0,21,223,2019
"Hickman County, Kentucky",30378.0,21,105,2019
"Lyon County, Kentucky",28294.0,21,143,2019
"Lewis County, Kentucky",20183.0,21,135,2019
"Woodford County, Kentucky",33592.0,21,239,2019
"Leslie County, Kentucky",15642.0,21,131,2019
"Lawrence County, Kentucky",18202.0,21,127,2019
"McCracken County, Kentucky",34386.0,21,145,2019
"Brule County, South Dakota",34699.0,46,015,2019
"Gregory County, South Dakota",28796.0,46,053,2019
"Minnehaha County, South Dakota",34331.0,46,099,2019
"Clark County, South Dakota",32188.0,46,025,2019
"Kingsbury County, South Dakota",35980.0,46,077,2019
"Clay County, South Dakota",30344.0,46,027,2019
"Dewey County, South Dakota",40719.0,46,041,2019
"Hughes County, South Dakota",37868.0,46,065,2019
"Sanborn County, South Dakota",33245.0,46,111,2019
"Hand County, South Dakota",33408.0,46,059,2019
"Yankton County, South Dakota",33108.0,46,135,2019
"Beadle County, South Dakota",31155.0,46,005,2019
"Davison County, South Dakota",31564.0,46,035,2019
"Jerauld County, South Dakota",43349.0,46,073,2019
"Stanley County, South Dakota",45113.0,46,117,2019
"Potter County, South Dakota",34342.0,46,107,2019
"Charles Mix County, South Dakota",29901.0,46,023,2019
"Marshall County, South Dakota",35503.0,46,091,2019
"Perkins County, South Dakota",33910.0,46,105,2019
"Whitley County, Kentucky",20746.0,21,235,2019
"Floyd County, Kentucky",19447.0,21,071,2019
"Kenton County, Kentucky",35018.0,21,117,2019
"Magoffin County, Kentucky",18270.0,21,153,2019
"Rowan County, Kentucky",20728.0,21,205,2019
"Taylor County, Kentucky",24505.0,21,217,2019
"Carlisle County, Kentucky",31131.0,21,039,2019
"Estill County, Kentucky",17811.0,21,065,2019
"Rapides Parish, Louisiana",30408.0,22,079,2019
"Tangipahoa Parish, Louisiana",29740.0,22,105,2019
"West Carroll Parish, Louisiana",25446.0,22,123,2019
"Caldwell Parish, Louisiana",25942.0,22,021,2019
"East Carroll Parish, Louisiana",40844.0,22,035,2019
"Evangeline Parish, Louisiana",22619.0,22,039,2019
"St. Bernard Parish, Louisiana",23162.0,22,087,2019
"West Baton Rouge Parish, Louisiana",35728.0,22,121,2019
"Red River Parish, Louisiana",31209.0,22,081,2019
"Natchitoches Parish, Louisiana",24003.0,22,069,2019
"Catahoula Parish, Louisiana",27796.0,22,025,2019
"Franklin Parish, Louisiana",23416.0,22,041,2019
"Assumption Parish, Louisiana",29704.0,22,007,2019
"Vermilion Parish, Louisiana",27908.0,22,113,2019
"Concordia Parish, Louisiana",25325.0,22,029,2019
"Oxford County, Maine",25856.0,23,017,2019
"Penobscot County, Maine",29076.0,23,019,2019
"Androscoggin County, Maine",30463.0,23,001,2019
"Cumberland County, Maine",42170.0,23,005,2019
"York County, Maine",36709.0,23,031,2019
"Somerset County, Maine",24620.0,23,025,2019
"Worcester County, Maryland",40450.0,24,047,2019
"Talbot County, Maryland",53824.0,24,041,2019
"Barnstable County, Massachusetts",46198.0,25,001,2019
"Berkshire County, Massachusetts",37285.0,25,003,2019
"Plymouth County, Massachusetts",46977.0,25,023,2019
"Norfolk County, Massachusetts",58192.0,25,021,2019
"Nantucket County, Massachusetts",59831.0,25,019,2019
"Allegan County, Michigan",29741.0,26,005,2019
"Alger County, Michigan",22852.0,26,003,2019
"Oceana County, Michigan",24813.0,26,127,2019
"Clare County, Michigan",22877.0,26,035,2019
"Isabella County, Michigan",23969.0,26,073,2019
"Tuscola County, Michigan",26414.0,26,157,2019
"Alpena County, Michigan",26065.0,26,007,2019
"Midland County, Michigan",36565.0,26,111,2019
"Oscoda County, Michigan",25194.0,26,135,2019
"Clinton County, Michigan",35686.0,26,037,2019
"Gratiot County, Michigan",24985.0,26,057,2019
"Lenawee County, Michigan",28619.0,26,091,2019
"Montcalm County, Michigan",24565.0,26,117,2019
"St. Clair County, Michigan",31544.0,26,147,2019
"Washtenaw County, Michigan",45039.0,26,161,2019
"Cass County, Michigan",32687.0,26,027,2019
"Roscommon County, Michigan",26174.0,26,143,2019
"Branch County, Michigan",25750.0,26,023,2019
"Jackson County, Michigan",30230.0,26,075,2019
"Macomb County, Michigan",34318.0,26,099,2019
"Baraga County, Michigan",26377.0,26,013,2019
"Eaton County, Michigan",34561.0,26,045,2019
"Upson County, Georgia",23558.0,13,293,2019
"Washington County, Georgia",27388.0,13,303,2019
"White County, Georgia",28252.0,13,311,2019
"Peach County, Georgia",30712.0,13,225,2019
"Paulding County, Georgia",29618.0,13,223,2019
"Pierce County, Georgia",24026.0,13,229,2019
"Pike County, Georgia",28718.0,13,231,2019
"Richmond County, Georgia",29506.0,13,245,2019
"Screven County, Georgia",26401.0,13,251,2019
"Tattnall County, Georgia",24898.0,13,267,2019
"Berrien County, Georgia",21380.0,13,019,2019
"Montgomery County, Illinois",27618.0,17,135,2019
"Whiteside County, Illinois",30472.0,17,195,2019
"Adams County, Illinois",31237.0,17,001,2019
"Clinton County, Illinois",32910.0,17,027,2019
"DeKalb County, Illinois",31954.0,17,037,2019
"Edwards County, Illinois",29023.0,17,047,2019
"Jasper County, Illinois",26148.0,17,079,2019
"Jefferson County, Illinois",27791.0,17,081,2019
"Vermilion County, Illinois",27514.0,17,183,2019
"Will County, Illinois",39712.0,17,197,2019
"Williamson County, Illinois",29047.0,17,199,2019
"Clark County, Illinois",30976.0,17,023,2019
"Douglas County, Illinois",28852.0,17,041,2019
"Effingham County, Illinois",32062.0,17,049,2019
"Fulton County, Illinois",28532.0,17,057,2019
"Greene County, Illinois",25978.0,17,061,2019
"Hamilton County, Illinois",27776.0,17,065,2019
"Hardin County, Illinois",30195.0,17,069,2019
"Henry County, Illinois",31211.0,17,073,2019
"Johnson County, Illinois",26181.0,17,087,2019
"Knox County, Illinois",26917.0,17,095,2019
"Livingston County, Illinois",28906.0,17,105,2019
"Scott County, Illinois",27404.0,17,171,2019
"Tazewell County, Illinois",33944.0,17,179,2019
"Warren County, Illinois",27302.0,17,187,2019
"Harrison County, Indiana",28518.0,18,061,2019
"LaPorte County, Indiana",29819.0,18,091,2019
"Wabash County, Indiana",27284.0,18,169,2019
"Jasper County, Indiana",29023.0,18,073,2019
"Martin County, Indiana",26949.0,18,101,2019
"Porter County, Indiana",35185.0,18,127,2019
"Ripley County, Indiana",28453.0,18,137,2019
"Spencer County, Indiana",31711.0,18,147,2019
"Tipton County, Indiana",31281.0,18,159,2019
"Vigo County, Indiana",26028.0,18,167,2019
"Warrick County, Indiana",36818.0,18,173,2019
"DeKalb County, Indiana",29144.0,18,033,2019
"LaGrange County, Indiana",24729.0,18,087,2019
"Rush County, Indiana",26469.0,18,139,2019
"Boone County, Indiana",49026.0,18,011,2019
"Gogebic County, Michigan",27131.0,26,053,2019
"Meeker County, Minnesota",32892.0,27,093,2019
"Rice County, Minnesota",34387.0,27,131,2019
"Red Lake County, Minnesota",30890.0,27,125,2019
"Clay County, Minnesota",32505.0,27,027,2019
"Fillmore County, Minnesota",30841.0,27,045,2019
"Polk County, Minnesota",31195.0,27,119,2019
"Sibley County, Minnesota",32835.0,27,143,2019
"Watonwan County, Minnesota",30040.0,27,165,2019
"Big Stone County, Minnesota",29431.0,27,011,2019
"Cass County, Minnesota",33326.0,27,021,2019
"Hubbard County, Minnesota",30473.0,27,057,2019
"Martin County, Minnesota",31492.0,27,091,2019
"Nobles County, Minnesota",28205.0,27,105,2019
"Sherburne County, Minnesota",36873.0,27,141,2019
"Carver County, Minnesota",48339.0,27,019,2019
"McLeod County, Minnesota",33314.0,27,085,2019
"Ramsey County, Minnesota",43102.0,27,123,2019
"Winona County, Minnesota",31022.0,27,169,2019
"Dodge County, Minnesota",35353.0,27,039,2019
"Crow Wing County, Minnesota",32903.0,27,035,2019
"Wright County, Minnesota",36893.0,27,171,2019
"Lincoln County, Minnesota",30686.0,27,081,2019
"Mille Lacs County, Minnesota",29001.0,27,095,2019
"Carlton County, Minnesota",31236.0,27,017,2019
"Kanabec County, Minnesota",28858.0,27,065,2019
"St. Clair County, Alabama",27446.0,01,115,2019
"Cullman County, Alabama",23965.0,01,043,2019
"Houston County, Alabama",31316.0,01,069,2019
"Tuscaloosa County, Alabama",31168.0,01,125,2019
"Coffee County, Alabama",30943.0,01,031,2019
"Chilton County, Alabama",26258.0,01,021,2019
"Coosa County, Alabama",27161.0,01,037,2019
"Etowah County, Alabama",26936.0,01,055,2019
"Lamar County, Alabama",23668.0,01,075,2019
"Butler County, Alabama",26867.0,01,013,2019
"Walker County, Alabama",24845.0,01,127,2019
"Greene County, Alabama",28590.0,01,063,2019
"Bullock County, Alabama",36958.0,01,011,2019
"Chambers County, Alabama",24632.0,01,017,2019
"Haines Borough, Alaska",32567.0,02,100,2019
"Juneau City and Borough, Alaska",49196.0,02,110,2019
"Yukon-Koyukuk Census Area, Alaska",38367.0,02,290,2019
"Denali Borough, Alaska",35505.0,02,068,2019
"Hoonah-Angoon Census Area, Alaska",49945.0,02,105,2019
"Wrangell City and Borough, Alaska",39916.0,02,275,2019
"Pima County, Arizona",32811.0,04,019,2019
"Gila County, Arizona",27501.0,04,007,2019
"Cochise County, Arizona",27246.0,04,003,2019
"Apache County, Arizona",24977.0,04,001,2019
