NAME,B19202I_001E,state,county,year
"Thomas County, Kansas",36985.0,20,193,2018
"Montgomery County, Kansas",12614.0,20,125,2018
"Morris County, Kansas",-666666666.0,20,127,2018
"Rawlins County, Kansas",-666666666.0,20,153,2018
"Rooks County, Kansas",-666666666.0,20,163,2018
"Clark County, Kansas",-666666666.0,20,025,2018
"Ellsworth County, Kansas",-666666666.0,20,053,2018
"Harper County, Kansas",41000.0,20,077,2018
"Russell County, Kansas",-666666666.0,20,167,2018
"Lyon County, Kansas",27448.0,20,111,2018
"Pawnee County, Kansas",-666666666.0,20,145,2018
"Allen County, Kansas",-666666666.0,20,001,2018
"Comanche County, Kansas",-666666666.0,20,033,2018
"Elk County, Kansas",-666666666.0,20,049,2018
"Gove County, Kansas",-666666666.0,20,063,2018
"Harvey County, Kansas",23393.0,20,079,2018
"Hodgeman County, Kansas",-666666666.0,20,083,2018
"Kearny County, Kansas",52955.0,20,093,2018
"Stafford County, Kansas",-666666666.0,20,185,2018
"McPherson County, Kansas",44226.0,20,113,2018
"Osage County, Kansas",38702.0,20,139,2018
"Greeley County, Kansas",52868.0,20,071,2018
"Coffey County, Kansas",-666666666.0,20,031,2018
"Crawford County, Kansas",25335.0,20,037,2018
"Ellis County, Kansas",28400.0,20,051,2018
"Greenwood County, Kansas",30278.0,20,073,2018
"Labette County, Kansas",16012.0,20,099,2018
"Linn County, Kansas",-666666666.0,20,107,2018
"Sedgwick County, Kansas",29282.0,20,173,2018
"Seward County, Kansas",30716.0,20,175,2018
"Republic County, Kansas",58125.0,20,157,2018
"Graham County, Kansas",-666666666.0,20,065,2018
"Johnson County, Kansas",37338.0,20,091,2018
"Douglas County, Kansas",30237.0,20,045,2018
"Sheridan County, Kansas",-666666666.0,20,179,2018
"Miami County, Kansas",-666666666.0,20,121,2018
"Gray County, Kansas",37981.0,20,069,2018
"Wallace County, Kansas",-666666666.0,20,199,2018
"Stevens County, Kansas",-666666666.0,20,189,2018
"Washington County, Kansas",26042.0,20,201,2018
"Chautauqua County, Kansas",-666666666.0,20,019,2018
"Morton County, Kansas",38261.0,20,129,2018
"Reno County, Kansas",32574.0,20,155,2018
"Cloud County, Kansas",-666666666.0,20,029,2018
"Scott County, Kansas",-666666666.0,20,171,2018
"Doniphan County, Kansas",36625.0,20,043,2018
"Haskell County, Kansas",-666666666.0,20,081,2018
"Lane County, Kansas",27500.0,20,101,2018
"Neosho County, Kansas",-666666666.0,20,133,2018
"Brown County, Kansas",21333.0,20,013,2018
"Phillips County, Kansas",-666666666.0,20,147,2018
"Riley County, Kansas",26719.0,20,161,2018
"Decatur County, Kansas",-666666666.0,20,039,2018
"Jefferson County, Kansas",-666666666.0,20,087,2018
"Butler County, Kentucky",-666666666.0,21,031,2018
"Edmonson County, Kentucky",-666666666.0,21,061,2018
"Harrison County, Kentucky",-666666666.0,21,097,2018
"Bracken County, Kentucky",-666666666.0,21,023,2018
"Lyon County, Kentucky",-666666666.0,21,143,2018
"Elliott County, Kentucky",-666666666.0,21,063,2018
"Jefferson County, Kentucky",35329.0,21,111,2018
"Larue County, Kentucky",-666666666.0,21,123,2018
"Mason County, Kentucky",-666666666.0,21,161,2018
"Mercer County, Kentucky",-666666666.0,21,167,2018
"Robertson County, Kentucky",-666666666.0,21,201,2018
"Russell County, Kentucky",-666666666.0,21,207,2018
"Washington County, Kentucky",-666666666.0,21,229,2018
"Ballard County, Kentucky",-666666666.0,21,007,2018
"Barren County, Kentucky",56304.0,21,009,2018
"Green County, Kentucky",-666666666.0,21,087,2018
"Hancock County, Kentucky",-666666666.0,21,091,2018
"Martin County, Kentucky",-666666666.0,21,159,2018
"Hardin County, Kentucky",32393.0,21,093,2018
"McLean County, Kentucky",-666666666.0,21,149,2018
"Ohio County, Kentucky",26295.0,21,183,2018
"Powell County, Kentucky",-666666666.0,21,197,2018
"Webster County, Kentucky",33438.0,21,233,2018
"Caldwell County, Kentucky",-666666666.0,21,033,2018
"Casey County, Kentucky",-666666666.0,21,045,2018
"Christian County, Kentucky",12864.0,21,047,2018
"Grayson County, Kentucky",-666666666.0,21,085,2018
"Henry County, Kentucky",-666666666.0,21,103,2018
"Hopkins County, Kentucky",20898.0,21,107,2018
"Jackson County, Kentucky",-666666666.0,21,109,2018
"Laurel County, Kentucky",-666666666.0,21,125,2018
"Marshall County, Kentucky",-666666666.0,21,157,2018
"Meade County, Kentucky",-666666666.0,21,163,2018
"Montgomery County, Kentucky",25182.0,21,173,2018
"Nicholas County, Kentucky",-666666666.0,21,181,2018
"Oldham County, Kentucky",-666666666.0,21,185,2018
"Owen County, Kentucky",-666666666.0,21,187,2018
"Rockcastle County, Kentucky",-666666666.0,21,203,2018
"Scott County, Kentucky",28438.0,21,209,2018
"Warren County, Kentucky",26071.0,21,227,2018
"Allen County, Kentucky",-666666666.0,21,003,2018
"Bourbon County, Kentucky",50407.0,21,017,2018
"Boyd County, Kentucky",-666666666.0,21,019,2018
"Bullitt County, Kentucky",41071.0,21,029,2018
"Crittenden County, Kentucky",-666666666.0,21,055,2018
"Fayette County, Kentucky",42279.0,21,067,2018
"Fulton County, Kentucky",-666666666.0,21,075,2018
"Johnson County, Kentucky",-666666666.0,21,115,2018
"Menifee County, Kentucky",-666666666.0,21,165,2018
"Clay County, Kentucky",-666666666.0,21,051,2018
"Morgan County, Kentucky",-666666666.0,21,175,2018
"Perry County, Kentucky",-666666666.0,21,193,2018
"Wolfe County, Kentucky",-666666666.0,21,237,2018
"Bell County, Kentucky",-666666666.0,21,013,2018
"Breathitt County, Kentucky",-666666666.0,21,025,2018
"Graves County, Kentucky",9496.0,21,083,2018
"Hart County, Kentucky",-666666666.0,21,099,2018
"Wayne County, Kentucky",-666666666.0,21,231,2018
"Marion County, Kentucky",28389.0,21,155,2018
"Trigg County, Kentucky",-666666666.0,21,221,2018
"Boone County, Kentucky",25677.0,21,015,2018
"Leslie County, Kentucky",-666666666.0,21,131,2018
"Knox County, Kentucky",-666666666.0,21,121,2018
"Lawrence County, Kentucky",-666666666.0,21,127,2018
"Livingston County, Kentucky",-666666666.0,21,139,2018
"Pike County, Kentucky",-666666666.0,21,195,2018
"Shelby County, Kentucky",27545.0,21,211,2018
"Anderson County, Kentucky",-666666666.0,21,005,2018
"Breckinridge County, Kentucky",-666666666.0,21,027,2018
"Franklin County, Kentucky",-666666666.0,21,073,2018
"Kenton County, Kentucky",32165.0,21,117,2018
"Madison County, Kentucky",25417.0,21,151,2018
"Magoffin County, Kentucky",-666666666.0,21,153,2018
"Owsley County, Kentucky",-666666666.0,21,189,2018
"Simpson County, Kentucky",-666666666.0,21,213,2018
"Taylor County, Kentucky",-666666666.0,21,217,2018
"Todd County, Kentucky",-666666666.0,21,219,2018
"Carlisle County, Kentucky",-666666666.0,21,039,2018
"Clinton County, Kentucky",-666666666.0,21,053,2018
"Gallatin County, Kentucky",-666666666.0,21,077,2018
"Garrard County, Kentucky",-666666666.0,21,079,2018
"Fleming County, Kentucky",-666666666.0,21,069,2018
"Campbell County, Kentucky",33893.0,21,037,2018
"Vermilion Parish, Louisiana",25500.0,22,113,2018
"St. Charles Parish, Louisiana",-666666666.0,22,089,2018
"Concordia Parish, Louisiana",-666666666.0,22,029,2018
"Tensas Parish, Louisiana",-666666666.0,22,107,2018
"St. James Parish, Louisiana",-666666666.0,22,093,2018
"Grant Parish, Louisiana",66080.0,22,043,2018
"Jefferson Parish, Louisiana",29370.0,22,051,2018
"Bienville Parish, Louisiana",-666666666.0,22,013,2018
"Bossier Parish, Louisiana",28835.0,22,015,2018
"Cameron Parish, Louisiana",-666666666.0,22,023,2018
"East Feliciana Parish, Louisiana",20250.0,22,037,2018
"St. John the Baptist Parish, Louisiana",44192.0,22,095,2018
"Plaquemines Parish, Louisiana",31387.0,22,075,2018
"Ouachita Parish, Louisiana",30612.0,22,073,2018
"Rapides Parish, Louisiana",24412.0,22,079,2018
"Washington Parish, Louisiana",10909.0,22,117,2018
"St. Landry Parish, Louisiana",26250.0,22,097,2018
"Tangipahoa Parish, Louisiana",29091.0,22,105,2018
"Acadia Parish, Louisiana",-666666666.0,22,001,2018
"St. Mary Parish, Louisiana",40801.0,22,101,2018
"West Carroll Parish, Louisiana",-666666666.0,22,123,2018
"St. Tammany Parish, Louisiana",37721.0,22,103,2018
"Union Parish, Louisiana",28750.0,22,111,2018
"Caldwell Parish, Louisiana",-666666666.0,22,021,2018
"Lafayette Parish, Louisiana",31667.0,22,055,2018
"Caddo Parish, Louisiana",25000.0,22,017,2018
"East Carroll Parish, Louisiana",-666666666.0,22,035,2018
"Ascension Parish, Louisiana",31154.0,22,005,2018
"Iberia Parish, Louisiana",34730.0,22,045,2018
"St. Bernard Parish, Louisiana",22250.0,22,087,2018
"St. Helena Parish, Louisiana",-666666666.0,22,091,2018
"West Baton Rouge Parish, Louisiana",35972.0,22,121,2018
"De Soto Parish, Louisiana",19750.0,22,031,2018
"Red River Parish, Louisiana",-666666666.0,22,081,2018
"Livingston Parish, Louisiana",55132.0,22,063,2018
"Natchitoches Parish, Louisiana",16364.0,22,069,2018
"Orleans Parish, Louisiana",29188.0,22,071,2018
"Catahoula Parish, Louisiana",-666666666.0,22,025,2018
"Calcasieu Parish, Louisiana",40217.0,22,019,2018
"Franklin Parish, Louisiana",-666666666.0,22,041,2018
"Assumption Parish, Louisiana",30196.0,22,007,2018
"Jackson Parish, Louisiana",-666666666.0,22,049,2018
"Richland Parish, Louisiana",-666666666.0,22,083,2018
"St. Martin Parish, Louisiana",-666666666.0,22,099,2018
"Winn Parish, Louisiana",-666666666.0,22,127,2018
"East Baton Rouge Parish, Louisiana",43665.0,22,033,2018
"Allen Parish, Louisiana",15714.0,22,003,2018
"Madison Parish, Louisiana",-666666666.0,22,065,2018
"Oxford County, Maine",13790.0,23,017,2018
"Waldo County, Maine",33571.0,23,027,2018
"Penobscot County, Maine",36563.0,23,019,2018
"Androscoggin County, Maine",33056.0,23,001,2018
"Aroostook County, Maine",-666666666.0,23,003,2018
"Cumberland County, Maine",32228.0,23,005,2018
"Knox County, Maine",-666666666.0,23,013,2018
"York County, Maine",47702.0,23,031,2018
"Franklin County, Maine",-666666666.0,23,007,2018
"Somerset County, Maine",17337.0,23,025,2018
"Worcester County, Maryland",54432.0,24,047,2018
"Baltimore city, Maryland",50278.0,24,510,2018
"Talbot County, Maryland",-666666666.0,24,041,2018
"Harford County, Maryland",44052.0,24,025,2018
"Howard County, Maryland",74565.0,24,027,2018
"Anne Arundel County, Maryland",52468.0,24,003,2018
"Baltimore County, Maryland",49012.0,24,005,2018
"Calvert County, Maryland",-666666666.0,24,009,2018
"Garrett County, Maryland",-666666666.0,24,023,2018
"Montgomery County, Maryland",56898.0,24,031,2018
"Carroll County, Maryland",43975.0,24,013,2018
"Queen Anne's County, Maryland",-666666666.0,24,035,2018
"St. Mary's County, Maryland",51213.0,24,037,2018
"Charles County, Maryland",58391.0,24,017,2018
"Dorchester County, Maryland",-666666666.0,24,019,2018
"Washington County, Maryland",38393.0,24,043,2018
"Wicomico County, Maryland",41532.0,24,045,2018
"Cecil County, Maryland",-666666666.0,24,015,2018
"Caroline County, Maryland",39656.0,24,011,2018
"Suffolk County, Massachusetts",24143.0,25,025,2018
"Barnstable County, Massachusetts",40694.0,25,001,2018
"Dukes County, Massachusetts",-666666666.0,25,007,2018
"Middlesex County, Massachusetts",40482.0,25,017,2018
"Berkshire County, Massachusetts",38693.0,25,003,2018
"Essex County, Massachusetts",22222.0,25,009,2018
"Bristol County, Massachusetts",24554.0,25,005,2018
"Hampden County, Massachusetts",12471.0,25,013,2018
"Plymouth County, Massachusetts",20236.0,25,023,2018
"Franklin County, Massachusetts",28995.0,25,011,2018
"Norfolk County, Massachusetts",53317.0,25,021,2018
"Hampshire County, Massachusetts",33294.0,25,015,2018
"Nantucket County, Massachusetts",-666666666.0,25,019,2018
"Monroe County, Michigan",37596.0,26,115,2018
"Allegan County, Michigan",44531.0,26,005,2018
"Hillsdale County, Michigan",-666666666.0,26,059,2018
"Alger County, Michigan",-666666666.0,26,003,2018
"Oceana County, Michigan",23269.0,26,127,2018
"Leelanau County, Michigan",25096.0,26,089,2018
"Clare County, Michigan",20150.0,26,035,2018
"Keweenaw County, Michigan",-666666666.0,26,083,2018
"Isabella County, Michigan",21172.0,26,073,2018
"Ottawa County, Michigan",34881.0,26,139,2018
"Tuscola County, Michigan",21453.0,26,157,2018
"Alpena County, Michigan",-666666666.0,26,007,2018
"Ionia County, Michigan",51042.0,26,067,2018
"Midland County, Michigan",36304.0,26,111,2018
"Berrien County, Michigan",32935.0,26,021,2018
"Oscoda County, Michigan",-666666666.0,26,135,2018
"Crawford County, Michigan",-666666666.0,26,039,2018
"Clinton County, Michigan",30577.0,26,037,2018
"Gratiot County, Michigan",29821.0,26,057,2018
"Huron County, Michigan",52500.0,26,063,2018
"Lenawee County, Michigan",30709.0,26,091,2018
"Mason County, Michigan",-666666666.0,26,105,2018
"Montcalm County, Michigan",30655.0,26,117,2018
"St. Joseph County, Michigan",31411.0,26,149,2018
"St. Clair County, Michigan",39792.0,26,147,2018
"Washtenaw County, Michigan",35174.0,26,161,2018
"Arenac County, Michigan",26354.0,26,011,2018
"Cass County, Michigan",33264.0,26,027,2018
"Iron County, Michigan",-666666666.0,26,071,2018
"Roscommon County, Michigan",2499.0,26,143,2018
"Wayne County, Michigan",25278.0,26,163,2018
"Branch County, Michigan",-666666666.0,26,023,2018
"Jackson County, Michigan",32083.0,26,075,2018
"Mackinac County, Michigan",23929.0,26,097,2018
"Antrim County, Michigan",-666666666.0,26,009,2018
"Houghton County, Michigan",35595.0,26,061,2018
"Iosco County, Michigan",49044.0,26,069,2018
"Lake County, Michigan",-666666666.0,26,085,2018
"Montmorency County, Michigan",18125.0,26,119,2018
"Presque Isle County, Michigan",18984.0,26,141,2018
"Kalamazoo County, Michigan",33939.0,26,077,2018
"Mecosta County, Michigan",23365.0,26,107,2018
"Marquette County, Michigan",2499.0,26,103,2018
"Newaygo County, Michigan",31439.0,26,123,2018
"Osceola County, Michigan",18750.0,26,133,2018
"Otsego County, Michigan",-666666666.0,26,137,2018
"Calhoun County, Michigan",28393.0,26,025,2018
"Cheboygan County, Michigan",-666666666.0,26,031,2018
"Luce County, Michigan",-666666666.0,26,095,2018
"Kent County, Michigan",31359.0,26,081,2018
"Macomb County, Michigan",36591.0,26,099,2018
"Bay County, Michigan",32906.0,26,017,2018
"Saginaw County, Michigan",24535.0,26,145,2018
"Shiawassee County, Michigan",36696.0,26,155,2018
"Baraga County, Michigan",9375.0,26,013,2018
"Charlevoix County, Michigan",21484.0,26,029,2018
"Eaton County, Michigan",29375.0,26,045,2018
"Delta County, Michigan",-666666666.0,26,041,2018
"Gogebic County, Michigan",-666666666.0,26,053,2018
"Emmet County, Michigan",-666666666.0,26,047,2018
"Woodruff County, Arkansas",-666666666.0,05,147,2018
"Cleburne County, Arkansas",20000.0,05,023,2018
"Cleveland County, Arkansas",-666666666.0,05,025,2018
"Jackson County, Arkansas",-666666666.0,05,067,2018
"Hempstead County, Arkansas",18398.0,05,057,2018
"Sharp County, Arkansas",2499.0,05,135,2018
"Stone County, Arkansas",-666666666.0,05,137,2018
"Washington County, Arkansas",30957.0,05,143,2018
"Baxter County, Arkansas",28917.0,05,005,2018
"Ashley County, Arkansas",-666666666.0,05,003,2018
"Craighead County, Arkansas",31760.0,05,031,2018
"Greene County, Arkansas",20864.0,05,055,2018
"Lafayette County, Arkansas",-666666666.0,05,073,2018
"Perry County, Arkansas",-666666666.0,05,105,2018
"Phillips County, Arkansas",-666666666.0,05,107,2018
"Poinsett County, Arkansas",53056.0,05,111,2018
"Sevier County, Arkansas",25139.0,05,133,2018
"Yell County, Arkansas",32578.0,05,149,2018
"Calhoun County, Arkansas",-666666666.0,05,013,2018
"Clark County, Arkansas",-666666666.0,05,019,2018
"Bradley County, Arkansas",29071.0,05,011,2018
"Monroe County, Arkansas",-666666666.0,05,095,2018
"Polk County, Arkansas",17679.0,05,113,2018
"Ouachita County, Arkansas",-666666666.0,05,103,2018
"Newton County, Arkansas",-666666666.0,05,101,2018
"Little River County, Arkansas",-666666666.0,05,081,2018
"Carroll County, Arkansas",29250.0,05,015,2018
"Miller County, Arkansas",32951.0,05,091,2018
"Lake County, California",20184.0,06,033,2018
"Mariposa County, California",-666666666.0,06,043,2018
"Yuba County, California",31628.0,06,115,2018
"Contra Costa County, California",51377.0,06,013,2018
"Lassen County, California",31406.0,06,035,2018
"Santa Barbara County, California",34398.0,06,083,2018
"Sonoma County, California",46275.0,06,097,2018
"Imperial County, California",15708.0,06,025,2018
"Mono County, California",50436.0,06,051,2018
"Alameda County, California",54309.0,06,001,2018
"Sacramento County, California",40740.0,06,067,2018
"Napa County, California",46776.0,06,055,2018
"Monterey County, California",32113.0,06,053,2018
"Sierra County, California",17974.0,06,091,2018
"San Diego County, California",40846.0,06,073,2018
"Yolo County, California",29080.0,06,113,2018
"Humboldt County, California",26014.0,06,023,2018
"Alpine County, California",26250.0,06,003,2018
"Mendocino County, California",26646.0,06,045,2018
"Santa Cruz County, California",29000.0,06,087,2018
"Los Angeles County, California",34880.0,06,037,2018
"Riverside County, California",28464.0,06,065,2018
"Santa Clara County, California",51601.0,06,085,2018
"Marin County, California",51730.0,06,041,2018
"Siskiyou County, California",24173.0,06,093,2018
"Shasta County, California",26462.0,06,089,2018
"Del Norte County, California",32159.0,06,015,2018
"San Luis Obispo County, California",38895.0,06,079,2018
"Glenn County, California",20337.0,06,021,2018
"Butte County, California",26286.0,06,007,2018
"Plumas County, California",42330.0,06,063,2018
"Kern County, California",27028.0,06,029,2018
"Orange County, California",48443.0,06,059,2018
"Calaveras County, California",19375.0,06,009,2018
"Sutter County, California",34432.0,06,101,2018
"San Mateo County, California",51226.0,06,081,2018
