NAME,B19202B_001E,state,county,year,B19202C_001E,B19202D_001E,B19202F_001E,B19202G_001E,B19202H_001E,B19202I_001E
"Montgomery County, Indiana",50750.0,18,107,2014,30500.0,,,2499.0,30133.0,
"Morgan County, Indiana",,18,109,2014,,,11136.0,,30970.0,11705.0
"Newton County, Indiana",,18,111,2014,,,,,27415.0,36786.0
"Noble County, Indiana",,18,113,2014,,,,16936.0,25979.0,30727.0
"Ohio County, Indiana",,18,115,2014,,,,,24875.0,
"Orange County, Indiana",16750.0,18,117,2014,,,,19076.0,22794.0,
"Owen County, Indiana",,18,119,2014,,,,,26038.0,11964.0
"Parke County, Indiana",,18,121,2014,,,,,25551.0,
"Perry County, Indiana",,18,123,2014,,,,,22708.0,9239.0
"Pike County, Indiana",,18,125,2014,,,,,25868.0,
"Porter County, Indiana",29444.0,18,127,2014,9896.0,24500.0,18125.0,25556.0,35974.0,29557.0
"Posey County, Indiana",,18,129,2014,,,,,26841.0,
"Pulaski County, Indiana",,18,131,2014,,,,,23984.0,55139.0
"Putnam County, Indiana",,18,133,2014,,29500.0,,,29011.0,
"Randolph County, Indiana",,18,135,2014,,,,25417.0,23316.0,56250.0
"Ripley County, Indiana",,18,137,2014,,,,20833.0,25599.0,
"Rush County, Indiana",30125.0,18,139,2014,,,,,26955.0,
"St. Joseph County, Indiana",17746.0,18,141,2014,25242.0,22734.0,34625.0,22241.0,29409.0,32000.0
"Scott County, Indiana",,18,143,2014,,,,,25239.0,19375.0
"Shelby County, Indiana",18425.0,18,145,2014,,84792.0,,49485.0,30412.0,41202.0
"Spencer County, Indiana",,18,147,2014,,,,,25113.0,
"Starke County, Indiana",,18,149,2014,,,,24479.0,24970.0,
"Steuben County, Indiana",,18,151,2014,,14223.0,,25884.0,28890.0,25000.0
"Sullivan County, Indiana",,18,153,2014,45625.0,,,16563.0,19844.0,88750.0
"Switzerland County, Indiana",,18,155,2014,,,,,25250.0,
"Tippecanoe County, Indiana",16638.0,18,157,2014,10667.0,10329.0,19904.0,30929.0,26752.0,26432.0
"Tipton County, Indiana",,18,159,2014,,,,,28978.0,
"Union County, Indiana",,18,161,2014,,,,,23281.0,
"Vanderburgh County, Indiana",15273.0,18,163,2014,30057.0,17250.0,7813.0,31528.0,29011.0,16442.0
"Vermillion County, Indiana",,18,165,2014,,,,,24991.0,
"Vigo County, Indiana",16983.0,18,167,2014,,14848.0,,19145.0,24241.0,22404.0
"Wabash County, Indiana",,18,169,2014,19286.0,,,,23917.0,
"Warren County, Indiana",,18,171,2014,,,,11974.0,25250.0,
"Warrick County, Indiana",35218.0,18,173,2014,14957.0,,,,32882.0,
"Washington County, Indiana",,18,175,2014,,,,13615.0,27224.0,
"Wayne County, Indiana",18750.0,18,177,2014,,22012.0,,16786.0,22577.0,13191.0
"Wells County, Indiana",,18,179,2014,30096.0,,,,27514.0,30819.0
"White County, Indiana",,18,181,2014,,,2499.0,36667.0,28296.0,40078.0
"Whitley County, Indiana",,18,183,2014,,,,21184.0,29553.0,
"Adair County, Iowa",,19,1,2014,,,,,27132.0,26625.0
"Adams County, Iowa",,19,3,2014,,,,,24355.0,
"Allamakee County, Iowa",,19,5,2014,,,,79844.0,27668.0,
"Appanoose County, Iowa",,19,7,2014,,,,10750.0,22603.0,18864.0
"Audubon County, Iowa",,19,9,2014,,,,,24813.0,
"Benton County, Iowa",,19,11,2014,,,,,29977.0,
"Black Hawk County, Iowa",19192.0,19,13,2014,7024.0,41250.0,19444.0,21364.0,31392.0,27386.0
"Boone County, Iowa",,19,15,2014,,,,,28523.0,41667.0
"Bremer County, Iowa",,19,17,2014,,,,,29746.0,17031.0
"Buchanan County, Iowa",,19,19,2014,,,,,33491.0,21875.0
"Buena Vista County, Iowa",17759.0,19,21,2014,,100337.0,11782.0,,28036.0,22313.0
"Butler County, Iowa",,19,23,2014,,,,,27788.0,
"Calhoun County, Iowa",,19,25,2014,,,,,24659.0,23750.0
"Carroll County, Iowa",,19,27,2014,,,,,26770.0,
"Cass County, Iowa",,19,29,2014,,,,,26907.0,39375.0
"Cedar County, Iowa",,19,31,2014,,,,,34068.0,
"Cerro Gordo County, Iowa",60950.0,19,33,2014,,45852.0,,14336.0,27096.0,36750.0
"Cherokee County, Iowa",,19,35,2014,,,,,28018.0,
"Chickasaw County, Iowa",,19,37,2014,,,,,25135.0,
"Clarke County, Iowa",,19,39,2014,,,,,25135.0,22656.0
"Clay County, Iowa",,19,41,2014,,,,,28171.0,13311.0
"Clayton County, Iowa",,19,43,2014,,,,72500.0,28146.0,18125.0
"Clinton County, Iowa",11063.0,19,45,2014,,,43145.0,41582.0,26493.0,76136.0
"Crawford County, Iowa",,19,47,2014,,,,,29402.0,30370.0
"Dallas County, Iowa",31953.0,19,49,2014,,135303.0,53667.0,79028.0,38930.0,77784.0
"Davis County, Iowa",,19,51,2014,,,,,23819.0,
"Decatur County, Iowa",,19,53,2014,,,,,18214.0,
"Delaware County, Iowa",,19,55,2014,,,,31250.0,31453.0,
"Des Moines County, Iowa",13705.0,19,57,2014,,,16458.0,,27025.0,17254.0
"Dickinson County, Iowa",,19,59,2014,,,,23750.0,25938.0,
"Dubuque County, Iowa",22188.0,19,61,2014,2499.0,35990.0,,14974.0,31891.0,14583.0
"Emmet County, Iowa",,19,63,2014,,,,,27750.0,78629.0
"Fayette County, Iowa",,19,65,2014,,,,,26431.0,23594.0
"Floyd County, Iowa",2499.0,19,67,2014,,,,,23849.0,53036.0
"Franklin County, Iowa",,19,69,2014,,,,,25361.0,2499.0
"Fremont County, Iowa",,19,71,2014,,,,,28419.0,45833.0
"Greene County, Iowa",,19,73,2014,,,,,28268.0,
"Grundy County, Iowa",,19,75,2014,,,,,32731.0,
"Guthrie County, Iowa",,19,77,2014,,,,37917.0,32038.0,
"Hamilton County, Iowa",,19,79,2014,,65694.0,,,28505.0,15769.0
"Hancock County, Iowa",,19,81,2014,,,26250.0,,30421.0,32750.0
"Hardin County, Iowa",,19,83,2014,,,46250.0,,26836.0,24815.0
"Harrison County, Iowa",,19,85,2014,,,,,27778.0,
"Henry County, Iowa",29968.0,19,87,2014,,51389.0,,15417.0,28903.0,29250.0
"Howard County, Iowa",,19,89,2014,,,,,29428.0,
"Humboldt County, Iowa",,19,91,2014,,,,,26469.0,18864.0
"Ida County, Iowa",,19,93,2014,,,,,27350.0,30795.0
"Iowa County, Iowa",,19,95,2014,,,,,34588.0,
"Jackson County, Iowa",,19,97,2014,,,,10909.0,23512.0,
"Jasper County, Iowa",65875.0,19,99,2014,,,2499.0,,29484.0,3452.0
"Jefferson County, Iowa",22037.0,19,101,2014,,2499.0,,,23083.0,
"Johnson County, Iowa",19192.0,19,103,2014,40452.0,23484.0,41736.0,22316.0,30922.0,33092.0
"Jones County, Iowa",,19,105,2014,,,,,30927.0,
"Keokuk County, Iowa",,19,107,2014,,,,16528.0,27828.0,28274.0
"Kossuth County, Iowa",,19,109,2014,,,,42500.0,28328.0,26300.0
"Lee County, Iowa",26143.0,19,111,2014,,,,35179.0,25262.0,27716.0
"Linn County, Iowa",15797.0,19,113,2014,36944.0,66222.0,17137.0,18412.0,33900.0,35313.0
"Louisa County, Iowa",31500.0,19,115,2014,,,,,29397.0,31111.0
"Lucas County, Iowa",,19,117,2014,,,,,24012.0,
"Lyon County, Iowa",,19,119,2014,,,,,26250.0,
"Madison County, Iowa",,19,121,2014,,,,,29375.0,
"Mahaska County, Iowa",,19,123,2014,,64018.0,35990.0,15000.0,28285.0,2499.0
"Marion County, Iowa",41055.0,19,125,2014,,,,,28060.0,40833.0
"Marshall County, Iowa",39236.0,19,127,2014,14271.0,32083.0,26167.0,16417.0,29418.0,27917.0
"Mills County, Iowa",,19,129,2014,,,,,37594.0,
"Mitchell County, Iowa",,19,131,2014,,,,,26789.0,15962.0
"Monona County, Iowa",,19,133,2014,,,,30000.0,24329.0,
"Monroe County, Iowa",,19,135,2014,,,,,28075.0,
"Montgomery County, Iowa",,19,137,2014,,,,9361.0,20051.0,17292.0
"Muscatine County, Iowa",21552.0,19,139,2014,,23182.0,11731.0,9659.0,31185.0,35893.0
"O'Brien County, Iowa",,19,141,2014,,,,,26182.0,23469.0
"Osceola County, Iowa",,19,143,2014,,,,,27386.0,
"Page County, Iowa",,19,145,2014,,,,,26071.0,
"Palo Alto County, Iowa",,19,147,2014,,,,,25738.0,32375.0
"Plymouth County, Iowa",,19,149,2014,,,,,30343.0,16321.0
"Pocahontas County, Iowa",16111.0,19,151,2014,,,,2499.0,24600.0,29750.0
"Polk County, Iowa",22121.0,19,153,2014,25260.0,33269.0,30192.0,30968.0,38105.0,33616.0
"Pottawattamie County, Iowa",11891.0,19,155,2014,21011.0,25893.0,17250.0,16442.0,30324.0,17222.0
"Poweshiek County, Iowa",20156.0,19,157,2014,,,,7303.0,27296.0,20391.0
"Ringgold County, Iowa",,19,159,2014,,,,,27879.0,
"Sac County, Iowa",,19,161,2014,,,,,27103.0,
"Scott County, Iowa",26359.0,19,163,2014,21111.0,13750.0,49806.0,14674.0,32332.0,28056.0
"Shelby County, Iowa",,19,165,2014,,,,26667.0,27075.0,
"Sioux County, Iowa",2499.0,19,167,2014,,,66875.0,32009.0,29382.0,48875.0
"Story County, Iowa",13341.0,19,169,2014,,13202.0,34464.0,15531.0,27438.0,17396.0
"Tama County, Iowa",,19,171,2014,17500.0,,,22188.0,27871.0,73295.0
"Taylor County, Iowa",,19,173,2014,,,,,25933.0,67708.0
"Union County, Iowa",,19,175,2014,,,,,23561.0,
"Van Buren County, Iowa",,19,177,2014,,,,35774.0,25401.0,
"Wapello County, Iowa",20679.0,19,179,2014,14250.0,26650.0,,14178.0,22544.0,40139.0
"Warren County, Iowa",,19,181,2014,,,,250001.0,34872.0,19773.0
"Washington County, Iowa",27500.0,19,183,2014,,,,33536.0,34093.0,17171.0
"Wayne County, Iowa",,19,185,2014,,,,,21021.0,
"Webster County, Iowa",11979.0,19,187,2014,,61198.0,,9784.0,25884.0,11736.0
"Winnebago County, Iowa",,19,189,2014,,,,2499.0,24571.0,3542.0
"Winneshiek County, Iowa",,19,191,2014,14792.0,,,,30633.0,23456.0
"Woodbury County, Iowa",23083.0,19,193,2014,12296.0,10781.0,22057.0,16528.0,26778.0,25373.0
"Worth County, Iowa",,19,195,2014,,,,,25533.0,
"Wright County, Iowa",,19,197,2014,,,9938.0,,24657.0,29438.0
"Allen County, Kansas",28750.0,20,1,2014,,,,12232.0,25012.0,
"Anderson County, Kansas",,20,3,2014,,,,28250.0,22593.0,
"Atchison County, Kansas",16411.0,20,5,2014,,,,,24792.0,11944.0
"Barber County, Kansas",,20,7,2014,,,,,25441.0,35250.0
"Barton County, Kansas",9167.0,20,9,2014,,,23000.0,20500.0,25594.0,15000.0
"Bourbon County, Kansas",21813.0,20,11,2014,14531.0,,,14688.0,17910.0,
"Brown County, Kansas",29464.0,20,13,2014,21172.0,,,33958.0,20991.0,11923.0
"Butler County, Kansas",51964.0,20,15,2014,31116.0,,,34479.0,28662.0,39276.0
"Chase County, Kansas",,20,17,2014,,,,,23015.0,
"Chautauqua County, Kansas",,20,19,2014,25714.0,,,23750.0,23583.0,
"Cherokee County, Kansas",,20,21,2014,16833.0,,,10536.0,21679.0,
"Cheyenne County, Kansas",,20,23,2014,,,,,21875.0,
"Clark County, Kansas",,20,25,2014,,,,,27500.0,38750.0
"Clay County, Kansas",,20,27,2014,,,,180250.0,27461.0,42813.0
"Cloud County, Kansas",,20,29,2014,,,,,29967.0,
"Coffey County, Kansas",,20,31,2014,,,,,26938.0,
"Comanche County, Kansas",,20,33,2014,,,,,25913.0,
"Cowley County, Kansas",20349.0,20,35,2014,35833.0,,14602.0,16859.0,24986.0,20156.0
"Crawford County, Kansas",18750.0,20,37,2014,27891.0,2499.0,,13516.0,22437.0,26011.0
"Decatur County, Kansas",,20,39,2014,,,,,21389.0,
"Dickinson County, Kansas",,20,41,2014,60804.0,,,12250.0,26710.0,24931.0
"Doniphan County, Kansas",23571.0,20,43,2014,35078.0,,,2499.0,27569.0,
"Douglas County, Kansas",24800.0,20,45,2014,19306.0,18014.0,14125.0,31131.0,29645.0,26133.0
"Edwards County, Kansas",,20,47,2014,,,,,32607.0,21042.0
"Elk County, Kansas",,20,49,2014,,,,10833.0,20524.0,
"Ellis County, Kansas",,20,51,2014,,2499.0,,3940.0,26485.0,18750.0
"Ellsworth County, Kansas",,20,53,2014,,,,,24978.0,25000.0
"Finney County, Kansas",28438.0,20,55,2014,9000.0,31694.0,26923.0,33077.0,28920.0,33458.0
"Ford County, Kansas",23611.0,20,57,2014,,,27297.0,,31106.0,32857.0
"Franklin County, Kansas",10662.0,20,59,2014,25931.0,,23750.0,13385.0,28479.0,25000.0
"Geary County, Kansas",35192.0,20,61,2014,,35463.0,27625.0,43750.0,36296.0,27111.0
"Gove County, Kansas",,20,63,2014,,,,,24957.0,
"Graham County, Kansas",40536.0,20,65,2014,,,,,24228.0,
"Grant County, Kansas",,20,67,2014,,,,,32305.0,60104.0
"Gray County, Kansas",,20,69,2014,,,34167.0,,34943.0,34375.0
"Greeley County, Kansas",,20,71,2014,,,,56250.0,27679.0,
"Greenwood County, Kansas",,20,73,2014,,,,6750.0,21592.0,
"Hamilton County, Kansas",,20,75,2014,,,,26354.0,29063.0,30924.0
"Harper County, Kansas",,20,77,2014,,,,,25393.0,13036.0
"Harvey County, Kansas",17396.0,20,79,2014,9000.0,,32200.0,23333.0,25196.0,26531.0
"Haskell County, Kansas",,20,81,2014,,,11750.0,,40417.0,24000.0
"Hodgeman County, Kansas",,20,83,2014,,,,,31250.0,25938.0
"Jackson County, Kansas",,20,85,2014,15625.0,,,22292.0,26190.0,107935.0
"Jefferson County, Kansas",,20,87,2014,,,,38516.0,31067.0,38203.0
"Jewell County, Kansas",,20,89,2014,,,,,21393.0,
"Johnson County, Kansas",31033.0,20,91,2014,47596.0,53776.0,34018.0,37041.0,44599.0,32806.0
"Kearny County, Kansas",,20,93,2014,,,,,33958.0,13750.0
"Kingman County, Kansas",,20,95,2014,,,,75469.0,31484.0,20000.0
"Kiowa County, Kansas",,20,97,2014,,,,,19323.0,14167.0
"Labette County, Kansas",17125.0,20,99,2014,20078.0,,,12083.0,20861.0,12679.0
"Lane County, Kansas",,20,101,2014,,,,,28295.0,
"Leavenworth County, Kansas",26927.0,20,103,2014,6875.0,,,23500.0,32781.0,27226.0
"Lincoln County, Kansas",,20,105,2014,,,,,24095.0,9219.0
"Linn County, Kansas",,20,107,2014,,,,19250.0,22138.0,
"Logan County, Kansas",,20,109,2014,,,,,26136.0,
"Lyon County, Kansas",21389.0,20,111,2014,,18370.0,30556.0,52639.0,23309.0,28750.0
"McPherson County, Kansas",,20,113,2014,51042.0,40417.0,,21750.0,31370.0,47372.0
"Marion County, Kansas",70000.0,20,115,2014,,,,26071.0,22227.0,29375.0
"Marshall County, Kansas",,20,117,2014,,29519.0,,,22882.0,
"Meade County, Kansas",,20,119,2014,,,,,35560.0,
"Miami County, Kansas",,20,121,2014,,,,130500.0,30172.0,11635.0
"Mitchell County, Kansas",,20,123,2014,,,,,26269.0,
"Montgomery County, Kansas",14674.0,20,125,2014,14250.0,,41354.0,40000.0,23080.0,20556.0
"Morris County, Kansas",,20,127,2014,,,,,24681.0,62500.0
"Morton County, Kansas",,20,129,2014,,,31667.0,16500.0,32548.0,21838.0
"Nemaha County, Kansas",,20,131,2014,,,,,26953.0,
"Neosho County, Kansas",9167.0,20,133,2014,,,,41875.0,23092.0,13125.0
"Ness County, Kansas",,20,135,2014,,,,,25038.0,31667.0
"Norton County, Kansas",,20,137,2014,,,,,23636.0,
"Osage County, Kansas",,20,139,2014,20000.0,,,,25817.0,36875.0
"Osborne County, Kansas",,20,141,2014,,,,,25174.0,
"Ottawa County, Kansas",,20,143,2014,,,,,29244.0,
"Pawnee County, Kansas",,20,145,2014,,,,,31129.0,50857.0
"Phillips County, Kansas",,20,147,2014,,,,21250.0,25000.0,
"Pottawatomie County, Kansas",,20,149,2014,,,,33750.0,30747.0,47904.0
"Pratt County, Kansas",,20,151,2014,,,,11696.0,26130.0,
"Rawlins County, Kansas",,20,153,2014,,,,,30843.0,
"Reno County, Kansas",30227.0,20,155,2014,56326.0,,21406.0,18036.0,27480.0,32414.0
"Republic County, Kansas",,20,157,2014,,,,,24720.0,45000.0
"Rice County, Kansas",14500.0,20,159,2014,,,27679.0,10000.0,25031.0,23125.0
"Riley County, Kansas",30962.0,20,161,2014,22729.0,19557.0,,17150.0,28905.0,23889.0
"Rooks County, Kansas",,20,163,2014,,,,,25833.0,
"Rush County, Kansas",,20,165,2014,,,,,26336.0,
"Russell County, Kansas",,20,167,2014,,,,,23333.0,
"Saline County, Kansas",22030.0,20,169,2014,,26850.0,,11944.0,30403.0,14464.0
"Scott County, Kansas",,20,171,2014,,,,,37971.0,
"Sedgwick County, Kansas",20455.0,20,173,2014,15833.0,33872.0,31389.0,18201.0,32084.0,30779.0
"Seward County, Kansas",51292.0,20,175,2014,,,44911.0,,35491.0,44688.0
"Shawnee County, Kansas",21612.0,20,177,2014,33869.0,29158.0,31397.0,37016.0,31100.0,26932.0
"Sheridan County, Kansas",,20,179,2014,,,,,30057.0,
"Sherman County, Kansas",,20,181,2014,,,,,20524.0,19792.0
"Smith County, Kansas",,20,183,2014,,,,,20238.0,
"Stafford County, Kansas",,20,185,2014,,,43125.0,,27039.0,26563.0
"Stanton County, Kansas",,20,187,2014,,,23846.0,,36607.0,23934.0
"Stevens County, Kansas",,20,189,2014,,,,,23578.0,
"Sumner County, Kansas",,20,191,2014,6200.0,,,10875.0,25606.0,29706.0
"Thomas County, Kansas",,20,193,2014,,,,,22813.0,
"Trego County, Kansas",,20,195,2014,,,,,29492.0,
"Wabaunsee County, Kansas",,20,197,2014,,,,10938.0,31458.0,
"Wallace County, Kansas",,20,199,2014,,,,,19919.0,
"Washington County, Kansas",,20,201,2014,,,,12500.0,22539.0,42000.0
"Wichita County, Kansas",,20,203,2014,,,,,40156.0,
"Wilson County, Kansas",,20,205,2014,,,,13214.0,19306.0,
"Woodson County, Kansas",,20,207,2014,,,,20000.0,21466.0,
"Wyandotte County, Kansas",18709.0,20,209,2014,24167.0,30590.0,31287.0,14345.0,30743.0,25701.0
"Adair County, Kentucky",20321.0,21,1,2014,,,,11538.0,15604.0,
"Allen County, Kentucky",,21,3,2014,,,,,16673.0,
"Anderson County, Kentucky",,21,5,2014,,,,,30911.0,
"Ballard County, Kentucky",30481.0,21,7,2014,,,,,25159.0,
"Barren County, Kentucky",15313.0,21,9,2014,,,,,18484.0,28000.0
"Bath County, Kentucky",18750.0,21,11,2014,,,,,15360.0,
"Bell County, Kentucky",12478.0,21,13,2014,,,,,13166.0,
"Boone County, Kentucky",25750.0,21,15,2014,,72125.0,,48068.0,38880.0,21238.0
"Bourbon County, Kentucky",8851.0,21,17,2014,,,,,24262.0,47903.0
"Boyd County, Kentucky",15238.0,21,19,2014,,,,14476.0,19283.0,
"Boyle County, Kentucky",17625.0,21,21,2014,,71250.0,,60357.0,26149.0,35481.0
"Bracken County, Kentucky",,21,23,2014,,,,,23168.0,
"Breathitt County, Kentucky",,21,25,2014,,,,,13026.0,
"Breckinridge County, Kentucky",13493.0,21,27,2014,,,,,23359.0,
"Bullitt County, Kentucky",92781.0,21,29,2014,48036.0,,,34444.0,30853.0,
"Butler County, Kentucky",,21,31,2014,,,,,14892.0,62740.0
"Caldwell County, Kentucky",24511.0,21,33,2014,,,,,22021.0,
"Calloway County, Kentucky",19545.0,21,35,2014,,2499.0,,9214.0,19339.0,18493.0
"Campbell County, Kentucky",12500.0,21,37,2014,,,19615.0,31250.0,31773.0,23194.0
"Carlisle County, Kentucky",,21,39,2014,,,,,21250.0,
"Carroll County, Kentucky",16389.0,21,41,2014,,,,,26454.0,
"Carter County, Kentucky",,21,43,2014,,,,11538.0,21867.0,
"Casey County, Kentucky",26667.0,21,45,2014,,,,,16323.0,
"Christian County, Kentucky",16870.0,21,47,2014,2499.0,,,16840.0,25808.0,15709.0
"Clark County, Kentucky",9720.0,21,49,2014,,,,,26862.0,13484.0
"Clay County, Kentucky",23672.0,21,51,2014,,,,,13188.0,
"Clinton County, Kentucky",,21,53,2014,,,,,14952.0,
"Crittenden County, Kentucky",,21,55,2014,,,,,22051.0,
"Cumberland County, Kentucky",17500.0,21,57,2014,,,,,14121.0,
"Daviess County, Kentucky",19872.0,21,59,2014,11111.0,17100.0,,38750.0,26044.0,25381.0
"Edmonson County, Kentucky",,21,61,2014,,,,,16205.0,
"Elliott County, Kentucky",,21,63,2014,,,,,12594.0,
"Estill County, Kentucky",,21,65,2014,,,,7891.0,18502.0,
"Fayette County, Kentucky",19409.0,21,67,2014,15909.0,35082.0,34659.0,21007.0,32874.0,31114.0
"Fleming County, Kentucky",,21,69,2014,,,,,18090.0,
"Floyd County, Kentucky",,21,71,2014,,,,17679.0,15813.0,
"Franklin County, Kentucky",19588.0,21,73,2014,,50583.0,24761.0,12560.0,32373.0,32639.0
"Fulton County, Kentucky",9851.0,21,75,2014,,,,,16097.0,
"Gallatin County, Kentucky",9464.0,21,77,2014,,,,,32348.0,
"Garrard County, Kentucky",13750.0,21,79,2014,,,,16094.0,24443.0,
"Grant County, Kentucky",,21,81,2014,,,,,29471.0,
"Graves County, Kentucky",13732.0,21,83,2014,,,,,20460.0,10893.0
"Grayson County, Kentucky",,21,85,2014,,,,,21081.0,
"Green County, Kentucky",10156.0,21,87,2014,,,,,16159.0,
"Greenup County, Kentucky",17262.0,21,89,2014,,,,,22325.0,
"Hancock County, Kentucky",,21,91,2014,,,,,29750.0,
"Hardin County, Kentucky",36237.0,21,93,2014,27788.0,50068.0,23676.0,23261.0,27567.0,27652.0
"Harlan County, Kentucky",15703.0,21,95,2014,10625.0,,,,14904.0,
"Harrison County, Kentucky",14167.0,21,97,2014,,,,,22121.0,30583.0
"Hart County, Kentucky",10391.0,21,99,2014,,,,,18675.0,40982.0
"Henderson County, Kentucky",15603.0,21,101,2014,,,33906.0,,20867.0,51125.0
"Henry County, Kentucky",15375.0,21,103,2014,,,,,22482.0,
"Hickman County, Kentucky",19545.0,21,105,2014,,,,,23911.0,
"Hopkins County, Kentucky",11815.0,21,107,2014,11250.0,,,9928.0,23246.0,51302.0
"Jackson County, Kentucky",,21,109,2014,,,,,11678.0,
"Jefferson County, Kentucky",19281.0,21,111,2014,22083.0,39618.0,32883.0,25253.0,33581.0,28194.0
"Jessamine County, Kentucky",9402.0,21,113,2014,44531.0,,,21625.0,28317.0,25769.0
"Johnson County, Kentucky",,21,115,2014,,,,,16455.0,
"Kenton County, Kentucky",22513.0,21,117,2014,,35893.0,63000.0,46528.0,34629.0,39958.0
"Knott County, Kentucky",11250.0,21,119,2014,,,,14306.0,16894.0,
"Knox County, Kentucky",,21,121,2014,,,,11908.0,15551.0,
"Larue County, Kentucky",,21,123,2014,,,,,19888.0,
"Laurel County, Kentucky",25587.0,21,125,2014,,,,11169.0,19564.0,
"Lawrence County, Kentucky",,21,127,2014,,,,,15341.0,
"Lee County, Kentucky",,21,129,2014,,,,,12346.0,
"Leslie County, Kentucky",,21,131,2014,,,,,10030.0,
"Letcher County, Kentucky",,21,133,2014,,,,21406.0,15737.0,
"Lewis County, Kentucky",,21,135,2014,,,,,13152.0,
"Lincoln County, Kentucky",9150.0,21,137,2014,,,,,14789.0,
"Livingston County, Kentucky",,21,139,2014,,,,,19471.0,
"Logan County, Kentucky",17140.0,21,141,2014,,,,,19455.0,7986.0
"Lyon County, Kentucky",50886.0,21,143,2014,,,,,28458.0,
"McCracken County, Kentucky",20663.0,21,145,2014,24167.0,,,45245.0,24171.0,36221.0
"McCreary County, Kentucky",,21,147,2014,,,,,11137.0,
"McLean County, Kentucky",,21,149,2014,,,,,23670.0,
"Madison County, Kentucky",18403.0,21,151,2014,6863.0,30685.0,,18750.0,24213.0,14137.0
"Magoffin County, Kentucky",,21,153,2014,,,,,14040.0,
"Marion County, Kentucky",11658.0,21,155,2014,,,,14667.0,19353.0,
"Marshall County, Kentucky",,21,157,2014,,,,,21625.0,21250.0
"Martin County, Kentucky",,21,159,2014,,,,,15694.0,
"Mason County, Kentucky",14135.0,21,161,2014,,,,,21379.0,
"Meade County, Kentucky",6653.0,21,163,2014,,,,,25140.0,26080.0
"Menifee County, Kentucky",,21,165,2014,,,,,25171.0,
"Mercer County, Kentucky",27813.0,21,167,2014,,,,8875.0,21860.0,
"Metcalfe County, Kentucky",4676.0,21,169,2014,,,,,17426.0,
"Monroe County, Kentucky",26250.0,21,171,2014,,,,10893.0,14813.0,60772.0
"Montgomery County, Kentucky",9135.0,21,173,2014,,,,36705.0,21625.0,42074.0
"Morgan County, Kentucky",,21,175,2014,,,,11125.0,14719.0,
"Muhlenberg County, Kentucky",13967.0,21,177,2014,,,,25000.0,19068.0,
"Nelson County, Kentucky",20205.0,21,179,2014,,,,,26274.0,
"Nicholas County, Kentucky",,21,181,2014,,,,,18406.0,
"Ohio County, Kentucky",,21,183,2014,,,,,17980.0,
"Oldham County, Kentucky",23750.0,21,185,2014,,181705.0,,,37688.0,86212.0
"Owen County, Kentucky",,21,187,2014,,,,,20665.0,
"Owsley County, Kentucky",,21,189,2014,,,,,9338.0,
"Pendleton County, Kentucky",,21,191,2014,,,,,23899.0,
"Perry County, Kentucky",,21,193,2014,,,,,17461.0,
"Pike County, Kentucky",40784.0,21,195,2014,,45795.0,17143.0,13750.0,17457.0,16369.0
"Powell County, Kentucky",,21,197,2014,,,,,11502.0,
"Pulaski County, Kentucky",16778.0,21,199,2014,,43750.0,,12847.0,17052.0,9328.0
