state,county,year,population,White,Black,American_Indian,Asian,Native_Hawaian,Other,White-Black,White-AI,White-Asian,Black-AI,All-other-two,Three,Four,B19019_001E
Georgia,Miller County,2015,"5,848",4076.0,1844.0,3.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33983.0
Georgia,Mitchell County,2015,"22,449",11319.0,10910.0,30.0,63.0,5.0,255.0,259.0,112.0,0.0,0.0,29.0,0.0,0.0,
Georgia,Monroe County,2015,"26,708",19745.0,6501.0,31.0,224.0,0.0,147.0,76.0,0.0,73.0,0.0,118.0,0.0,0.0,48744.0
Georgia,Montgomery County,2015,"8,942",6357.0,2369.0,29.0,38.0,0.0,100.0,50.0,10.0,5.0,6.0,4.0,0.0,0.0,34672.0
Georgia,Morgan County,2015,"17,948",13221.0,4149.0,10.0,79.0,0.0,101.0,93.0,82.0,65.0,0.0,64.0,36.0,0.0,51820.0
Georgia,Murray County,2015,"39,430",37462.0,361.0,11.0,170.0,0.0,855.0,222.0,234.0,39.0,0.0,43.0,4.0,0.0,35539.0
Georgia,Muscogee County,2015,"198,702",91767.0,89663.0,596.0,4822.0,376.0,5447.0,3093.0,685.0,1025.0,412.0,1911.0,409.0,79.0,42306.0
Georgia,Newton County,2015,"104,884",55335.0,42837.0,394.0,1077.0,3.0,502.0,1230.0,397.0,56.0,29.0,699.0,82.0,4.0,49179.0
Georgia,Oconee County,2015,"35,853",30594.0,2029.0,18.0,1351.0,0.0,52.0,75.0,59.0,77.0,29.0,80.0,36.0,0.0,72182.0
Georgia,Oglethorpe County,2015,"14,732",11447.0,2379.0,57.0,46.0,0.0,258.0,133.0,221.0,73.0,9.0,41.0,11.0,13.0,
Georgia,Paulding County,2015,"151,649",114988.0,25863.0,362.0,1486.0,33.0,1832.0,1242.0,466.0,462.0,83.0,465.0,68.0,50.0,60109.0
Georgia,Peach County,2015,"26,970",12875.0,12380.0,9.0,288.0,8.0,1317.0,96.0,46.0,24.0,23.0,20.0,0.0,0.0,41588.0
Georgia,Pickens County,2015,"30,136",28356.0,430.0,74.0,205.0,13.0,308.0,87.0,227.0,32.0,2.0,6.0,0.0,0.0,
Georgia,Pierce County,2015,"19,094",16364.0,1481.0,39.0,92.0,0.0,392.0,372.0,49.0,61.0,15.0,30.0,39.0,0.0,40247.0
Georgia,Pike County,2015,"17,925",15553.0,2008.0,0.0,68.0,0.0,32.0,62.0,35.0,38.0,6.0,10.0,0.0,0.0,51338.0
Georgia,Polk County,2015,"41,207",31331.0,5526.0,31.0,347.0,9.0,3609.0,104.0,184.0,0.0,0.0,74.0,0.0,0.0,37853.0
Georgia,Pulaski County,2015,"11,395",7288.0,3891.0,0.0,17.0,0.0,125.0,12.0,211.0,0.0,4.0,42.0,0.0,0.0,
Georgia,Putnam County,2015,"21,307",14648.0,5650.0,2.0,116.0,0.0,594.0,191.0,19.0,11.0,0.0,0.0,16.0,0.0,
Georgia,Quitman County,2015,"2,275",1154.0,1145.0,6.0,9.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,31487.0
Georgia,Rabun County,2015,"16,223",15058.0,307.0,81.0,126.0,0.0,429.0,6.0,114.0,37.0,0.0,75.0,33.0,0.0,
Georgia,Randolph County,2015,"7,150",2543.0,4527.0,0.0,152.0,0.0,11.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,
Georgia,Richmond County,2015,"201,451",78651.0,110369.0,622.0,3436.0,483.0,2325.0,2174.0,482.0,737.0,485.0,1166.0,351.0,10.0,37424.0
Georgia,Rockdale County,2015,"88,354",38452.0,42833.0,104.0,1708.0,187.0,1923.0,521.0,259.0,119.0,228.0,385.0,182.0,0.0,50455.0
Georgia,Schley County,2015,"5,209",3737.0,1215.0,0.0,8.0,0.0,90.0,0.0,3.0,19.0,0.0,2.0,0.0,0.0,
Georgia,Screven County,2015,"14,059",7946.0,5966.0,16.0,6.0,0.0,8.0,156.0,5.0,0.0,0.0,86.0,17.0,0.0,
Georgia,Seminole County,2015,"8,565",5626.0,2937.0,0.0,48.0,0.0,50.0,32.0,59.0,0.0,0.0,17.0,0.0,0.0,34905.0
Georgia,Spalding County,2015,"63,818",40286.0,21012.0,255.0,587.0,12.0,701.0,584.0,84.0,100.0,14.0,183.0,55.0,0.0,40246.0
Georgia,Stephens County,2015,"25,446",21531.0,3125.0,82.0,113.0,0.0,476.0,125.0,74.0,45.0,25.0,5.0,19.0,0.0,40315.0
Georgia,Stewart County,2015,"5,973",1747.0,2857.0,8.0,97.0,0.0,1029.0,21.0,2.0,9.0,0.0,82.0,16.0,0.0,
Georgia,Sumter County,2015,"30,696",13381.0,16237.0,59.0,424.0,0.0,746.0,236.0,99.0,21.0,7.0,161.0,58.0,0.0,32758.0
Georgia,Talbot County,2015,"6,498",2689.0,3734.0,4.0,12.0,0.0,7.0,26.0,8.0,10.0,0.0,0.0,0.0,0.0,34078.0
Georgia,Taliaferro County,2015,"1,642",689.0,1013.0,0.0,9.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26306.0
Georgia,Tattnall County,2015,"25,387",15444.0,7335.0,65.0,87.0,0.0,1674.0,175.0,24.0,60.0,0.0,426.0,12.0,0.0,
Georgia,Taylor County,2015,"8,243",4931.0,3297.0,0.0,0.0,0.0,149.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,28143.0
Georgia,Telfair County,2015,"16,451",9501.0,6626.0,31.0,10.0,0.0,192.0,0.0,6.0,0.0,2.0,25.0,23.0,0.0,26449.0
Georgia,Terrell County,2015,"9,013",3395.0,5693.0,4.0,43.0,0.0,35.0,28.0,5.0,7.0,0.0,3.0,0.0,0.0,
Georgia,Thomas County,2015,"44,796",26837.0,16350.0,21.0,388.0,0.0,487.0,157.0,293.0,61.0,169.0,50.0,11.0,0.0,36641.0
Georgia,Tift County,2015,"40,536",26206.0,12133.0,48.0,560.0,19.0,1292.0,86.0,165.0,100.0,85.0,93.0,0.0,0.0,37653.0
Georgia,Toombs County,2015,"27,150",18068.0,6991.0,11.0,249.0,0.0,1175.0,393.0,81.0,0.0,0.0,242.0,0.0,0.0,
Georgia,Towns County,2015,"11,212",10346.0,94.0,96.0,25.0,0.0,19.0,35.0,88.0,0.0,0.0,97.0,0.0,0.0,37000.0
Georgia,Treutlen County,2015,"6,803",4743.0,1969.0,0.0,0.0,0.0,21.0,13.0,9.0,0.0,7.0,0.0,0.0,0.0,38596.0
Georgia,Troup County,2015,"69,595",41541.0,23700.0,51.0,1209.0,10.0,959.0,588.0,256.0,136.0,0.0,189.0,178.0,50.0,41489.0
Georgia,Turner County,2015,"7,982",4637.0,3417.0,8.0,96.0,0.0,105.0,49.0,25.0,0.0,0.0,1.0,0.0,0.0,
Georgia,Twiggs County,2015,"8,347",4753.0,3576.0,11.0,0.0,0.0,0.0,51.0,100.0,18.0,0.0,0.0,0.0,0.0,
Georgia,Union County,2015,"22,007",20891.0,101.0,54.0,164.0,0.0,225.0,1.0,238.0,47.0,0.0,4.0,0.0,0.0,40799.0
Georgia,Upson County,2015,"26,231",18651.0,7535.0,43.0,54.0,0.0,0.0,175.0,55.0,15.0,0.0,0.0,0.0,0.0,35774.0
Georgia,Walker County,2015,"68,537",63079.0,3130.0,246.0,257.0,0.0,416.0,459.0,213.0,164.0,0.0,250.0,71.0,0.0,41632.0
Georgia,Walton County,2015,"88,333",68633.0,13779.0,107.0,1080.0,55.0,535.0,611.0,422.0,261.0,13.0,603.0,87.0,15.0,54453.0
Georgia,Ware County,2015,"35,327",23514.0,10581.0,183.0,385.0,13.0,779.0,206.0,21.0,4.0,19.0,14.0,4.0,0.0,34909.0
Georgia,Warren County,2015,"5,374",2089.0,3271.0,0.0,71.0,5.0,31.0,40.0,0.0,13.0,0.0,40.0,1.0,0.0,
Georgia,Washington County,2015,"20,736",9476.0,10935.0,0.0,108.0,0.0,58.0,167.0,9.0,27.0,0.0,5.0,0.0,0.0,37932.0
Georgia,Wayne County,2015,"29,430",22342.0,6279.0,79.0,31.0,0.0,628.0,152.0,135.0,36.0,3.0,269.0,84.0,8.0,
Georgia,Webster County,2015,"2,631",1175.0,1519.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Georgia,Wheeler County,2015,"7,911",4623.0,3314.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,
Georgia,White County,2015,"28,387",26203.0,758.0,22.0,84.0,0.0,457.0,71.0,54.0,37.0,0.0,105.0,0.0,0.0,
Georgia,Whitfield County,2015,"103,669",91384.0,4119.0,281.0,1429.0,0.0,4370.0,597.0,386.0,147.0,6.0,669.0,68.0,0.0,40596.0
Georgia,Wilcox County,2015,"9,024",5342.0,3382.0,2.0,47.0,0.0,141.0,37.0,5.0,0.0,16.0,0.0,0.0,0.0,
Georgia,Wilkes County,2015,"9,911",5315.0,4232.0,0.0,74.0,1.0,264.0,76.0,17.0,0.0,0.0,5.0,7.0,0.0,32727.0
Georgia,Wilkinson County,2015,"9,080",5591.0,3549.0,10.0,1.0,0.0,26.0,200.0,1.0,0.0,8.0,0.0,0.0,0.0,
Georgia,Worth County,2015,"20,688",14643.0,6280.0,39.0,57.0,0.0,38.0,49.0,17.0,0.0,0.0,33.0,0.0,0.0,
Hawaii,Hawaii,2015,"1,422,052",,,,,,,,,,,,,,
Hawaii,Hawaii County,2015,"195,975",63927.0,1324.0,843.0,42071.0,24623.0,3988.0,651.0,1958.0,8243.0,230.0,23201.0,18265.0,2158.0,52108.0
Hawaii,Honolulu County,2015,"991,064",213878.0,25901.0,1685.0,419451.0,90740.0,9009.0,3768.0,5302.0,50859.0,1071.0,83274.0,71278.0,7962.0,74460.0
Hawaii,Kalawao County,2015,88,32.0,0.0,0.0,20.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66250.0
Hawaii,Kauai County,2015,"71,021",23199.0,467.0,214.0,24838.0,6903.0,464.0,184.0,554.0,3572.0,29.0,4962.0,4000.0,305.0,65101.0
Hawaii,Maui County,2015,"163,904",56128.0,996.0,270.0,44171.0,16605.0,1401.0,629.0,1611.0,7721.0,138.0,14747.0,15008.0,1438.0,66476.0
Idaho,Idaho,2015,"1,651,059",,,,,,,,,,,,,,
Idaho,Ada County,2015,"432,862",381606.0,4741.0,2377.0,11127.0,694.0,5362.0,1774.0,3037.0,3903.0,199.0,2030.0,607.0,44.0,56356.0
Idaho,Adams County,2015,"3,891",3743.0,0.0,65.0,5.0,0.0,16.0,7.0,36.0,8.0,0.0,0.0,0.0,0.0,39565.0
Idaho,Bannock County,2015,"84,184",75609.0,625.0,2650.0,1093.0,158.0,1063.0,318.0,795.0,584.0,11.0,497.0,197.0,4.0,43779.0
Idaho,Bear Lake County,2015,"5,879",5694.0,28.0,7.0,62.0,3.0,116.0,1.0,7.0,11.0,0.0,10.0,0.0,0.0,48654.0
Idaho,Benewah County,2015,"8,996",7887.0,43.0,860.0,49.0,5.0,12.0,15.0,122.0,2.0,41.0,24.0,28.0,0.0,
Idaho,Bingham County,2015,"45,057",39257.0,133.0,2485.0,321.0,17.0,1944.0,62.0,646.0,44.0,0.0,221.0,277.0,0.0,50155.0
Idaho,Blaine County,2015,"21,636",19136.0,19.0,5.0,265.0,58.0,1568.0,55.0,26.0,103.0,0.0,17.0,57.0,0.0,60088.0
Idaho,Boise County,2015,"6,963",6555.0,37.0,119.0,24.0,22.0,6.0,18.0,81.0,0.0,0.0,23.0,0.0,0.0,44238.0
Idaho,Bonner County,2015,"41,600",39225.0,72.0,229.0,200.0,65.0,179.0,223.0,401.0,157.0,0.0,241.0,71.0,3.0,42171.0
Idaho,Bonneville County,2015,"109,849",97250.0,491.0,470.0,903.0,86.0,5822.0,463.0,718.0,656.0,105.0,566.0,258.0,0.0,50762.0
Idaho,Boundary County,2015,"11,299",10308.0,26.0,206.0,20.0,0.0,85.0,0.0,169.0,61.0,0.0,2.0,84.0,0.0,38961.0
Idaho,Butte County,2015,"2,566",2465.0,53.0,7.0,13.0,0.0,20.0,6.0,5.0,77.0,0.0,7.0,0.0,0.0,37891.0
Idaho,Camas County,2015,"1,070",983.0,0.0,10.0,0.0,0.0,32.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,
Idaho,Canyon County,2015,"206,842",180249.0,878.0,1834.0,1578.0,300.0,8145.0,887.0,2113.0,1282.0,6.0,1520.0,109.0,20.0,42888.0
Idaho,Caribou County,2015,"6,733",6698.0,7.0,3.0,11.0,0.0,74.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,58021.0
Idaho,Cassia County,2015,"23,499",21573.0,44.0,124.0,80.0,7.0,1197.0,73.0,129.0,112.0,0.0,25.0,5.0,0.0,45695.0
Idaho,Clark County,2015,886,855.0,0.0,0.0,0.0,0.0,34.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,33672.0
Idaho,Clearwater County,2015,"8,554",8050.0,14.0,191.0,38.0,11.0,65.0,21.0,145.0,12.0,0.0,0.0,13.0,0.0,38837.0
Idaho,Custer County,2015,"4,059",4127.0,0.0,24.0,1.0,18.0,17.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,39457.0
Idaho,Elmore County,2015,"25,826",22210.0,633.0,389.0,828.0,56.0,1285.0,215.0,149.0,284.0,29.0,65.0,15.0,17.0,
Idaho,Franklin County,2015,"12,955",12447.0,10.0,50.0,10.0,23.0,176.0,14.0,97.0,0.0,0.0,80.0,7.0,0.0,48133.0
Idaho,Fremont County,2015,"12,812",12128.0,46.0,80.0,11.0,0.0,364.0,33.0,64.0,45.0,0.0,115.0,59.0,0.0,47988.0
Idaho,Gem County,2015,"16,685",15778.0,0.0,225.0,127.0,27.0,241.0,24.0,213.0,94.0,0.0,2.0,0.0,0.0,
Idaho,Gooding County,2015,"15,188",13167.0,11.0,196.0,91.0,0.0,1438.0,0.0,113.0,34.0,0.0,109.0,74.0,0.0,39930.0
Idaho,Idaho County,2015,"16,301",15311.0,24.0,401.0,45.0,8.0,38.0,19.0,332.0,69.0,11.0,38.0,16.0,0.0,38191.0
Idaho,Jefferson County,2015,"27,127",25012.0,52.0,119.0,2.0,65.0,871.0,97.0,150.0,210.0,0.0,214.0,0.0,0.0,51171.0
Idaho,Jerome County,2015,"22,971",20786.0,19.0,191.0,127.0,0.0,987.0,218.0,190.0,76.0,0.0,59.0,0.0,0.0,41630.0
Idaho,Kootenai County,2015,"149,367",136887.0,529.0,2129.0,1274.0,121.0,544.0,461.0,1490.0,1024.0,7.0,383.0,197.0,0.0,49403.0
Idaho,Latah County,2015,"38,796",35656.0,251.0,263.0,864.0,17.0,211.0,201.0,395.0,298.0,2.0,98.0,83.0,0.0,42439.0
Idaho,Lemhi County,2015,"7,737",7462.0,27.0,64.0,32.0,0.0,32.0,0.0,127.0,12.0,0.0,34.0,0.0,0.0,
Idaho,Lewis County,2015,"3,791",3400.0,3.0,173.0,22.0,13.0,16.0,2.0,136.0,5.0,0.0,37.0,5.0,0.0,36505.0
Idaho,Lincoln County,2015,"5,307",4661.0,0.0,79.0,12.0,0.0,404.0,14.0,13.0,22.0,0.0,45.0,10.0,0.0,
Idaho,Madison County,2015,"37,989",36140.0,263.0,3.0,417.0,95.0,367.0,23.0,246.0,246.0,0.0,93.0,23.0,0.0,32233.0
Idaho,Minidoka County,2015,"20,430",18121.0,59.0,195.0,75.0,12.0,1414.0,83.0,209.0,55.0,0.0,56.0,0.0,0.0,44853.0
Idaho,Nez Perce County,2015,"39,995",35703.0,156.0,2206.0,401.0,14.0,101.0,185.0,656.0,155.0,49.0,73.0,75.0,5.0,48160.0
Idaho,Oneida County,2015,"4,248",4114.0,0.0,6.0,0.0,0.0,16.0,0.0,59.0,2.0,0.0,48.0,0.0,0.0,41338.0
Idaho,Owyhee County,2015,"11,288",10059.0,9.0,405.0,19.0,0.0,522.0,20.0,220.0,21.0,0.0,22.0,67.0,0.0,33440.0
Idaho,Payette County,2015,"22,790",21177.0,98.0,221.0,89.0,7.0,406.0,8.0,241.0,239.0,22.0,175.0,17.0,0.0,44257.0
Idaho,Power County,2015,"7,687",6585.0,25.0,316.0,1.0,2.0,736.0,11.0,20.0,0.0,0.0,35.0,0.0,0.0,
Idaho,Shoshone County,2015,"12,440",11978.0,40.0,226.0,72.0,0.0,25.0,13.0,170.0,4.0,0.0,37.0,6.0,0.0,37665.0
Idaho,Teton County,2015,"10,725",9498.0,24.0,19.0,15.0,0.0,542.0,18.0,5.0,84.0,0.0,54.0,0.0,26.0,
Idaho,Twin Falls County,2015,"82,245",74333.0,406.0,817.0,1278.0,17.0,1713.0,166.0,544.0,228.0,18.0,354.0,130.0,0.0,44048.0
Idaho,Valley County,2015,"10,043",9554.0,4.0,2.0,16.0,0.0,5.0,0.0,85.0,1.0,0.0,37.0,16.0,0.0,48384.0
Idaho,Washington County,2015,"9,891",9477.0,0.0,63.0,93.0,0.0,160.0,0.0,185.0,32.0,0.0,15.0,0.0,0.0,
Illinois,Illinois,2015,"12,858,913",,,,,,,,,,,,,,
Illinois,Adams County,2015,"66,835",62462.0,2539.0,170.0,560.0,38.0,359.0,497.0,194.0,53.0,13.0,60.0,136.0,0.0,45965.0
Illinois,Alexander County,2015,"6,762",4538.0,2535.0,38.0,23.0,0.0,22.0,105.0,20.0,10.0,10.0,43.0,20.0,0.0,
Illinois,Bond County,2015,"16,686",15712.0,962.0,19.0,140.0,0.0,90.0,191.0,91.0,5.0,0.0,55.0,48.0,0.0,
Illinois,Boone County,2015,"53,579",47072.0,1191.0,127.0,703.0,0.0,3552.0,368.0,91.0,146.0,7.0,545.0,49.0,0.0,58248.0
Illinois,Brown County,2015,"6,753",5351.0,1145.0,0.0,79.0,0.0,2.0,14.0,40.0,208.0,6.0,14.0,0.0,0.0,50739.0
Illinois,Bureau County,2015,"33,491",32362.0,203.0,76.0,261.0,5.0,762.0,195.0,75.0,45.0,0.0,107.0,24.0,0.0,50423.0
Illinois,Calhoun County,2015,"4,860",4904.0,6.0,4.0,1.0,0.0,0.0,6.0,78.0,0.0,0.0,0.0,0.0,0.0,
Illinois,Carroll County,2015,"14,642",14291.0,183.0,14.0,63.0,3.0,127.0,17.0,59.0,37.0,0.0,58.0,74.0,0.0,
Illinois,Cass County,2015,"12,843",11856.0,464.0,6.0,33.0,62.0,596.0,82.0,19.0,54.0,0.0,74.0,8.0,0.0,47434.0
Illinois,Champaign County,2015,"209,382",150999.0,25902.0,325.0,20546.0,89.0,2013.0,2514.0,535.0,1529.0,150.0,926.0,230.0,8.0,46495.0
Illinois,Christian County,2015,"33,463",32960.0,576.0,49.0,180.0,8.0,62.0,137.0,74.0,97.0,0.0,22.0,35.0,0.0,
Illinois,Clark County,2015,"15,868",15719.0,51.0,6.0,70.0,6.0,87.0,38.0,112.0,9.0,0.0,61.0,0.0,0.0,
Illinois,Clay County,2015,"13,401",13276.0,74.0,25.0,22.0,0.0,0.0,130.0,43.0,12.0,0.0,0.0,0.0,0.0,
Illinois,Clinton County,2015,"37,665",35608.0,1307.0,51.0,206.0,0.0,196.0,278.0,113.0,72.0,3.0,84.0,11.0,0.0,63236.0
Illinois,Coles County,2015,"52,179",49289.0,1835.0,80.0,533.0,71.0,97.0,615.0,156.0,150.0,13.0,182.0,16.0,0.0,
Illinois,Cook County,2015,"5,244,088",2976501.0,1255823.0,13223.0,354652.0,1308.0,515666.0,26904.0,11337.0,30117.0,4976.0,38142.0,7157.0,587.0,55251.0
Illinois,Crawford County,2015,"19,255",18161.0,696.0,26.0,79.0,5.0,40.0,188.0,166.0,62.0,5.0,92.0,21.0,0.0,
Illinois,Cumberland County,2015,"10,860",10737.0,23.0,21.0,93.0,15.0,0.0,26.0,4.0,18.0,0.0,0.0,6.0,0.0,46061.0
Illinois,DeKalb County,2015,"104,195",87370.0,7215.0,237.0,2551.0,8.0,4572.0,944.0,340.0,405.0,19.0,605.0,42.0,37.0,54101.0
Illinois,De Witt County,2015,"16,184",15763.0,82.0,10.0,12.0,13.0,184.0,13.0,291.0,9.0,0.0,0.0,11.0,0.0,53959.0
Illinois,Douglas County,2015,"19,835",19121.0,96.0,47.0,127.0,0.0,227.0,55.0,16.0,8.0,2.0,112.0,15.0,0.0,51810.0
Illinois,DuPage County,2015,"933,609",739000.0,43798.0,2018.0,100760.0,333.0,22195.0,5057.0,2469.0,7021.0,1219.0,5299.0,1151.0,92.0,79658.0
Illinois,Edgar County,2015,"17,603",17664.0,99.0,14.0,69.0,0.0,1.0,100.0,0.0,20.0,0.0,25.0,0.0,0.0,45691.0
Illinois,Edwards County,2015,"6,511",6490.0,37.0,0.0,15.0,0.0,0.0,55.0,12.0,16.0,0.0,24.0,0.0,0.0,44497.0
Illinois,Effingham County,2015,"34,202",33570.0,117.0,30.0,187.0,7.0,193.0,97.0,79.0,8.0,2.0,15.0,27.0,0.0,52224.0
Illinois,Fayette County,2015,"22,036",20633.0,932.0,15.0,145.0,0.0,57.0,39.0,87.0,84.0,91.0,53.0,0.0,0.0,43944.0
Illinois,Ford County,2015,"13,529",13508.0,80.0,48.0,41.0,7.0,2.0,76.0,25.0,37.0,0.0,5.0,6.0,0.0,49947.0
Illinois,Franklin County,2015,"39,383",38704.0,189.0,97.0,174.0,5.0,60.0,188.0,170.0,54.0,0.0,20.0,28.0,5.0,39512.0
Illinois,Fulton County,2015,"35,713",34328.0,1290.0,27.0,95.0,38.0,115.0,107.0,162.0,71.0,5.0,65.0,20.0,0.0,46083.0
Illinois,Gallatin County,2015,"5,221",5216.0,21.0,33.0,25.0,0.0,1.0,12.0,16.0,61.0,0.0,0.0,0.0,0.0,39636.0
Illinois,Greene County,2015,"13,345",13194.0,129.0,14.0,7.0,0.0,65.0,16.0,61.0,10.0,1.0,1.0,4.0,0.0,42565.0
Illinois,Grundy County,2015,"50,363",47413.0,731.0,54.0,359.0,0.0,1185.0,147.0,143.0,164.0,0.0,78.0,3.0,0.0,65887.0
Illinois,Hamilton County,2015,"8,248",8265.0,42.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,
Illinois,Hancock County,2015,"18,216",18312.0,106.0,59.0,67.0,1.0,12.0,16.0,68.0,13.0,0.0,51.0,33.0,0.0,47699.0
Illinois,Hardin County,2015,"4,067",4083.0,33.0,5.0,28.0,0.0,19.0,0.0,17.0,13.0,0.0,30.0,0.0,0.0,38838.0
Illinois,Henderson County,2015,"6,997",6875.0,6.0,34.0,44.0,0.0,12.0,43.0,10.0,0.0,0.0,6.0,12.0,0.0,47672.0
Illinois,Henry County,2015,"49,638",46841.0,890.0,47.0,257.0,7.0,847.0,510.0,208.0,89.0,0.0,109.0,39.0,39.0,53480.0
Illinois,Iroquois County,2015,"28,522",27519.0,394.0,18.0,155.0,0.0,687.0,75.0,81.0,21.0,13.0,87.0,3.0,0.0,47834.0
Illinois,Jackson County,2015,"59,214",46043.0,8652.0,244.0,1982.0,0.0,570.0,823.0,327.0,588.0,22.0,245.0,38.0,0.0,
Illinois,Jasper County,2015,"9,630",9417.0,33.0,9.0,14.0,0.0,86.0,13.0,63.0,0.0,0.0,0.0,0.0,0.0,54209.0
Illinois,Jefferson County,2015,"38,272",33894.0,3067.0,66.0,406.0,0.0,113.0,554.0,141.0,49.0,43.0,199.0,46.0,0.0,43247.0
Illinois,Jersey County,2015,"22,260",22004.0,96.0,9.0,169.0,18.0,22.0,37.0,91.0,131.0,2.0,27.0,0.0,19.0,53271.0
Illinois,Jo Daviess County,2015,"22,066",21880.0,60.0,43.0,89.0,8.0,36.0,138.0,56.0,17.0,0.0,61.0,9.0,0.0,53221.0
Illinois,Johnson County,2015,"12,777",11392.0,1137.0,13.0,29.0,0.0,13.0,28.0,59.0,68.0,32.0,37.0,21.0,0.0,42287.0
Illinois,Kane County,2015,"528,760",381618.0,29106.0,1877.0,19392.0,102.0,81525.0,3614.0,1371.0,2300.0,404.0,3149.0,304.0,124.0,70696.0
Illinois,Kankakee County,2015,"111,750",90068.0,16863.0,278.0,1248.0,30.0,1624.0,1157.0,278.0,189.0,103.0,272.0,111.0,0.0,52110.0
Illinois,Kendall County,2015,"122,878",100576.0,7831.0,188.0,3861.0,0.0,5132.0,890.0,306.0,683.0,0.0,541.0,28.0,0.0,84385.0
Illinois,Knox County,2015,"51,370",45351.0,4429.0,83.0,430.0,12.0,989.0,256.0,242.0,159.0,10.0,114.0,37.0,0.0,39976.0
Illinois,Lake County,2015,"704,611",565671.0,48875.0,1095.0,47681.0,334.0,20856.0,4432.0,2399.0,5454.0,334.0,4563.0,1126.0,78.0,78026.0
Illinois,LaSalle County,2015,"111,019",105932.0,2770.0,227.0,759.0,4.0,1259.0,579.0,315.0,410.0,4.0,274.0,46.0,0.0,50633.0
Illinois,Lawrence County,2015,"16,465",12651.0,3427.0,51.0,18.0,24.0,220.0,95.0,4.0,9.0,14.0,132.0,20.0,0.0,40841.0
Illinois,Lee County,2015,"34,521",31940.0,1782.0,72.0,257.0,58.0,345.0,181.0,75.0,91.0,21.0,139.0,66.0,0.0,52379.0
Illinois,Livingston County,2015,"36,605",34856.0,2043.0,20.0,108.0,0.0,322.0,91.0,130.0,14.0,38.0,66.0,1.0,0.0,54254.0
Illinois,Logan County,2015,"29,284",23727.0,3523.0,55.0,264.0,14.0,523.0,201.0,1261.0,30.0,251.0,49.0,58.0,0.0,50539.0
Illinois,McDonough County,2015,"31,449",28916.0,1618.0,53.0,663.0,18.0,111.0,322.0,105.0,90.0,37.0,76.0,0.0,0.0,40314.0
Illinois,McHenry County,2015,"307,572",281119.0,4137.0,272.0,8095.0,84.0,8118.0,1103.0,1050.0,1586.0,59.0,1332.0,392.0,10.0,77222.0
Illinois,McLean County,2015,"173,141",145347.0,13853.0,304.0,8136.0,33.0,1688.0,1318.0,504.0,1213.0,60.0,459.0,105.0,94.0,62211.0
Illinois,Macon County,2015,"107,343",85850.0,16088.0,224.0,1316.0,25.0,607.0,2049.0,1952.0,262.0,469.0,179.0,161.0,11.0,47176.0
Illinois,Macoupin County,2015,"45,876",45523.0,321.0,31.0,201.0,15.0,57.0,274.0,258.0,48.0,0.0,73.0,43.0,0.0,51206.0
Illinois,Madison County,2015,"265,996",236014.0,21607.0,534.0,2248.0,97.0,1052.0,2278.0,1069.0,973.0,269.0,835.0,366.0,14.0,53431.0
Illinois,Marion County,2015,"38,359",35957.0,1423.0,64.0,294.0,0.0,170.0,508.0,116.0,27.0,18.0,60.0,28.0,0.0,42238.0
Illinois,Marshall County,2015,"11,925",11773.0,73.0,23.0,44.0,7.0,150.0,6.0,37.0,22.0,0.0,38.0,0.0,0.0,53423.0
Illinois,Mason County,2015,"13,863",13757.0,127.0,23.0,64.0,9.0,2.0,129.0,3.0,6.0,0.0,0.0,6.0,0.0,
Illinois,Massac County,2015,"14,567",13641.0,902.0,5.0,63.0,0.0,28.0,232.0,1.0,28.0,4.0,96.0,16.0,0.0,40977.0
Illinois,Menard County,2015,"12,356",12264.0,113.0,6.0,52.0,24.0,19.0,73.0,15.0,19.0,26.0,0.0,0.0,0.0,60486.0
Illinois,Mercer County,2015,"15,746",15692.0,76.0,8.0,51.0,0.0,124.0,60.0,47.0,18.0,0.0,31.0,0.0,0.0,54757.0
Illinois,Monroe County,2015,"33,739",32773.0,114.0,13.0,346.0,0.0,11.0,88.0,137.0,33.0,0.0,24.0,0.0,0.0,70859.0
Illinois,Montgomery County,2015,"29,192",26188.0,2569.0,54.0,143.0,11.0,87.0,107.0,61.0,71.0,10.0,47.0,0.0,0.0,46966.0
Illinois,Morgan County,2015,"34,673",32029.0,2103.0,31.0,194.0,0.0,41.0,535.0,108.0,42.0,0.0,26.0,12.0,8.0,
