NAME,B23025_001E,state,county,year,B23025_007E,B23025_005E,B23025_004E,B23025_003E,B23025_002E
"Moffat County, Colorado",10386.0,8,81,2012,3092.0,537.0,6757.0,7294.0,7294.0
"Montezuma County, Colorado",20276.0,8,83,2012,7709.0,1423.0,11128.0,12551.0,12567.0
"Montrose County, Colorado",32334.0,8,85,2012,12197.0,2014.0,18110.0,20124.0,20137.0
"Morgan County, Colorado",21273.0,8,87,2012,7487.0,1028.0,12758.0,13786.0,13786.0
"Otero County, Colorado",14807.0,8,89,2012,6353.0,1047.0,7407.0,8454.0,8454.0
"Ouray County, Colorado",3878.0,8,91,2012,1482.0,242.0,2154.0,2396.0,2396.0
"Park County, Colorado",13531.0,8,93,2012,3932.0,787.0,8796.0,9583.0,9599.0
"Phillips County, Colorado",3300.0,8,95,2012,1236.0,113.0,1951.0,2064.0,2064.0
"Pitkin County, Colorado",14445.0,8,97,2012,3539.0,740.0,10138.0,10878.0,10906.0
"Prowers County, Colorado",9496.0,8,99,2012,3436.0,459.0,5595.0,6054.0,6060.0
"Pueblo County, Colorado",124472.0,8,101,2012,50914.0,7997.0,65192.0,73189.0,73558.0
"Rio Blanco County, Colorado",5214.0,8,103,2012,1724.0,157.0,3333.0,3490.0,3490.0
"Rio Grande County, Colorado",9315.0,8,105,2012,3978.0,444.0,4889.0,5333.0,5337.0
"Routt County, Colorado",19169.0,8,107,2012,4303.0,913.0,13922.0,14835.0,14866.0
"Saguache County, Colorado",4955.0,8,109,2012,1779.0,275.0,2901.0,3176.0,3176.0
"San Juan County, Colorado",696.0,8,111,2012,155.0,68.0,473.0,541.0,541.0
"San Miguel County, Colorado",6075.0,8,113,2012,1027.0,264.0,4784.0,5048.0,5048.0
"Sedgwick County, Colorado",1935.0,8,115,2012,776.0,89.0,1070.0,1159.0,1159.0
"Summit County, Colorado",23353.0,8,117,2012,4409.0,1139.0,17805.0,18944.0,18944.0
"Teller County, Colorado",19188.0,8,119,2012,6830.0,1145.0,11125.0,12270.0,12358.0
"Washington County, Colorado",3882.0,8,121,2012,1485.0,70.0,2327.0,2397.0,2397.0
"Weld County, Colorado",190455.0,8,123,2012,60523.0,9374.0,120443.0,129817.0,129932.0
"Yuma County, Colorado",7696.0,8,125,2012,2765.0,143.0,4788.0,4931.0,4931.0
"Fairfield County, Connecticut",718643.0,9,1,2012,227294.0,45749.0,445341.0,491090.0,491349.0
"Hartford County, Connecticut",715281.0,9,3,2012,231644.0,46336.0,436599.0,482935.0,483637.0
"Litchfield County, Connecticut",154641.0,9,5,2012,46584.0,8240.0,99771.0,108011.0,108057.0
"Middlesex County, Connecticut",135138.0,9,7,2012,42120.0,6339.0,86553.0,92892.0,93018.0
"New Haven County, Connecticut",693555.0,9,9,2012,223836.0,46944.0,422381.0,469325.0,469719.0
"New London County, Connecticut",221811.0,9,11,2012,69895.0,11574.0,133476.0,145050.0,151916.0
"Tolland County, Connecticut",125712.0,9,13,2012,39501.0,5654.0,80405.0,86059.0,86211.0
"Windham County, Connecticut",95142.0,9,15,2012,29798.0,6870.0,58181.0,65051.0,65344.0
"Kent County, Delaware",126701.0,10,1,2012,45160.0,7332.0,71093.0,78425.0,81541.0
"New Castle County, Delaware",430002.0,10,3,2012,141829.0,23326.0,264387.0,287713.0,288173.0
"Sussex County, Delaware",161850.0,10,5,2012,66957.0,7933.0,86739.0,94672.0,94893.0
"District of Columbia, District of Columbia",513352.0,11,1,2012,165342.0,36228.0,308602.0,344830.0,348010.0
"Alachua County, Florida",208720.0,12,1,2012,82235.0,9935.0,116370.0,126305.0,126485.0
"Baker County, Florida",20745.0,12,3,2012,9188.0,1213.0,10307.0,11520.0,11557.0
"Bay County, Florida",136102.0,12,5,2012,47773.0,7994.0,76510.0,84504.0,88329.0
"Bradford County, Florida",23517.0,12,7,2012,12272.0,1689.0,9523.0,11212.0,11245.0
"Brevard County, Florida",451260.0,12,9,2012,189119.0,30730.0,229724.0,260454.0,262141.0
"Broward County, Florida",1418498.0,12,11,2012,457249.0,109146.0,850634.0,959780.0,961249.0
"Calhoun County, Florida",11900.0,12,13,2012,6727.0,595.0,4567.0,5162.0,5173.0
"Charlotte County, Florida",140696.0,12,15,2012,76754.0,8763.0,55115.0,63878.0,63942.0
"Citrus County, Florida",121580.0,12,17,2012,68397.0,8325.0,44796.0,53121.0,53183.0
"Clay County, Florida",147549.0,12,19,2012,50701.0,10071.0,84776.0,94847.0,96848.0
"Collier County, Florida",268057.0,12,21,2012,121956.0,14509.0,131475.0,145984.0,146101.0
"Columbia County, Florida",54336.0,12,23,2012,24340.0,5636.0,24236.0,29872.0,29996.0
"DeSoto County, Florida",27838.0,12,27,2012,13745.0,1800.0,12258.0,14058.0,14093.0
"Dixie County, Florida",13012.0,12,29,2012,7165.0,489.0,5358.0,5847.0,5847.0
"Duval County, Florida",684944.0,12,31,2012,222496.0,49363.0,402664.0,452027.0,462448.0
"Escambia County, Florida",242493.0,12,33,2012,91746.0,16112.0,124672.0,140784.0,150747.0
"Flagler County, Florida",79321.0,12,35,2012,39506.0,4762.0,34997.0,39759.0,39815.0
"Franklin County, Florida",9904.0,12,37,2012,5065.0,491.0,4339.0,4830.0,4839.0
"Gadsden County, Florida",37036.0,12,39,2012,17859.0,2653.0,16500.0,19153.0,19177.0
"Gilchrist County, Florida",13759.0,12,41,2012,6707.0,1181.0,5871.0,7052.0,7052.0
"Glades County, Florida",10650.0,12,43,2012,6054.0,666.0,3930.0,4596.0,4596.0
"Gulf County, Florida",13553.0,12,45,2012,7332.0,822.0,5387.0,6209.0,6221.0
"Hamilton County, Florida",12104.0,12,47,2012,6814.0,758.0,4528.0,5286.0,5290.0
"Hardee County, Florida",20683.0,12,49,2012,9067.0,1595.0,10007.0,11602.0,11616.0
"Hendry County, Florida",28944.0,12,51,2012,11524.0,3112.0,14308.0,17420.0,17420.0
"Hernando County, Florida",142871.0,12,53,2012,73664.0,11557.0,57524.0,69081.0,69207.0
"Highlands County, Florida",82887.0,12,55,2012,45464.0,5559.0,31811.0,37370.0,37423.0
"Hillsborough County, Florida",977674.0,12,57,2012,327465.0,68807.0,576245.0,645052.0,650209.0
"Holmes County, Florida",16356.0,12,59,2012,9137.0,777.0,6422.0,7199.0,7219.0
"Indian River County, Florida",115630.0,12,61,2012,53482.0,8712.0,53337.0,62049.0,62148.0
"Jackson County, Florida",41011.0,12,63,2012,22255.0,1984.0,16750.0,18734.0,18756.0
"Jefferson County, Florida",12100.0,12,65,2012,5804.0,891.0,5384.0,6275.0,6296.0
"Lafayette County, Florida",6784.0,12,67,2012,2942.0,377.0,3435.0,3812.0,3842.0
"Lake County, Florida",243638.0,12,69,2012,110373.0,15035.0,117967.0,133002.0,133265.0
"Lee County, Florida",516205.0,12,71,2012,230660.0,37788.0,247459.0,285247.0,285545.0
"Leon County, Florida",229509.0,12,73,2012,76257.0,15800.0,137123.0,152923.0,153252.0
"Levy County, Florida",32981.0,12,75,2012,16265.0,2167.0,14528.0,16695.0,16716.0
"Liberty County, Florida",6956.0,12,77,2012,3493.0,788.0,2675.0,3463.0,3463.0
"Madison County, Florida",15591.0,12,79,2012,7634.0,974.0,6967.0,7941.0,7957.0
"Manatee County, Florida",265892.0,12,81,2012,115755.0,17326.0,132579.0,149905.0,150137.0
"Marion County, Florida",275737.0,12,83,2012,138489.0,18348.0,118721.0,137069.0,137248.0
"Martin County, Florida",124185.0,12,85,2012,58055.0,8294.0,57813.0,66107.0,66130.0
"Miami-Dade County, Florida",2032210.0,12,86,2012,753620.0,143533.0,1132783.0,1276316.0,1278590.0
"Monroe County, Florida",63702.0,12,87,2012,22660.0,2878.0,37182.0,40060.0,41042.0
"Nassau County, Florida",59445.0,12,89,2012,24090.0,3315.0,31684.0,34999.0,35355.0
"Okaloosa County, Florida",147170.0,12,91,2012,48596.0,7946.0,82531.0,90477.0,98574.0
"Okeechobee County, Florida",31417.0,12,93,2012,14514.0,2315.0,14588.0,16903.0,16903.0
"Orange County, Florida",915290.0,12,95,2012,277552.0,71570.0,565521.0,637091.0,637738.0
"Osceola County, Florida",210290.0,12,97,2012,69758.0,17447.0,123003.0,140450.0,140532.0
"Palm Beach County, Florida",1088135.0,12,99,2012,432174.0,73553.0,581920.0,655473.0,655961.0
"Pasco County, Florida",378281.0,12,101,2012,170624.0,24973.0,182264.0,207237.0,207657.0
"Pinellas County, Florida",775128.0,12,103,2012,313635.0,46219.0,413876.0,460095.0,461493.0
"Polk County, Florida",479502.0,12,105,2012,204757.0,32692.0,241637.0,274329.0,274745.0
"Putnam County, Florida",59418.0,12,107,2012,30262.0,4043.0,25041.0,29084.0,29156.0
"St. Johns County, Florida",153419.0,12,109,2012,55543.0,7443.0,89836.0,97279.0,97876.0
"St. Lucie County, Florida",223619.0,12,111,2012,93559.0,20226.0,109712.0,129938.0,130060.0
"Santa Rosa County, Florida",121202.0,12,113,2012,44691.0,7368.0,65561.0,72929.0,76511.0
"Sarasota County, Florida",328118.0,12,115,2012,157062.0,19798.0,151063.0,170861.0,171056.0
"Seminole County, Florida",339505.0,12,117,2012,110520.0,22517.0,206197.0,228714.0,228985.0
"Sumter County, Florida",86702.0,12,119,2012,62454.0,2839.0,21406.0,24245.0,24248.0
"Suwannee County, Florida",33913.0,12,121,2012,16181.0,1741.0,15991.0,17732.0,17732.0
"Taylor County, Florida",18577.0,12,123,2012,9091.0,1193.0,8293.0,9486.0,9486.0
"Union County, Florida",12883.0,12,125,2012,7545.0,567.0,4771.0,5338.0,5338.0
"Volusia County, Florida",413865.0,12,127,2012,189520.0,22847.0,201019.0,223866.0,224345.0
"Wakulla County, Florida",24438.0,12,129,2012,9877.0,1406.0,13144.0,14550.0,14561.0
"Walton County, Florida",45313.0,12,131,2012,18776.0,2636.0,23818.0,26454.0,26537.0
"Washington County, Florida",20145.0,12,133,2012,10410.0,1240.0,8494.0,9734.0,9735.0
"Appling County, Georgia",13991.0,13,1,2012,5769.0,547.0,7552.0,8099.0,8222.0
"Atkinson County, Georgia",6140.0,13,3,2012,2551.0,414.0,3175.0,3589.0,3589.0
"Bacon County, Georgia",8595.0,13,5,2012,4121.0,269.0,4205.0,4474.0,4474.0
"Baker County, Georgia",2719.0,13,7,2012,1525.0,151.0,1043.0,1194.0,1194.0
"Baldwin County, Georgia",38169.0,13,9,2012,19541.0,1779.0,16799.0,18578.0,18628.0
"Banks County, Georgia",14263.0,13,11,2012,5370.0,927.0,7952.0,8879.0,8893.0
"Barrow County, Georgia",51634.0,13,13,2012,16206.0,3918.0,31382.0,35300.0,35428.0
"Bartow County, Georgia",75938.0,13,15,2012,27984.0,4860.0,42991.0,47851.0,47954.0
"Ben Hill County, Georgia",13394.0,13,17,2012,6367.0,1087.0,5931.0,7018.0,7027.0
"Berrien County, Georgia",14927.0,13,19,2012,6892.0,997.0,6820.0,7817.0,8035.0
"Bibb County, Georgia",120146.0,13,21,2012,50497.0,7732.0,61839.0,69571.0,69649.0
"Bleckley County, Georgia",10389.0,13,23,2012,5373.0,386.0,4619.0,5005.0,5016.0
"Brantley County, Georgia",14167.0,13,25,2012,6271.0,854.0,6993.0,7847.0,7896.0
"Brooks County, Georgia",12737.0,13,27,2012,5241.0,1030.0,6441.0,7471.0,7496.0
"Bryan County, Georgia",22713.0,13,29,2012,6911.0,1341.0,13512.0,14853.0,15802.0
"Bulloch County, Georgia",57700.0,13,31,2012,25028.0,2765.0,29825.0,32590.0,32672.0
"Burke County, Georgia",17339.0,13,33,2012,8002.0,992.0,8320.0,9312.0,9337.0
"Butts County, Georgia",19077.0,13,35,2012,8044.0,1472.0,9529.0,11001.0,11033.0
"Calhoun County, Georgia",5417.0,13,37,2012,2798.0,156.0,2463.0,2619.0,2619.0
"Camden County, Georgia",38564.0,13,39,2012,12829.0,2236.0,19848.0,22084.0,25735.0
"Candler County, Georgia",8431.0,13,43,2012,3381.0,428.0,4622.0,5050.0,5050.0
"Carroll County, Georgia",85887.0,13,45,2012,31950.0,6443.0,47403.0,53846.0,53937.0
"Catoosa County, Georgia",50519.0,13,47,2012,17864.0,3147.0,29467.0,32614.0,32655.0
"Charlton County, Georgia",10711.0,13,49,2012,5499.0,936.0,4276.0,5212.0,5212.0
"Chatham County, Georgia",212684.0,13,51,2012,80072.0,11420.0,117521.0,128941.0,132612.0
"Chattahoochee County, Georgia",8948.0,13,53,2012,2530.0,236.0,1919.0,2155.0,6418.0
"Chattooga County, Georgia",20784.0,13,55,2012,10242.0,1048.0,9487.0,10535.0,10542.0
"Cherokee County, Georgia",162242.0,13,57,2012,47753.0,8629.0,105797.0,114426.0,114489.0
"Clarke County, Georgia",98848.0,13,59,2012,42685.0,4305.0,51723.0,56028.0,56163.0
"Clay County, Georgia",2427.0,13,61,2012,1326.0,222.0,879.0,1101.0,1101.0
"Clayton County, Georgia",194333.0,13,63,2012,58708.0,20999.0,114093.0,135092.0,135625.0
"Clinch County, Georgia",5236.0,13,65,2012,2276.0,221.0,2726.0,2947.0,2960.0
"Cobb County, Georgia",535522.0,13,67,2012,145217.0,35735.0,353496.0,389231.0,390305.0
"Coffee County, Georgia",32692.0,13,69,2012,15134.0,1777.0,15738.0,17515.0,17558.0
"Colquitt County, Georgia",34438.0,13,71,2012,13829.0,1762.0,18847.0,20609.0,20609.0
"Columbia County, Georgia",95226.0,13,73,2012,31434.0,4290.0,57255.0,61545.0,63792.0
"Cook County, Georgia",12768.0,13,75,2012,4559.0,865.0,7303.0,8168.0,8209.0
"Coweta County, Georgia",96688.0,13,77,2012,32792.0,5157.0,58584.0,63741.0,63896.0
"Crawford County, Georgia",10164.0,13,79,2012,4228.0,578.0,5350.0,5928.0,5936.0
"Crisp County, Georgia",18001.0,13,81,2012,8128.0,1502.0,8371.0,9873.0,9873.0
"Dade County, Georgia",13621.0,13,83,2012,5161.0,953.0,7507.0,8460.0,8460.0
"Dawson County, Georgia",17813.0,13,85,2012,6679.0,1182.0,9872.0,11054.0,11134.0
"Decatur County, Georgia",21657.0,13,87,2012,10221.0,934.0,10466.0,11400.0,11436.0
"DeKalb County, Georgia",545415.0,13,89,2012,162796.0,50621.0,331266.0,381887.0,382619.0
"Dodge County, Georgia",17193.0,13,91,2012,8355.0,947.0,7841.0,8788.0,8838.0
"Dooly County, Georgia",11785.0,13,93,2012,6411.0,490.0,4879.0,5369.0,5374.0
"Dougherty County, Georgia",73027.0,13,95,2012,30105.0,6566.0,35927.0,42493.0,42922.0
"Douglas County, Georgia",99435.0,13,97,2012,31011.0,8830.0,59497.0,68327.0,68424.0
"Early County, Georgia",8412.0,13,99,2012,4427.0,364.0,3621.0,3985.0,3985.0
"Echols County, Georgia",3068.0,13,101,2012,1302.0,219.0,1547.0,1766.0,1766.0
"Effingham County, Georgia",39197.0,13,103,2012,13100.0,1896.0,23858.0,25754.0,26097.0
"Elbert County, Georgia",15979.0,13,105,2012,6979.0,1209.0,7781.0,8990.0,9000.0
"Emanuel County, Georgia",17588.0,13,107,2012,7964.0,1161.0,8443.0,9604.0,9624.0
"Evans County, Georgia",8394.0,13,109,2012,3625.0,424.0,4331.0,4755.0,4769.0
"Fannin County, Georgia",19619.0,13,111,2012,9458.0,1374.0,8787.0,10161.0,10161.0
"Fayette County, Georgia",83167.0,13,113,2012,28646.0,4395.0,49925.0,54320.0,54521.0
"Floyd County, Georgia",75616.0,13,115,2012,30596.0,5347.0,39587.0,44934.0,45020.0
"Forsyth County, Georgia",129356.0,13,117,2012,39780.0,7157.0,82354.0,89511.0,89576.0
"Franklin County, Georgia",17772.0,13,119,2012,8320.0,949.0,8494.0,9443.0,9452.0
"Fulton County, Georgia",732857.0,13,121,2012,230472.0,53997.0,447421.0,501418.0,502385.0
"Gilmer County, Georgia",22677.0,13,123,2012,9970.0,1277.0,11412.0,12689.0,12707.0
"Glascock County, Georgia",2372.0,13,125,2012,958.0,167.0,1247.0,1414.0,1414.0
"Glynn County, Georgia",62538.0,13,127,2012,22373.0,4228.0,35871.0,40099.0,40165.0
"Gordon County, Georgia",42082.0,13,129,2012,16133.0,2526.0,23399.0,25925.0,25949.0
"Grady County, Georgia",19343.0,13,131,2012,9372.0,1021.0,8946.0,9967.0,9971.0
"Greene County, Georgia",13231.0,13,133,2012,6533.0,632.0,6059.0,6691.0,6698.0
"Gwinnett County, Georgia",601840.0,13,135,2012,169998.0,42665.0,388595.0,431260.0,431842.0
"Habersham County, Georgia",34112.0,13,137,2012,15195.0,1782.0,17097.0,18879.0,18917.0
"Hall County, Georgia",135860.0,13,139,2012,47907.0,7372.0,80419.0,87791.0,87953.0
"Hancock County, Georgia",7944.0,13,141,2012,4938.0,657.0,2349.0,3006.0,3006.0
"Haralson County, Georgia",22348.0,13,143,2012,9544.0,1842.0,10940.0,12782.0,12804.0
"Harris County, Georgia",25438.0,13,145,2012,9496.0,1131.0,14674.0,15805.0,15942.0
"Hart County, Georgia",20301.0,13,147,2012,9715.0,987.0,9581.0,10568.0,10586.0
"Heard County, Georgia",9186.0,13,149,2012,3883.0,622.0,4681.0,5303.0,5303.0
"Henry County, Georgia",151527.0,13,151,2012,47048.0,11172.0,92361.0,103533.0,104479.0
"Houston County, Georgia",108032.0,13,153,2012,35150.0,7071.0,62512.0,69583.0,72882.0
"Irwin County, Georgia",7582.0,13,155,2012,3621.0,406.0,3555.0,3961.0,3961.0
"Jackson County, Georgia",46134.0,13,157,2012,17588.0,2184.0,26283.0,28467.0,28546.0
"Jasper County, Georgia",10859.0,13,159,2012,3867.0,1017.0,5975.0,6992.0,6992.0
"Jeff Davis County, Georgia",11241.0,13,161,2012,4923.0,676.0,5642.0,6318.0,6318.0
"Jefferson County, Georgia",13063.0,13,163,2012,6167.0,1050.0,5832.0,6882.0,6896.0
"Jenkins County, Georgia",6437.0,13,165,2012,2924.0,498.0,3015.0,3513.0,3513.0
"Johnson County, Georgia",8127.0,13,167,2012,4227.0,323.0,3577.0,3900.0,3900.0
"Jones County, Georgia",22088.0,13,169,2012,8462.0,955.0,12653.0,13608.0,13626.0
"Lamar County, Georgia",14799.0,13,171,2012,5928.0,1648.0,7191.0,8839.0,8871.0
"Lanier County, Georgia",7396.0,13,173,2012,2940.0,399.0,3726.0,4125.0,4456.0
"Laurens County, Georgia",37335.0,13,175,2012,18274.0,1186.0,17832.0,19018.0,19061.0
"Lee County, Georgia",21352.0,13,177,2012,7552.0,1040.0,12627.0,13667.0,13800.0
"Liberty County, Georgia",46874.0,13,179,2012,14328.0,3074.0,22741.0,25815.0,32546.0
"Lincoln County, Georgia",6550.0,13,181,2012,2867.0,473.0,3173.0,3646.0,3683.0
"Long County, Georgia",10615.0,13,183,2012,4016.0,819.0,5150.0,5969.0,6599.0
"Lowndes County, Georgia",85778.0,13,185,2012,30778.0,6436.0,45581.0,52017.0,55000.0
"Lumpkin County, Georgia",24669.0,13,187,2012,9048.0,1903.0,13567.0,15470.0,15621.0
"McDuffie County, Georgia",16703.0,13,189,2012,7190.0,974.0,8526.0,9500.0,9513.0
"McIntosh County, Georgia",11441.0,13,191,2012,5218.0,667.0,5556.0,6223.0,6223.0
"Macon County, Georgia",11718.0,13,193,2012,5831.0,742.0,5145.0,5887.0,5887.0
"Madison County, Georgia",21929.0,13,195,2012,9150.0,1237.0,11535.0,12772.0,12779.0
"Marion County, Georgia",6774.0,13,197,2012,2837.0,692.0,3236.0,3928.0,3937.0
"Meriwether County, Georgia",17466.0,13,199,2012,7586.0,1406.0,8474.0,9880.0,9880.0
"Miller County, Georgia",4862.0,13,201,2012,2317.0,252.0,2293.0,2545.0,2545.0
"Mitchell County, Georgia",18370.0,13,205,2012,9325.0,931.0,8114.0,9045.0,9045.0
"Monroe County, Georgia",21199.0,13,207,2012,8556.0,1103.0,11517.0,12620.0,12643.0
"Montgomery County, Georgia",7291.0,13,209,2012,3561.0,169.0,3561.0,3730.0,3730.0
"Morgan County, Georgia",14103.0,13,211,2012,5659.0,814.0,7590.0,8404.0,8444.0
"Murray County, Georgia",30187.0,13,213,2012,12282.0,2352.0,15499.0,17851.0,17905.0
"Muscogee County, Georgia",148185.0,13,215,2012,54349.0,8746.0,74782.0,83528.0,93836.0
"Newton County, Georgia",74664.0,13,217,2012,25017.0,6543.0,43027.0,49570.0,49647.0
"Oconee County, Georgia",25003.0,13,219,2012,8167.0,1028.0,15763.0,16791.0,16836.0
"Oglethorpe County, Georgia",11748.0,13,221,2012,5139.0,368.0,6241.0,6609.0,6609.0
"Paulding County, Georgia",103974.0,13,223,2012,29078.0,8035.0,66571.0,74606.0,74896.0
"Peach County, Georgia",22103.0,13,225,2012,8914.0,1822.0,11310.0,13132.0,13189.0
"Pickens County, Georgia",23652.0,13,227,2012,9444.0,1398.0,12792.0,14190.0,14208.0
"Pierce County, Georgia",14437.0,13,229,2012,6466.0,764.0,7207.0,7971.0,7971.0
"Pike County, Georgia",13623.0,13,231,2012,5051.0,743.0,7813.0,8556.0,8572.0
"Polk County, Georgia",31668.0,13,233,2012,12894.0,2561.0,16213.0,18774.0,18774.0
"Pulaski County, Georgia",9986.0,13,235,2012,5402.0,379.0,4203.0,4582.0,4584.0
"Putnam County, Georgia",17244.0,13,237,2012,7386.0,845.0,9013.0,9858.0,9858.0
"Quitman County, Georgia",2037.0,13,239,2012,1132.0,142.0,763.0,905.0,905.0
"Rabun County, Georgia",13409.0,13,241,2012,6292.0,680.0,6437.0,7117.0,7117.0
"Randolph County, Georgia",6071.0,13,243,2012,3215.0,482.0,2374.0,2856.0,2856.0
"Richmond County, Georgia",156316.0,13,245,2012,60339.0,10905.0,79189.0,90094.0,95977.0
"Rockdale County, Georgia",65029.0,13,247,2012,20995.0,5928.0,38080.0,44008.0,44034.0
"Schley County, Georgia",3576.0,13,249,2012,1400.0,139.0,2037.0,2176.0,2176.0
"Screven County, Georgia",11447.0,13,251,2012,5459.0,835.0,5148.0,5983.0,5988.0
"Seminole County, Georgia",7016.0,13,253,2012,3644.0,335.0,3037.0,3372.0,3372.0
"Spalding County, Georgia",49583.0,13,255,2012,20600.0,4009.0,24914.0,28923.0,28983.0
"Stephens County, Georgia",20606.0,13,257,2012,8838.0,1278.0,10480.0,11758.0,11768.0
"Stewart County, Georgia",5204.0,13,259,2012,2844.0,337.0,1997.0,2334.0,2360.0
"Sumter County, Georgia",25152.0,13,261,2012,10203.0,2054.0,12819.0,14873.0,14949.0
"Talbot County, Georgia",5561.0,13,263,2012,2709.0,449.0,2370.0,2819.0,2852.0
"Taliaferro County, Georgia",1428.0,13,265,2012,721.0,130.0,556.0,686.0,707.0
"Tattnall County, Georgia",20340.0,13,267,2012,11032.0,1144.0,8092.0,9236.0,9308.0
"Taylor County, Georgia",6816.0,13,269,2012,3288.0,590.0,2925.0,3515.0,3528.0
"Telfair County, Georgia",13715.0,13,271,2012,9037.0,136.0,4542.0,4678.0,4678.0
"Terrell County, Georgia",7312.0,13,273,2012,3284.0,604.0,3406.0,4010.0,4028.0
"Thomas County, Georgia",35077.0,13,275,2012,17097.0,2311.0,15665.0,17976.0,17980.0
"Tift County, Georgia",31319.0,13,277,2012,13059.0,1582.0,16666.0,18248.0,18260.0
"Toombs County, Georgia",20374.0,13,279,2012,8992.0,853.0,10527.0,11380.0,11382.0
"Marion County, Alabama",24805.0,1,93,2012,11626.0,1435.0,11721.0,13156.0,13179.0
"Marshall County, Alabama",72193.0,1,95,2012,30003.0,3852.0,38301.0,42153.0,42190.0
"Mobile County, Alabama",321212.0,1,97,2012,126191.0,21577.0,172341.0,193918.0,195021.0
"Monroe County, Alabama",18101.0,1,99,2012,8635.0,1403.0,8053.0,9456.0,9466.0
"Montgomery County, Alabama",178890.0,1,101,2012,67053.0,9549.0,100191.0,109740.0,111837.0
"Morgan County, Alabama",93951.0,1,103,2012,34350.0,6557.0,52915.0,59472.0,59601.0
"Perry County, Alabama",8305.0,1,105,2012,4737.0,674.0,2857.0,3531.0,3568.0
"Pickens County, Alabama",15660.0,1,107,2012,7573.0,1174.0,6913.0,8087.0,8087.0
"Pike County, Alabama",27008.0,1,109,2012,11174.0,1535.0,14244.0,15779.0,15834.0
"Randolph County, Alabama",18301.0,1,111,2012,8585.0,1127.0,8561.0,9688.0,9716.0
"Russell County, Alabama",41714.0,1,113,2012,16167.0,2855.0,21628.0,24483.0,25547.0
"St. Clair County, Alabama",65697.0,1,115,2012,25689.0,4244.0,35564.0,39808.0,40008.0
"Shelby County, Alabama",151011.0,1,117,2012,46363.0,6674.0,97849.0,104523.0,104648.0
