NAME,B17015_038E,state,county,year
"Pickaway County, Ohio",530.0,39,129,2018
"Logan County, Ohio",579.0,39,91,2018
"Summit County, Ohio",6298.0,39,153,2018
"Sandusky County, Ohio",902.0,39,143,2018
"Shelby County, Ohio",529.0,39,149,2018
"Cottonwood County, Minnesota",151.0,27,33,2018
"Scott County, Minnesota",1688.0,27,139,2018
"Dodge County, Minnesota",345.0,27,39,2018
"Wabasha County, Minnesota",266.0,27,157,2018
"Pipestone County, Minnesota",72.0,27,117,2018
"Crow Wing County, Minnesota",910.0,27,35,2018
"Norman County, Minnesota",98.0,27,107,2018
"Wright County, Minnesota",2170.0,27,171,2018
"Nicollet County, Minnesota",402.0,27,103,2018
"Douglas County, Minnesota",422.0,27,41,2018
"Grant County, Minnesota",63.0,27,51,2018
"Kittson County, Minnesota",67.0,27,69,2018
"Le Sueur County, Minnesota",293.0,27,79,2018
"Mahnomen County, Minnesota",87.0,27,87,2018
"Chisago County, Minnesota",735.0,27,25,2018
"Redwood County, Minnesota",229.0,27,127,2018
"Yellow Medicine County, Minnesota",186.0,27,173,2018
"Todd County, Minnesota",344.0,27,153,2018
"Beltrami County, Minnesota",568.0,27,7,2018
"Blue Earth County, Minnesota",859.0,27,13,2018
"Houston County, Minnesota",174.0,27,55,2018
"Lac qui Parle County, Minnesota",59.0,27,73,2018
"Lake of the Woods County, Minnesota",61.0,27,77,2018
"Otter Tail County, Minnesota",504.0,27,111,2018
"Waseca County, Minnesota",201.0,27,161,2018
"St. Louis County, Minnesota",2432.0,27,137,2018
"Anoka County, Minnesota",5227.0,27,3,2018
"Stearns County, Minnesota",2042.0,27,145,2018
"Lincoln County, Minnesota",62.0,27,81,2018
"Marshall County, Minnesota",162.0,27,89,2018
"Mille Lacs County, Minnesota",547.0,27,95,2018
"Washington County, Minnesota",2730.0,27,163,2018
"Carlton County, Minnesota",536.0,27,17,2018
"Kanabec County, Minnesota",227.0,27,65,2018
"Koochiching County, Minnesota",154.0,27,71,2018
"Red Lake County, Minnesota",39.0,27,125,2018
"Morrison County, Minnesota",455.0,27,97,2018
"Rice County, Minnesota",881.0,27,131,2018
"Steele County, Minnesota",401.0,27,147,2018
"Aitkin County, Minnesota",147.0,27,1,2018
"Faribault County, Minnesota",194.0,27,43,2018
"Murray County, Minnesota",132.0,27,101,2018
"Kandiyohi County, Minnesota",496.0,27,67,2018
"Lake County, Minnesota",186.0,27,75,2018
"Rock County, Minnesota",131.0,27,133,2018
"Sibley County, Minnesota",250.0,27,143,2018
"Traverse County, Minnesota",66.0,27,155,2018
"Becker County, Minnesota",337.0,27,5,2018
"Hennepin County, Minnesota",13998.0,27,53,2018
