NAME,B19113A_001E,state,county,year,B19113B_001E,B19113C_001E,B19113D_001E,B19113E_001E,B19113F_001E,B19113G_001E,B19113H_001E
"Queens County, New York",82608.0,36,81,2018,78198.0,53548.0,65939.0,58717.0,54238.0,80222.0,94816.0
"Steuben County, New York",62774.0,36,101,2018,69375.0,39063.0,105192.0,,58250.0,40341.0,62750.0
"Hamilton County, New York",68400.0,36,41,2018,,,,,,,68450.0
"Washington County, New York",65064.0,36,115,2018,,57188.0,84013.0,,53333.0,68505.0,65012.0
"Chautauqua County, New York",60553.0,36,13,2018,23107.0,,,,24800.0,31087.0,62169.0
"Kings County, New York",82152.0,36,47,2018,57672.0,60069.0,59064.0,82679.0,38190.0,62161.0,90874.0
"New York County, New York",180382.0,36,61,2018,43448.0,40357.0,83783.0,,37579.0,56937.0,210740.0
"Tioga County, New York",76173.0,36,107,2018,72159.0,91098.0,38276.0,,,52375.0,75994.0
"Cayuga County, New York",70254.0,36,11,2018,39375.0,44286.0,100531.0,,30313.0,,70464.0
"Orleans County, New York",59895.0,36,73,2018,68365.0,147885.0,103500.0,,17398.0,52778.0,60347.0
"Saratoga County, New York",97676.0,36,91,2018,65845.0,,107149.0,,79655.0,99554.0,97908.0
"Rockland County, New York",113648.0,36,87,2018,89867.0,137426.0,133194.0,,53336.0,96204.0,115782.0
"Columbia County, New York",79681.0,36,21,2018,43333.0,,51618.0,,25517.0,32446.0,80060.0
"Lewis County, New York",61465.0,36,49,2018,,,35083.0,,,61875.0,61449.0
"Niagara County, New York",74946.0,36,63,2018,30029.0,29626.0,46750.0,,43073.0,32375.0,75451.0
"Westchester County, New York",142763.0,36,119,2018,75149.0,48984.0,143267.0,104886.0,54652.0,105657.0,157991.0
"Delaware County, New York",62214.0,36,25,2018,,31250.0,58958.0,,2499.0,78508.0,62032.0
"Essex County, New York",69829.0,36,31,2018,,,,,250001.0,34583.0,69812.0
"Montgomery County, New York",59468.0,36,57,2018,32130.0,,32455.0,,27260.0,,60823.0
"Nassau County, New York",138799.0,36,59,2018,108135.0,64770.0,141088.0,,66556.0,93782.0,142441.0
"Richmond County, New York",101621.0,36,85,2018,55782.0,72353.0,87784.0,,63203.0,78715.0,106554.0
"Schuyler County, New York",68672.0,36,97,2018,,44643.0,,,,,68721.0
"Tompkins County, New York",85550.0,36,109,2018,31818.0,91979.0,76167.0,,,50208.0,86386.0
"Chenango County, New York",61168.0,36,17,2018,110000.0,86379.0,41591.0,,70096.0,39250.0,60775.0
"Cortland County, New York",69318.0,36,23,2018,,,,,,65156.0,69696.0
"Jefferson County, New York",63259.0,36,45,2018,48569.0,43362.0,80190.0,,43777.0,41745.0,63922.0
"Oneida County, New York",72158.0,36,65,2018,28750.0,,36523.0,,22090.0,36458.0,73022.0
"Suffolk County, New York",117790.0,36,103,2018,87889.0,110114.0,111783.0,126125.0,72845.0,90417.0,122279.0
"Wyoming County, New York",70681.0,36,121,2018,48194.0,105652.0,2499.0,,34000.0,66429.0,70724.0
"Chemung County, New York",70525.0,36,15,2018,31750.0,,151579.0,,59107.0,60443.0,70518.0
"Oswego County, New York",65232.0,36,75,2018,,,77625.0,,5372.0,40000.0,65556.0
"Otsego County, New York",66925.0,36,77,2018,32083.0,,66250.0,,,81750.0,66698.0
"Wayne County, New York",68841.0,36,117,2018,27656.0,46875.0,94625.0,,49063.0,90156.0,69050.0
"Albany County, New York",100729.0,36,1,2018,41764.0,46957.0,94823.0,,40556.0,39637.0,101613.0
"Broome County, New York",69431.0,36,7,2018,24375.0,,63882.0,,20417.0,47250.0,69809.0
"Erie County, New York",83946.0,36,29,2018,38256.0,35500.0,57258.0,,22126.0,41227.0,84354.0
"Madison County, New York",73038.0,36,53,2018,,49185.0,113611.0,,,105625.0,72941.0
"Sullivan County, New York",73289.0,36,105,2018,46227.0,,105208.0,,40229.0,75260.0,74408.0
"Mitchell County, North Carolina",56880.0,37,121,2018,,,,,,,57395.0
"Genesee County, New York",77188.0,36,37,2018,30625.0,51000.0,,,33203.0,,77432.0
"Orange County, New York",99381.0,36,71,2018,75080.0,75652.0,110399.0,,63666.0,73184.0,100238.0
"Greene County, North Carolina",55956.0,37,79,2018,42237.0,,,,31635.0,45083.0,59901.0
"Chowan County, North Carolina",53160.0,37,41,2018,35929.0,,,,,,53160.0
"Caldwell County, North Carolina",54524.0,37,27,2018,32292.0,24800.0,76351.0,,23304.0,,54700.0
"Catawba County, North Carolina",67017.0,37,35,2018,43433.0,,61484.0,,31268.0,55137.0,67707.0
"Craven County, North Carolina",68849.0,37,49,2018,38052.0,41635.0,40915.0,,52984.0,34268.0,69517.0
"Edgecombe County, North Carolina",59426.0,37,65,2018,38411.0,,,,30018.0,35167.0,60360.0
"Harnett County, North Carolina",66485.0,37,85,2018,45559.0,,82417.0,48472.0,37446.0,54167.0,67639.0
"Henderson County, North Carolina",68512.0,37,89,2018,47295.0,,76250.0,,41875.0,84560.0,70496.0
"Hyde County, North Carolina",72279.0,37,95,2018,,,,,,,75134.0
"Mecklenburg County, North Carolina",102328.0,37,119,2018,55378.0,48049.0,92039.0,44097.0,38457.0,68400.0,109585.0
"Northampton County, North Carolina",57013.0,37,131,2018,32612.0,11563.0,,,58214.0,,57094.0
"Rowan County, North Carolina",64167.0,37,159,2018,42858.0,,,,33302.0,44516.0,65438.0
"Vance County, North Carolina",61432.0,37,181,2018,39412.0,,,,32250.0,24375.0,61853.0
"Currituck County, North Carolina",77579.0,37,53,2018,94278.0,53846.0,106058.0,,55568.0,92014.0,78036.0
"Union County, North Carolina",89141.0,37,179,2018,63254.0,74955.0,134795.0,,49939.0,60320.0,93292.0
"Forsyth County, North Carolina",75361.0,37,67,2018,42363.0,55625.0,82401.0,78468.0,33798.0,47147.0,81528.0
"Nash County, North Carolina",75435.0,37,127,2018,49692.0,49423.0,,,41250.0,45000.0,76030.0
"Bladen County, North Carolina",54256.0,37,17,2018,27115.0,46806.0,,,,,55543.0
"Dare County, North Carolina",70097.0,37,55,2018,,,,,,37375.0,71904.0
"Warren County, North Carolina",57587.0,37,185,2018,39965.0,37059.0,61250.0,,,41719.0,57849.0
"Wilson County, North Carolina",75131.0,37,195,2018,38850.0,23906.0,80729.0,,23646.0,31136.0,76639.0
"Bertie County, North Carolina",69675.0,37,15,2018,36615.0,,98333.0,,,,70044.0
"Gates County, North Carolina",69180.0,37,73,2018,41250.0,63750.0,,,,,68945.0
"Graham County, North Carolina",48407.0,37,75,2018,,32000.0,,,,,48565.0
"Martin County, North Carolina",58329.0,37,117,2018,35051.0,,94766.0,,2499.0,,58483.0
"Madison County, North Carolina",55037.0,37,115,2018,,,,,,,54676.0
"Pamlico County, North Carolina",64881.0,37,137,2018,34917.0,,,,29063.0,135764.0,65655.0
"Perquimans County, North Carolina",67125.0,37,143,2018,33490.0,,,,,,66781.0
"Polk County, North Carolina",63871.0,37,149,2018,39450.0,,,,42019.0,43750.0,63884.0
"Randolph County, North Carolina",57339.0,37,151,2018,43624.0,40650.0,38816.0,,33784.0,36172.0,59534.0
"Rockingham County, North Carolina",58310.0,37,157,2018,42487.0,51133.0,,,25234.0,,59017.0
"Stokes County, North Carolina",56897.0,37,169,2018,42833.0,,,,,,57246.0
"Washington County, North Carolina",56197.0,37,187,2018,35736.0,,,,,80556.0,55957.0
"Camden County, North Carolina",75778.0,37,29,2018,60446.0,,45862.0,,,,77139.0
"Clay County, North Carolina",47361.0,37,43,2018,,,,,,,48085.0
"Cumberland County, North Carolina",62143.0,37,51,2018,47849.0,39079.0,53676.0,53839.0,34106.0,50606.0,64401.0
"Gaston County, North Carolina",65762.0,37,71,2018,46109.0,51953.0,93652.0,,32545.0,44722.0,67418.0
"Guilford County, North Carolina",82395.0,37,81,2018,44340.0,48967.0,59207.0,,40368.0,43359.0,84867.0
"Jackson County, North Carolina",63033.0,37,99,2018,17917.0,45329.0,,,31042.0,26328.0,64274.0
"Moore County, North Carolina",81082.0,37,125,2018,38997.0,82909.0,,,,52125.0,82723.0
"Robeson County, North Carolina",53583.0,37,155,2018,32633.0,40747.0,55417.0,,30841.0,65556.0,55823.0
"Stanly County, North Carolina",63567.0,37,167,2018,31150.0,41833.0,78500.0,,,59063.0,63987.0
"Wake County, North Carolina",108117.0,37,183,2018,59147.0,86683.0,120402.0,115804.0,41848.0,80435.0,111717.0
"Yancey County, North Carolina",52426.0,37,199,2018,73371.0,,,,,,53309.0
"Chatham County, North Carolina",91325.0,37,37,2018,43023.0,,203598.0,,32292.0,49107.0,97977.0
"McDowell County, North Carolina",51051.0,37,111,2018,19917.0,,,,31406.0,22417.0,51715.0
"Johnston County, North Carolina",68793.0,37,101,2018,54544.0,57406.0,65353.0,,27669.0,71992.0,73242.0
"Jones County, North Carolina",54265.0,37,103,2018,37679.0,,,,,,54283.0
"Person County, North Carolina",71307.0,37,145,2018,46000.0,,36680.0,,21512.0,64097.0,71765.0
"Brunswick County, North Carolina",69652.0,37,19,2018,48511.0,58378.0,77465.0,,41534.0,64231.0,69923.0
"Ashe County, North Carolina",53312.0,37,9,2018,,,74048.0,,,56125.0,54054.0
"Beaufort County, North Carolina",67668.0,37,13,2018,36992.0,,,,31890.0,40313.0,69554.0
"Lenoir County, North Carolina",57748.0,37,107,2018,37388.0,,,,,34153.0,62456.0
"Rutherford County, North Carolina",52780.0,37,161,2018,35313.0,66795.0,,,73316.0,,53200.0
"Lincoln County, North Carolina",65408.0,37,109,2018,38589.0,68348.0,,,33490.0,60313.0,66899.0
"Onslow County, North Carolina",57744.0,37,133,2018,49572.0,70461.0,42030.0,,38137.0,38591.0,57920.0
"Orange County, North Carolina",108694.0,37,135,2018,60628.0,44417.0,101688.0,,37220.0,49464.0,111707.0
"Sampson County, North Carolina",54364.0,37,163,2018,37676.0,40398.0,26188.0,,38917.0,39625.0,60247.0
"Yadkin County, North Carolina",55039.0,37,197,2018,31364.0,,,,34315.0,40272.0,56264.0
"Avery County, North Carolina",48760.0,37,11,2018,,,,,,74063.0,50315.0
"Burke County, North Carolina",55695.0,37,23,2018,34130.0,43088.0,53146.0,,23750.0,50208.0,56302.0
"Caswell County, North Carolina",67549.0,37,33,2018,50034.0,,,,,,68944.0
"Davie County, North Carolina",73295.0,37,59,2018,40638.0,31250.0,,,,,74657.0
"Duplin County, North Carolina",54784.0,37,61,2018,37310.0,80741.0,46917.0,,28309.0,,60286.0
"Durham County, North Carolina",93498.0,37,63,2018,56350.0,59484.0,98412.0,,41935.0,76250.0,102449.0
"Lee County, North Carolina",63424.0,37,105,2018,36807.0,34188.0,,,46125.0,67908.0,71749.0
"New Hanover County, North Carolina",78987.0,37,129,2018,34915.0,,73454.0,,34503.0,57417.0,80098.0
"Wayne County, North Carolina",62546.0,37,191,2018,35986.0,56767.0,61745.0,,29010.0,41957.0,66715.0
"Scotland County, North Carolina",57746.0,37,165,2018,28196.0,53265.0,47708.0,,42500.0,36212.0,57787.0
"Halifax County, North Carolina",59167.0,37,83,2018,32915.0,41641.0,49861.0,,41250.0,46071.0,58869.0
"Alamance County, North Carolina",69170.0,37,1,2018,41782.0,56250.0,65658.0,110357.0,34861.0,43896.0,71949.0
"Burke County, North Dakota",90179.0,38,13,2018,,,,,,,91964.0
"Mountrail County, North Dakota",88958.0,38,61,2018,,73819.0,,,114028.0,73421.0,89808.0
"Williams County, North Dakota",111861.0,38,105,2018,61169.0,95326.0,,,,,111767.0
"Billings County, North Dakota",106964.0,38,7,2018,,,,,,,106964.0
"Kidder County, North Dakota",63092.0,38,43,2018,,,,,,,65000.0
"Cavalier County, North Dakota",82984.0,38,19,2018,,,,,,,82984.0
"Grant County, North Dakota",72250.0,38,37,2018,,,,,,,72250.0
"Pembina County, North Dakota",83274.0,38,67,2018,,29712.0,,,,50714.0,83438.0
"Steele County, North Dakota",81042.0,38,91,2018,,,,,,,81042.0
"Hettinger County, North Dakota",68472.0,38,41,2018,,,,,,,69444.0
"LaMoure County, North Dakota",77619.0,38,45,2018,,,,,,,77619.0
"Morton County, North Dakota",92975.0,38,59,2018,,26667.0,,,,128606.0,93307.0
"Cass County, North Dakota",87786.0,38,17,2018,39306.0,67692.0,63333.0,,,57917.0,88673.0
"Dunn County, North Dakota",102591.0,38,25,2018,,55000.0,,,,,102591.0
"Emmons County, North Dakota",61950.0,38,29,2018,,,,,,,61950.0
"McIntosh County, North Dakota",65417.0,38,51,2018,,,,,,,66310.0
"Nelson County, North Dakota",73788.0,38,63,2018,,,,,,,73788.0
"Richland County, North Dakota",78626.0,38,77,2018,,,,,,106133.0,79144.0
"Rolette County, North Dakota",75313.0,38,79,2018,,41063.0,,,35735.0,75625.0,75313.0
"Walsh County, North Dakota",72107.0,38,99,2018,,32950.0,,,81250.0,51176.0,75997.0
"Adams County, North Dakota",77500.0,38,1,2018,,,45469.0,,,,81250.0
"Bottineau County, North Dakota",76818.0,38,9,2018,,,,,,,76951.0
"Barnes County, North Dakota",80655.0,38,3,2018,,,,,,,81488.0
"Eddy County, North Dakota",76875.0,38,27,2018,,7059.0,,,,,76875.0
"Grand Forks County, North Dakota",83152.0,38,35,2018,36047.0,31071.0,76641.0,,60588.0,48611.0,83387.0
"McKenzie County, North Dakota",98185.0,38,53,2018,,44276.0,,,,128750.0,101859.0
"Mercer County, North Dakota",93568.0,38,57,2018,,122941.0,,,,,93295.0
"McLean County, North Dakota",80878.0,38,55,2018,,51875.0,,,,,81489.0
"Pierce County, North Dakota",65069.0,38,69,2018,,,,,,,61875.0
"Ransom County, North Dakota",73984.0,38,73,2018,,,,,,,74766.0
"Sioux County, North Dakota",85000.0,38,85,2018,,37031.0,,,,,77500.0
"Bowman County, North Dakota",89489.0,38,11,2018,,,,,,,89403.0
"Golden Valley County, North Dakota",70833.0,38,33,2018,,,,,,,70833.0
"Logan County, North Dakota",72031.0,38,47,2018,,,,,,,71406.0
"Towner County, North Dakota",74236.0,38,95,2018,,45104.0,,,,,74583.0
"Stutsman County, North Dakota",76764.0,38,93,2018,51528.0,90625.0,74286.0,,,74663.0,76764.0
"Divide County, North Dakota",96875.0,38,23,2018,,,,,,,96875.0
"Foster County, North Dakota",78438.0,38,31,2018,,,,,,,78828.0
"Sargent County, North Dakota",83750.0,38,81,2018,,,,,,,83424.0
"Slope County, North Dakota",72857.0,38,87,2018,,,,,,,72857.0
"Stark County, North Dakota",99061.0,38,89,2018,70556.0,,,,,,99480.0
"Gallia County, Ohio",58510.0,39,53,2018,80417.0,,,,,38881.0,58225.0
"Huron County, Ohio",62353.0,39,77,2018,50385.0,65625.0,,,36786.0,43125.0,63531.0
"Athens County, Ohio",59308.0,39,9,2018,,26518.0,61719.0,,,14683.0,59092.0
"Adams County, Ohio",46924.0,39,1,2018,,,,,,,46924.0
"Medina County, Ohio",91103.0,39,103,2018,58144.0,150692.0,109000.0,,,63750.0,91064.0
"Union County, Ohio",92447.0,39,159,2018,,215577.0,130958.0,,,74375.0,92414.0
"Champaign County, Ohio",67302.0,39,21,2018,63542.0,,,,,,67426.0
"Paulding County, Ohio",65786.0,39,125,2018,41667.0,,,,,,65928.0
"Greene County, Ohio",88690.0,39,57,2018,55709.0,70923.0,113438.0,,74583.0,58179.0,88568.0
"Franklin County, Ohio",85828.0,39,49,2018,42238.0,58188.0,75507.0,,40888.0,55018.0,87468.0
"Marion County, Ohio",58140.0,39,101,2018,42708.0,35625.0,76250.0,,27361.0,27500.0,58332.0
"Morgan County, Ohio",50286.0,39,115,2018,45543.0,,,,,44088.0,50392.0
"Wayne County, Ohio",66972.0,39,169,2018,49537.0,,99485.0,,,62500.0,67252.0
"Wyandot County, Ohio",64352.0,39,175,2018,,,,,,,64672.0
"Butler County, Ohio",82270.0,39,17,2018,52252.0,105833.0,105507.0,,36696.0,57969.0,83294.0
"Harrison County, Ohio",58116.0,39,67,2018,,,,,,,58007.0
"Knox County, Ohio",64398.0,39,83,2018,,,,,,88286.0,64401.0
"Richland County, Ohio",61339.0,39,139,2018,40601.0,,118542.0,,,38190.0,61610.0
"Vinton County, Ohio",54467.0,39,163,2018,,,,,,45078.0,54357.0
"Hancock County, Ohio",73069.0,39,63,2018,,,90363.0,,56296.0,51429.0,73623.0
"Fairfield County, Ohio",80102.0,39,45,2018,80874.0,,82765.0,,34295.0,63170.0,80310.0
"Defiance County, Ohio",68859.0,39,39,2018,47917.0,,250001.0,,71613.0,38321.0,68641.0
"Henry County, Ohio",70572.0,39,69,2018,,,75000.0,,45333.0,50625.0,71064.0
"Jefferson County, Ohio",58110.0,39,81,2018,38780.0,,70288.0,,42143.0,29417.0,58216.0
"Putnam County, Ohio",76869.0,39,137,2018,,,,,45087.0,57000.0,77381.0
"Clinton County, Ohio",63041.0,39,27,2018,101250.0,,,,,,63220.0
"Fayette County, Ohio",54950.0,39,47,2018,60988.0,,77800.0,,2499.0,53750.0,55388.0
"Pickaway County, Ohio",73725.0,39,129,2018,126098.0,218313.0,,,,50833.0,73585.0
"Logan County, Ohio",68703.0,39,91,2018,77566.0,58438.0,,,,,68850.0
"Summit County, Ohio",78212.0,39,153,2018,37562.0,42578.0,69138.0,,47321.0,41693.0,78333.0
"Sandusky County, Ohio",65279.0,39,143,2018,45924.0,24048.0,,,56188.0,,65474.0
"Shelby County, Ohio",74772.0,39,149,2018,24775.0,28214.0,77000.0,,,,74852.0
"Cottonwood County, Minnesota",69731.0,27,33,2018,,,34688.0,,30625.0,,70412.0
"Scott County, Minnesota",115895.0,27,139,2018,83484.0,104195.0,106313.0,41389.0,49107.0,74727.0,116673.0
"Dodge County, Minnesota",81471.0,27,39,2018,,72000.0,43269.0,,56406.0,93333.0,82945.0
"Wabasha County, Minnesota",78529.0,27,157,2018,,,65000.0,,,68750.0,78713.0
"Pipestone County, Minnesota",66458.0,27,117,2018,15978.0,3934.0,,,68708.0,46250.0,67500.0
"Crow Wing County, Minnesota",68104.0,27,35,2018,,39000.0,66287.0,,,60685.0,68176.0
"Norman County, Minnesota",68488.0,27,107,2018,,46875.0,,,,,69088.0
"Wright County, Minnesota",94579.0,27,171,2018,121204.0,,81250.0,,42560.0,103750.0,94954.0
"Nicollet County, Minnesota",80552.0,27,103,2018,20525.0,,93654.0,,,,82277.0
"Douglas County, Minnesota",77001.0,27,41,2018,,,,,103021.0,89500.0,77341.0
"Grant County, Minnesota",65789.0,27,51,2018,,,,,,49750.0,65987.0
"Kittson County, Minnesota",71433.0,27,69,2018,,,,,,,72195.0
"Le Sueur County, Minnesota",83703.0,27,79,2018,13500.0,,86538.0,,50250.0,33796.0,85573.0
"Mahnomen County, Minnesota",69861.0,27,87,2018,,36979.0,71875.0,,,41500.0,70536.0
"Chisago County, Minnesota",92760.0,27,25,2018,,102794.0,130859.0,,66184.0,90179.0,92787.0
"Redwood County, Minnesota",68398.0,27,127,2018,,31509.0,40938.0,,67625.0,75250.0,68422.0
"Yellow Medicine County, Minnesota",70959.0,27,173,2018,,43750.0,,,42813.0,36250.0,71266.0
"Todd County, Minnesota",64817.0,27,153,2018,,,,,,26985.0,64753.0
"Beltrami County, Minnesota",68807.0,27,7,2018,23639.0,34622.0,40789.0,,53438.0,51985.0,68722.0
"Blue Earth County, Minnesota",80420.0,27,13,2018,17773.0,70000.0,105625.0,,,34000.0,80714.0
"Houston County, Minnesota",72652.0,27,55,2018,,,,,182917.0,121563.0,73359.0
"Lac qui Parle County, Minnesota",66657.0,27,73,2018,,,,,,,66366.0
"Lake of the Woods County, Minnesota",65347.0,27,77,2018,,,,,,,65347.0
"Otter Tail County, Minnesota",71165.0,27,111,2018,17778.0,56250.0,61818.0,,87667.0,63000.0,71985.0
"Waseca County, Minnesota",72835.0,27,161,2018,2499.0,,48333.0,,,,73288.0
"St. Louis County, Minnesota",74145.0,27,137,2018,33333.0,35500.0,46853.0,,36000.0,55156.0,74277.0
"Anoka County, Minnesota",95774.0,27,3,2018,58563.0,76250.0,90767.0,82969.0,46402.0,73250.0,96296.0
"Stearns County, Minnesota",78247.0,27,145,2018,29550.0,50852.0,56250.0,,37454.0,67768.0,78787.0
"Lincoln County, Minnesota",67113.0,27,81,2018,,,,,,,67232.0
"Marshall County, Minnesota",74423.0,27,89,2018,,,,,16563.0,,75469.0
"Mille Lacs County, Minnesota",63210.0,27,95,2018,,39286.0,,,,59188.0,63204.0
"Washington County, Minnesota",112173.0,27,163,2018,61654.0,,107119.0,,92929.0,94694.0,112827.0
"Carlton County, Minnesota",74865.0,27,17,2018,,40294.0,50972.0,,,65208.0,74885.0
"Kanabec County, Minnesota",63777.0,27,65,2018,,71250.0,,,,83750.0,64306.0
"Koochiching County, Minnesota",64922.0,27,71,2018,,32750.0,,,,14531.0,65000.0
"Red Lake County, Minnesota",78500.0,27,125,2018,,26250.0,,,,,78932.0
"Morrison County, Minnesota",68618.0,27,97,2018,,,28750.0,,57143.0,38036.0,68780.0
"Rice County, Minnesota",84596.0,27,131,2018,27336.0,92813.0,60539.0,,40287.0,50417.0,86223.0
"Steele County, Minnesota",82843.0,27,147,2018,30811.0,,66250.0,,77671.0,126250.0,82598.0
"Aitkin County, Minnesota",57130.0,27,1,2018,,39750.0,95833.0,,,21406.0,56935.0
"Faribault County, Minnesota",68069.0,27,43,2018,,,,,,43977.0,70330.0
"Murray County, Minnesota",75694.0,27,101,2018,,,,,,62321.0,76736.0
"Kandiyohi County, Minnesota",73970.0,27,67,2018,,,,,45331.0,46458.0,76672.0
"Lake County, Minnesota",70022.0,27,75,2018,,34250.0,,,,46011.0,70841.0
"Rock County, Minnesota",68750.0,27,133,2018,,,,,,,69649.0
"Sibley County, Minnesota",74593.0,27,143,2018,,,29167.0,,70769.0,,77381.0
"Traverse County, Minnesota",63427.0,27,155,2018,,62679.0,,,,,63871.0
"Becker County, Minnesota",73743.0,27,5,2018,,40556.0,46250.0,,,66250.0,73962.0
"Hennepin County, Minnesota",113732.0,27,53,2018,40763.0,42049.0,96641.0,,46555.0,72608.0,116232.0
"Brown County, Minnesota",76796.0,27,15,2018,,,,,,,76684.0
"Chippewa County, Minnesota",74043.0,27,23,2018,,,24327.0,,34375.0,,75253.0
"Clearwater County, Minnesota",62938.0,27,29,2018,,41250.0,193125.0,,,41250.0,62656.0
"Hubbard County, Minnesota",66647.0,27,57,2018,,,160577.0,,,87917.0,66574.0
"Isanti County, Minnesota",80660.0,27,59,2018,84500.0,,117411.0,,,98036.0,80660.0
"Martin County, Minnesota",68973.0,27,91,2018,,,,,,,69219.0
"Mower County, Minnesota",72059.0,27,99,2018,46563.0,,32334.0,,63929.0,82692.0,74842.0
"Pine County, Minnesota",61185.0,27,115,2018,,39464.0,52292.0,,75139.0,48250.0,61444.0
"Olmsted County, Minnesota",98472.0,27,109,2018,34417.0,69020.0,92181.0,,64375.0,83550.0,99870.0
"Wadena County, Minnesota",54820.0,27,159,2018,13946.0,,,,,25250.0,55410.0
"Benton County, Minnesota",72290.0,27,9,2018,26801.0,,,,61159.0,52857.0,72349.0
"Freeborn County, Minnesota",63462.0,27,47,2018,46250.0,91576.0,44583.0,,39063.0,59191.0,64940.0
"McLeod County, Minnesota",78512.0,27,85,2018,85446.0,,71364.0,,27667.0,26467.0,79801.0
"Pope County, Minnesota",74838.0,27,121,2018,,,,,,52656.0,75208.0
"Stevens County, Minnesota",81319.0,27,149,2018,,,,,,51000.0,82500.0
"Swift County, Minnesota",66506.0,27,151,2018,,,,,90694.0,,66603.0
"Holmes County, Mississippi",65526.0,28,51,2018,21961.0,,,,,,65526.0
"Amite County, Mississippi",61323.0,28,5,2018,24167.0,,,,,,61323.0
"Calhoun County, Mississippi",48953.0,28,13,2018,43022.0,,,,27500.0,,49419.0
"Tishomingo County, Mississippi",47900.0,28,141,2018,34745.0,,,,,,48001.0
"Wayne County, Mississippi",73301.0,28,153,2018,27991.0,,,,,,73301.0
"Austin County, Texas",88317.0,48,15,2018,45517.0,,,,48538.0,66250.0,94792.0
"Kenedy County, Texas",40313.0,48,261,2018,,,,,,,
"Nueces County, Texas",66151.0,48,355,2018,51570.0,100833.0,85673.0,,55603.0,66087.0,85469.0
"Colorado County, Texas",64518.0,48,89,2018,41250.0,,,,44694.0,,69267.0
"San Patricio County, Texas",62490.0,48,409,2018,55417.0,58875.0,63767.0,,50833.0,60125.0,82783.0
